pos	good	ambiguous	bad
3469	119	0	9
3470	119	0	9
3471	119	0	9
3472	119	0	9
3473	119	0	9
3474	119	0	9
3475	119	0	9
3476	119	0	9
3477	119	0	9
3478	119	0	9
3479	119	0	9
3480	119	0	9
3481	119	0	9
3482	119	0	9
3483	119	0	9
3484	119	0	9
3485	120	0	8
3486	120	0	8
3487	120	0	8
3488	119	0	9
3489	119	0	9
3490	119	0	9
3491	119	0	9
3492	119	0	9
3493	119	0	9
3494	119	0	9
3495	119	0	9
3496	119	0	9
3497	119	0	9
3498	119	0	9
3499	119	0	9
3500	119	0	9
3501	119	0	9
3502	119	0	9
3503	119	0	9
3504	119	0	9
3505	119	0	9
3506	119	0	9
3507	119	0	9
3508	119	0	9
3509	119	0	9
3510	119	0	9
3511	119	0	9
3512	119	0	9
3513	119	0	9
3514	119	0	9
3515	119	0	9
3516	119	0	9
3517	119	0	9
3518	119	0	9
3519	119	0	9
3520	119	0	9
3521	119	0	9
3522	119	0	9
3523	119	0	9
3524	119	0	9
3525	119	0	9
3526	119	0	9
3527	119	0	9
3528	119	0	9
3529	119	0	9
3530	119	0	9
3531	119	0	9
3532	119	0	9
3533	119	0	9
3534	119	0	9
3535	119	0	9
3536	119	0	9
3537	119	0	9
3538	119	0	9
3539	120	0	8
3540	120	0	8
3541	120	0	8
3542	120	0	8
3543	120	0	8
3544	119	1	8
3545	120	0	8
3546	120	0	8
3547	119	1	8
3548	120	0	8
3549	120	0	8
3550	120	0	8
3551	120	0	8
3552	120	0	8
3553	120	0	8
3554	120	0	8
3555	120	0	8
3556	120	0	8
3557	120	0	8
3558	120	0	8
3559	120	0	8
3560	120	0	8
3561	120	0	8
3562	120	0	8
3563	120	0	8
3564	120	0	8
3565	120	0	8
3566	120	0	8
3567	120	0	8
3568	120	0	8
3569	120	0	8
3570	120	0	8
3571	120	0	8
3572	120	0	8
3573	120	0	8
3574	120	0	8
3575	120	0	8
3576	120	0	8
3577	120	0	8
3578	120	0	8
3579	120	0	8
3580	120	0	8
3581	120	0	8
3582	120	0	8
3583	120	0	8
3584	120	0	8
3585	120	0	8
3586	120	0	8
3587	120	0	8
3588	120	0	8
3589	119	0	9
3590	119	0	9
3591	119	0	9
3592	119	0	9
3593	119	0	9
3594	119	0	9
3595	119	0	9
3596	119	0	9
3597	119	0	9
3598	117	2	9
3599	119	0	9
3600	119	0	9
3601	117	2	9
3602	119	0	9
3603	119	0	9
3604	119	0	9
3605	119	0	9
3606	119	0	9
3607	119	0	9
3608	119	0	9
3609	119	0	9
3610	119	0	9
3611	117	2	9
3612	119	0	9
3613	119	0	9
3614	119	0	9
3615	119	0	9
3616	119	0	9
3617	119	0	9
3618	119	0	9
3619	119	0	9
3620	117	2	9
3621	119	0	9
3622	117	2	9
3623	119	0	9
3624	119	0	9
3625	119	0	9
3626	117	2	9
3627	117	2	9
3628	119	0	9
3629	119	0	9
3630	119	0	9
3631	119	0	9
3632	119	0	9
3633	117	2	9
3634	119	0	9
3635	119	0	9
3636	119	0	9
3637	119	0	9
3638	119	0	9
3639	119	0	9
3640	119	0	9
3641	119	0	9
3642	119	0	9
3643	119	0	9
3644	119	0	9
3645	119	0	9
3646	119	0	9
3647	119	0	9
3648	119	0	9
3649	118	1	9
3650	119	0	9
3651	119	0	9
3652	119	0	9
3653	119	0	9
3654	119	0	9
3655	119	0	9
3656	119	0	9
3657	119	0	9
3658	117	2	9
3659	119	0	9
3660	119	0	9
3661	117	2	9
3662	119	0	9
3663	119	0	9
3664	119	0	9
3665	119	0	9
3666	119	0	9
3667	116	3	9
3668	119	0	9
3669	119	0	9
3670	119	0	9
3671	117	2	9
3672	119	0	9
3673	119	0	9
3674	119	0	9
3675	119	0	9
3676	119	0	9
3677	119	0	9
3678	119	0	9
3679	117	2	9
3680	119	0	9
3681	119	0	9
3682	117	2	9
3683	119	0	9
3684	119	0	9
3685	119	0	9
3686	119	0	9
3687	119	0	9
3688	117	2	9
3689	119	0	9
3690	119	0	9
3691	119	0	9
3692	119	0	9
3693	119	0	9
3694	119	0	9
3695	119	0	9
3696	119	0	9
3697	119	0	9
3698	117	2	9
3699	119	0	9
3700	119	0	9
3701	119	0	9
3702	119	0	9
3703	119	0	9
3704	119	0	9
3705	119	0	9
3706	119	0	9
3707	119	0	9
3708	119	0	9
3709	119	0	9
3710	119	0	9
3711	119	0	9
3712	119	0	9
3713	119	0	9
3714	119	0	9
3715	118	1	9
3716	119	0	9
3717	119	0	9
3718	117	2	9
3719	117	2	9
3720	119	0	9
3721	117	2	9
3722	119	0	9
3723	119	0	9
3724	119	0	9
3725	119	0	9
3726	119	0	9
3727	119	0	9
3728	119	0	9
3729	119	0	9
3730	119	0	9
3731	119	0	9
3732	117	2	9
3733	119	0	9
3734	119	0	9
3735	119	0	9
3736	117	2	9
3737	119	0	9
3738	119	0	9
3739	119	0	9
3740	119	0	9
3741	119	0	9
3742	119	0	9
3743	119	0	9
3744	119	0	9
3745	119	0	9
3746	119	0	9
3747	119	0	9
3748	118	1	9
3749	119	0	9
3750	119	0	9
3751	120	1	7
3752	121	0	7
3753	121	0	7
3754	121	0	7
3755	121	0	7
3756	121	0	7
3757	121	0	7
3758	121	0	7
3759	121	0	7
3760	121	0	7
3761	121	0	7
3762	121	0	7
3763	120	1	7
3764	121	0	7
3765	121	0	7
3766	121	0	7
3767	121	0	7
3768	121	0	7
3769	121	0	7
3770	121	0	7
3771	121	0	7
3772	121	0	7
3773	121	0	7
3774	121	0	7
3775	121	0	7
3776	121	0	7
3777	121	0	7
3778	121	0	7
3779	121	0	7
3780	121	0	7
3781	121	0	7
3782	121	0	7
3783	121	0	7
3784	121	0	7
3785	121	0	7
3786	121	0	7
3787	121	0	7
3788	121	0	7
3789	121	0	7
3790	121	0	7
3791	121	0	7
3792	121	0	7
3793	121	0	7
3794	121	0	7
3795	121	0	7
3796	121	0	7
3797	121	0	7
3798	121	0	7
3799	121	0	7
3800	121	0	7
3801	121	0	7
3802	121	0	7
3803	121	0	7
3804	121	0	7
3805	121	0	7
3806	121	0	7
3807	121	0	7
3808	121	0	7
3809	121	0	7
3810	121	0	7
3811	121	0	7
3812	121	0	7
3813	121	0	7
3814	121	0	7
3815	121	0	7
3816	121	0	7
3817	121	0	7
3818	121	0	7
3819	121	0	7
3820	121	0	7
3821	121	0	7
3822	121	0	7
3823	121	0	7
3824	121	0	7
3825	121	0	7
3826	121	0	7
3827	121	0	7
3828	121	0	7
3829	121	0	7
3830	121	0	7
3831	121	0	7
3832	121	0	7
3833	116	0	12
3834	116	0	12
3835	116	0	12
3836	116	0	12
3837	116	0	12
3838	116	0	12
3839	116	0	12
3840	116	0	12
3841	116	0	12
3842	116	0	12
3843	116	0	12
3844	115	0	13
3845	115	0	13
3846	115	0	13
3847	115	0	13
3848	115	0	13
3849	115	0	13
3850	115	0	13
3851	115	0	13
3852	115	0	13
3853	115	0	13
3854	115	0	13
3855	115	0	13
3856	115	0	13
3857	116	0	12
3858	116	0	12
3859	116	0	12
3860	116	0	12
3861	116	0	12
3862	116	0	12
3863	116	0	12
3864	116	0	12
3865	116	0	12
3866	116	0	12
3867	116	0	12
3868	116	0	12
3869	116	0	12
3870	116	0	12
3871	116	0	12
3872	116	0	12
3873	116	0	12
3874	116	0	12
3875	116	0	12
3876	116	0	12
3877	116	0	12
3878	116	0	12
3879	116	0	12
3880	116	0	12
3881	116	0	12
3882	116	0	12
3883	116	0	12
3884	116	0	12
3885	116	0	12
3886	116	0	12
3887	116	0	12
3888	116	0	12
3889	116	0	12
3890	116	0	12
3891	116	0	12
3892	116	0	12
3893	116	0	12
3894	116	0	12
3895	116	0	12
3896	116	0	12
3897	116	0	12
3898	116	0	12
3899	116	0	12
3900	116	0	12
3901	116	0	12
3902	116	0	12
3903	116	0	12
3904	116	0	12
3905	116	0	12
3906	116	0	12
3907	116	0	12
3908	116	0	12
3909	116	0	12
3910	116	0	12
3911	116	0	12
3912	116	0	12
3913	116	0	12
3914	116	0	12
3915	116	0	12
3916	116	0	12
3917	116	0	12
3918	116	0	12
3919	116	0	12
3920	116	0	12
3921	116	0	12
3922	116	0	12
3923	116	0	12
3924	116	0	12
3925	116	0	12
3926	116	0	12
3927	116	0	12
3928	116	0	12
3929	116	0	12
3930	116	0	12
3931	116	0	12
3932	116	0	12
3933	116	0	12
3934	116	0	12
3935	116	0	12
3936	116	0	12
3937	116	0	12
3938	116	0	12
3939	116	0	12
3940	116	0	12
3941	116	0	12
3942	116	0	12
3943	116	0	12
3944	116	0	12
3945	116	0	12
3946	116	0	12
3947	116	0	12
3948	116	0	12
3949	116	0	12
3950	116	0	12
3951	116	0	12
3952	116	0	12
3953	116	0	12
3954	116	0	12
3955	116	0	12
3956	116	0	12
3957	116	0	12
3958	116	0	12
3959	116	0	12
3960	116	0	12
3961	116	0	12
3962	116	0	12
3963	116	0	12
3964	116	0	12
3965	116	0	12
3966	116	0	12
3967	116	0	12
3968	116	0	12
3969	116	0	12
3970	116	0	12
3971	116	0	12
3972	116	0	12
3973	116	0	12
3974	116	0	12
3975	116	0	12
3976	116	0	12
3977	116	0	12
3978	116	0	12
3979	116	0	12
3980	116	0	12
3981	116	0	12
3982	116	0	12
3983	116	0	12
3984	116	0	12
3985	116	0	12
3986	116	0	12
3987	116	0	12
3988	116	0	12
3989	116	0	12
3990	116	0	12
3991	116	0	12
3992	116	0	12
3993	116	0	12
3994	116	0	12
3995	116	0	12
3996	116	0	12
3997	116	0	12
3998	116	0	12
3999	116	0	12
4000	116	0	12
4001	116	0	12
4002	116	0	12
4003	116	0	12
4004	116	0	12
4005	116	0	12
4006	116	0	12
4007	116	0	12
4008	116	0	12
4009	116	0	12
4010	116	0	12
4011	116	0	12
4012	116	0	12
4013	116	0	12
4014	116	0	12
4015	116	0	12
4016	116	0	12
4017	116	0	12
4018	116	0	12
4019	116	0	12
4020	116	0	12
4021	115	0	13
4022	115	0	13
4023	115	0	13
4024	115	0	13
4025	115	0	13
4026	115	0	13
4027	115	0	13
4028	115	0	13
4029	115	0	13
4030	115	0	13
4031	115	0	13
4032	115	0	13
4033	115	0	13
4034	115	0	13
4035	115	0	13
4036	115	0	13
4037	115	0	13
4038	115	0	13
4039	115	0	13
4040	115	0	13
4041	115	0	13
4042	115	0	13
4043	115	0	13
4044	115	0	13
4045	115	0	13
4046	115	0	13
4047	115	0	13
4048	115	0	13
4049	114	1	13
4050	115	0	13
4051	115	0	13
4052	115	0	13
4053	115	0	13
4054	115	0	13
4055	115	0	13
4056	115	0	13
4057	115	0	13
4058	115	0	13
4059	115	0	13
4060	115	0	13
4061	115	0	13
4062	115	0	13
4063	115	0	13
4064	115	0	13
4065	122	0	6
4066	122	0	6
4067	122	0	6
4068	122	0	6
4069	122	0	6
4070	122	0	6
4071	122	0	6
4072	122	0	6
4073	122	0	6
4074	121	0	7
4075	122	0	6
4076	122	0	6
4077	1	0	127
4078	112	4	12
4079	122	0	6
4080	122	0	6
4081	122	0	6
4082	122	0	6
4083	122	0	6
4084	122	0	6
4085	122	0	6
4086	122	0	6
4087	122	0	6
4088	122	0	6
4089	122	0	6
4090	122	0	6
4091	122	0	6
4092	122	0	6
4093	121	1	6
4094	122	0	6
4095	122	0	6
4096	122	0	6
4097	122	0	6
4098	122	0	6
4099	122	0	6
4100	122	0	6
4101	122	0	6
4102	121	1	6
4103	122	0	6
4104	122	0	6
4105	122	0	6
4106	122	0	6
4107	122	0	6
4108	122	0	6
4109	122	0	6
4110	122	0	6
4111	122	0	6
4112	122	0	6
4113	122	0	6
4114	122	0	6
4115	122	0	6
4116	122	0	6
4117	122	0	6
4118	122	0	6
4119	122	0	6
4120	122	0	6
4121	122	0	6
4122	122	0	6
4123	122	0	6
4124	122	0	6
4125	122	0	6
4126	122	0	6
4127	122	0	6
4128	122	0	6
4129	122	0	6
4130	122	0	6
4131	121	1	6
4132	120	2	6
4133	122	0	6
4134	122	0	6
4135	121	1	6
4136	118	4	6
4137	122	0	6
4138	122	0	6
4139	122	0	6
4140	122	0	6
4141	122	0	6
4142	122	0	6
4143	119	0	9
4144	119	0	9
4145	118	0	10
4146	118	0	10
4147	118	0	10
4148	117	0	11
4149	117	0	11
4150	117	0	11
4151	117	0	11
4152	117	0	11
4153	117	0	11
4154	117	0	11
4155	117	0	11
4156	117	0	11
4157	117	0	11
4158	117	0	11
4159	117	0	11
4160	117	0	11
4161	117	0	11
4162	117	0	11
4163	117	0	11
4164	117	0	11
4165	117	0	11
4166	117	0	11
4167	117	0	11
4168	117	0	11
4169	117	0	11
4170	117	0	11
4171	117	0	11
4172	117	0	11
4173	117	0	11
4174	117	0	11
4175	117	0	11
4176	117	0	11
4177	117	0	11
4178	117	0	11
4179	117	0	11
4180	117	0	11
4181	117	0	11
4182	117	0	11
4183	117	0	11
4184	117	0	11
4185	117	0	11
4186	117	0	11
4187	117	0	11
4188	117	0	11
4189	117	0	11
4190	117	0	11
4191	117	0	11
4192	117	0	11
4193	117	0	11
4194	117	0	11
4195	117	0	11
4196	117	0	11
4197	117	0	11
4198	117	0	11
4199	117	0	11
4200	117	0	11
4201	117	0	11
4202	117	0	11
4203	117	0	11
4204	117	0	11
4205	117	0	11
4206	117	0	11
4207	117	0	11
4208	117	0	11
4209	117	0	11
4210	116	1	11
4211	117	0	11
4212	117	0	11
4213	117	0	11
4214	117	0	11
4215	117	0	11
4216	117	0	11
4217	117	0	11
4218	117	0	11
4219	117	0	11
4220	117	0	11
4221	117	0	11
4222	117	0	11
4223	117	0	11
4224	117	0	11
4225	117	0	11
4226	117	0	11
4227	117	0	11
4228	117	0	11
4229	117	0	11
4230	117	0	11
4231	117	0	11
4232	117	0	11
4233	117	0	11
4234	117	0	11
4235	117	0	11
4236	117	0	11
4237	117	0	11
4238	117	0	11
4239	117	0	11
4240	117	0	11
4241	117	0	11
4242	117	0	11
4243	117	0	11
4244	117	0	11
4245	117	0	11
4246	117	0	11
4247	117	0	11
4248	117	0	11
4249	117	0	11
4250	117	0	11
4251	117	0	11
4252	117	0	11
4253	117	0	11
4254	117	0	11
4255	117	0	11
4256	117	0	11
4257	117	0	11
4258	117	0	11
4259	117	0	11
4260	117	0	11
4261	117	0	11
4262	117	0	11
4263	117	0	11
4264	117	0	11
4265	117	0	11
4266	117	0	11
4267	117	0	11
4268	117	0	11
4269	117	0	11
4270	117	0	11
4271	117	0	11
4272	117	0	11
4273	117	0	11
4274	117	0	11
4275	117	0	11
4276	117	0	11
4277	117	0	11
4278	117	0	11
4279	117	0	11
4280	117	0	11
4281	117	0	11
4282	117	0	11
4283	117	0	11
4284	117	0	11
4285	117	0	11
4286	117	0	11
4287	117	0	11
4288	117	0	11
4289	117	0	11
4290	117	0	11
4291	117	0	11
4292	117	0	11
4293	117	0	11
4294	117	0	11
4295	117	0	11
4296	117	0	11
4297	117	0	11
4298	117	0	11
4299	117	0	11
4300	117	0	11
4301	117	0	11
4302	117	0	11
4303	117	0	11
4304	117	0	11
4305	117	0	11
4306	117	0	11
4307	117	0	11
4308	117	0	11
4309	117	0	11
4310	117	0	11
4311	117	0	11
4312	117	0	11
4313	117	0	11
4314	117	0	11
4315	117	0	11
4316	117	0	11
4317	117	0	11
4318	117	0	11
4319	117	0	11
4320	117	0	11
4321	117	0	11
4322	117	0	11
4323	117	0	11
4324	117	0	11
4325	117	0	11
4326	117	0	11
4327	117	0	11
4328	117	0	11
4329	117	0	11
4330	117	0	11
4331	117	0	11
4332	117	0	11
4333	117	0	11
4334	117	0	11
4335	117	0	11
4336	117	0	11
4337	117	0	11
4338	117	0	11
4339	117	0	11
4340	117	0	11
4341	117	0	11
4342	117	0	11
4343	117	0	11
4344	117	0	11
4345	117	0	11
4346	117	0	11
4347	117	0	11
4348	117	0	11
4349	117	0	11
4350	117	0	11
4351	117	0	11
4352	117	0	11
4353	117	0	11
4354	118	0	10
4355	118	0	10
4356	118	0	10
4357	118	0	10
4358	118	0	10
4359	118	0	10
4360	118	0	10
4361	118	0	10
4362	118	0	10
4363	118	0	10
4364	117	1	10
4365	118	0	10
4366	118	0	10
4367	118	0	10
4368	118	0	10
4369	118	0	10
4370	118	0	10
4371	118	0	10
4372	118	0	10
4373	118	0	10
4374	118	0	10
4375	118	0	10
4376	118	0	10
4377	118	0	10
4378	118	0	10
4379	118	0	10
4380	118	0	10
4381	118	0	10
4382	118	0	10
4383	118	0	10
4384	118	0	10
4385	118	0	10
4386	118	0	10
4387	118	0	10
4388	118	0	10
4389	118	0	10
4390	118	0	10
4391	118	0	10
4392	118	0	10
4393	118	0	10
4394	118	0	10
4395	118	0	10
4396	118	0	10
4397	118	0	10
4398	118	0	10
4399	118	0	10
4400	118	0	10
4401	118	0	10
4402	118	0	10
4403	118	0	10
4404	118	0	10
4405	118	0	10
4406	118	0	10
4407	118	0	10
4408	118	0	10
4409	118	0	10
4410	118	0	10
4411	118	0	10
4412	118	0	10
4413	118	0	10
4414	118	0	10
4415	118	0	10
4416	118	0	10
4417	118	0	10
4418	118	0	10
4419	118	0	10
4420	118	0	10
4421	118	0	10
4422	118	0	10
4423	118	0	10
4424	118	0	10
4425	118	0	10
4426	118	0	10
4427	118	0	10
4428	118	0	10
4429	118	0	10
4430	118	0	10
4431	118	0	10
4432	118	0	10
4433	118	0	10
4434	118	0	10
4435	118	0	10
4436	118	0	10
4437	118	0	10
4438	118	0	10
4439	118	0	10
4440	118	0	10
4441	118	0	10
4442	118	0	10
4443	117	1	10
4444	118	0	10
4445	118	0	10
4446	118	0	10
4447	114	4	10
4448	116	2	10
4449	118	0	10
4450	118	0	10
4451	118	0	10
4452	118	0	10
4453	118	0	10
4454	118	0	10
4455	118	0	10
4456	118	0	10
4457	118	0	10
4458	114	0	14
4459	101	0	27
4460	87	0	41
4461	84	0	44
4462	81	0	47
4463	81	0	47
4464	81	0	47
4465	81	0	47
4466	81	0	47
4467	81	0	47
4468	81	0	47
4469	81	0	47
4470	81	0	47
4471	81	0	47
4472	81	0	47
4473	81	0	47
4474	81	0	47
4475	81	0	47
4476	81	0	47
4477	81	0	47
4478	81	0	47
4479	81	0	47
4480	81	0	47
4481	81	0	47
4482	81	0	47
4483	81	0	47
4484	81	0	47
4485	81	0	47
4486	81	0	47
4487	81	0	47
4488	81	0	47
4489	81	0	47
4490	81	0	47
4491	81	0	47
4492	80	0	48
4493	80	0	48
4494	80	0	48
4495	80	0	48
4496	80	0	48
4497	80	0	48
4498	80	0	48
4499	80	0	48
4500	81	0	47
4501	81	0	47
4502	81	0	47
4503	80	0	48
4504	80	0	48
4505	80	0	48
4506	80	0	48
4507	80	0	48
4508	80	0	48
4509	79	1	48
4510	80	0	48
4511	79	1	48
4512	80	0	48
4513	80	0	48
4514	80	0	48
4515	80	0	48
4516	80	0	48
4517	80	0	48
4518	80	0	48
4519	79	1	48
4520	80	0	48
4521	79	1	48
4522	79	0	49
4523	79	0	49
4524	79	0	49
4525	79	0	49
4526	79	0	49
4527	79	0	49
4528	79	0	49
4529	79	0	49
4530	79	0	49
4531	79	0	49
4532	79	0	49
4533	79	0	49
4534	79	0	49
4535	79	0	49
4536	79	0	49
4537	79	0	49
4538	80	0	48
4539	80	0	48
4540	80	0	48
4541	80	0	48
4542	80	0	48
4543	80	0	48
4544	80	0	48
4545	80	0	48
4546	80	0	48
4547	79	1	48
4548	80	0	48
4549	80	0	48
4550	80	0	48
4551	80	0	48
4552	80	0	48
4553	80	0	48
4554	80	0	48
4555	80	0	48
4556	80	0	48
4557	80	0	48
4558	80	0	48
4559	80	0	48
4560	79	1	48
4561	80	0	48
4562	79	0	49
4563	79	0	49
4564	79	0	49
4565	79	0	49
4566	79	0	49
4567	79	0	49
4568	79	0	49
4569	79	0	49
4570	79	0	49
4571	79	0	49
4572	78	1	49
4573	79	0	49
4574	79	0	49
4575	79	0	49
4576	79	0	49
4577	78	0	50
4578	78	0	50
4579	76	0	52
4580	76	0	52
4581	76	0	52
4582	76	0	52
4583	76	0	52
4584	76	0	52
4585	76	0	52
4586	76	0	52
4587	76	0	52
4588	76	0	52
4589	76	0	52
4590	76	0	52
4591	76	0	52
4592	75	0	53
4593	75	0	53
4594	75	0	53
4595	75	0	53
4596	76	0	52
4597	76	0	52
4598	76	0	52
4599	76	0	52
4600	76	0	52
4601	76	0	52
4602	76	0	52
4603	76	0	52
4604	76	0	52
4605	76	0	52
4606	76	0	52
4607	76	0	52
4608	76	0	52
4609	76	0	52
4610	76	0	52
4611	76	0	52
4612	76	0	52
4613	76	0	52
4614	76	0	52
4615	76	0	52
4616	76	0	52
4617	76	0	52
4618	76	0	52
4619	76	0	52
4620	75	0	53
4621	75	0	53
4622	75	0	53
4623	59	0	69
4624	34	0	94
4625	6	0	122
4626	71	0	57
4627	71	0	57
4628	72	0	56
4629	72	0	56
4630	72	0	56
4631	72	0	56
4632	73	0	55
4633	75	0	53
4634	75	0	53
4635	75	0	53
4636	75	0	53
4637	75	0	53
4638	75	0	53
4639	75	0	53
4640	75	0	53
4641	75	0	53
4642	75	0	53
4643	75	0	53
4644	75	0	53
4645	75	0	53
4646	75	0	53
4647	75	0	53
4648	75	0	53
4649	75	0	53
4650	75	0	53
4651	75	0	53
4652	75	0	53
4653	75	0	53
4654	75	0	53
4655	75	0	53
4656	75	0	53
4657	75	0	53
4658	75	0	53
4659	75	0	53
4660	75	0	53
4661	75	0	53
4662	77	0	51
4663	78	0	50
4664	78	0	50
4665	78	0	50
4666	78	0	50
4667	78	0	50
4668	78	0	50
4669	78	0	50
4670	78	0	50
4671	78	0	50
4672	84	1	43
4673	84	1	43
4674	89	0	39
4675	89	0	39
4676	89	0	39
4677	89	0	39
4678	89	0	39
4679	89	0	39
4680	89	0	39
4681	89	0	39
4682	90	0	38
4683	90	0	38
4684	90	0	38
4685	90	0	38
4686	90	0	38
4687	90	0	38
4688	33	57	38
4689	32	59	37
4690	91	0	37
4691	91	0	37
4692	91	0	37
4693	91	0	37
4694	91	0	37
4695	92	0	36
4696	92	0	36
4697	92	0	36
4698	92	0	36
4699	92	0	36
4700	90	2	36
4701	92	0	36
4702	92	0	36
4703	92	0	36
4704	92	0	36
4705	91	1	36
4706	92	0	36
4707	91	1	36
4708	92	0	36
4709	92	0	36
4710	92	0	36
4711	92	0	36
4712	92	0	36
4713	92	0	36
4714	92	0	36
4715	92	0	36
4716	91	1	36
4717	92	0	36
4718	92	0	36
4719	92	0	36
4720	92	0	36
4721	90	2	36
4722	92	0	36
4723	92	0	36
4724	92	0	36
4725	93	0	35
4726	93	0	35
4727	93	0	35
4728	93	0	35
4729	93	0	35
4730	93	0	35
4731	93	0	35
4732	93	0	35
4733	92	1	35
4734	94	0	34
4735	95	0	33
4736	95	0	33
4737	95	0	33
4738	95	0	33
4739	99	0	29
4740	99	0	29
4741	99	0	29
4742	99	0	29
4743	92	5	31
4744	97	0	31
4745	97	0	31
4746	98	0	30
4747	98	0	30
4748	98	0	30
4749	95	3	30
4750	98	0	30
4751	98	0	30
4752	98	0	30
4753	98	0	30
4754	98	0	30
4755	98	0	30
4756	98	0	30
4757	97	0	31
4758	97	0	31
4759	97	0	31
4760	97	0	31
4761	97	0	31
4762	98	0	30
4763	98	0	30
4764	98	0	30
4765	98	0	30
4766	98	0	30
4767	97	1	30
4768	98	0	30
4769	98	0	30
4770	98	0	30
4771	98	0	30
4772	98	0	30
4773	98	0	30
4774	98	0	30
4775	98	0	30
4776	98	0	30
4777	98	0	30
4778	98	0	30
4779	98	0	30
4780	98	0	30
4781	98	0	30
4782	98	0	30
4783	98	0	30
4784	98	0	30
4785	97	1	30
4786	98	0	30
4787	98	0	30
4788	98	0	30
4789	98	0	30
4790	98	0	30
4791	98	0	30
4792	97	1	30
4793	98	0	30
4794	97	1	30
4795	100	0	28
4796	100	0	28
4797	100	0	28
4798	100	0	28
4799	100	0	28
4800	100	0	28
4801	100	0	28
4802	100	0	28
4803	100	0	28
4804	100	0	28
4805	100	0	28
4806	100	0	28
4807	100	0	28
4808	100	0	28
4809	100	0	28
4810	100	0	28
4811	100	0	28
4812	98	2	28
4813	98	2	28
4814	100	0	28
4815	100	0	28
4816	98	2	28
4817	100	0	28
4818	100	0	28
4819	100	0	28
4820	100	0	28
4821	98	2	28
4822	98	2	28
4823	100	0	28
4824	100	0	28
4825	100	0	28
4826	100	0	28
4827	100	0	28
4828	100	0	28
4829	100	0	28
4830	100	0	28
4831	100	0	28
4832	100	0	28
4833	100	0	28
4834	100	0	28
4835	100	0	28
4836	100	0	28
4837	100	0	28
4838	100	0	28
4839	100	0	28
4840	100	0	28
4841	100	0	28
4842	100	0	28
4843	100	0	28
4844	100	0	28
4845	100	0	28
4846	100	0	28
4847	100	0	28
4848	98	2	28
4849	100	0	28
4850	100	0	28
4851	100	0	28
4852	100	0	28
4853	100	0	28
4854	100	0	28
4855	100	0	28
4856	100	0	28
4857	100	0	28
4858	100	0	28
4859	99	1	28
4860	100	0	28
4861	100	0	28
4862	100	0	28
4863	100	0	28
4864	100	0	28
4865	100	0	28
4866	99	1	28
4867	100	0	28
4868	100	0	28
4869	100	0	28
4870	100	0	28
4871	100	0	28
4872	101	0	27
4873	101	0	27
4874	101	0	27
4875	99	0	29
4876	99	0	29
4877	100	0	28
4878	100	0	28
4879	100	0	28
4880	100	0	28
4881	100	0	28
4882	100	0	28
4883	100	0	28
4884	100	0	28
4885	100	0	28
4886	100	0	28
4887	100	0	28
4888	100	0	28
4889	100	0	28
4890	99	0	29
4891	99	0	29
4892	99	0	29
4893	99	0	29
4894	99	0	29
4895	99	0	29
4896	98	0	30
4897	98	0	30
4898	98	0	30
4899	98	0	30
4900	98	0	30
4901	99	0	29
4902	99	0	29
4903	99	0	29
4904	99	0	29
4905	99	0	29
4906	99	0	29
4907	98	0	30
4908	97	0	31
4909	97	0	31
4910	97	0	31
4911	97	0	31
4912	97	0	31
4913	97	0	31
4914	97	0	31
4915	97	0	31
4916	97	0	31
4917	97	0	31
4918	97	0	31
4919	97	0	31
4920	97	0	31
4921	97	0	31
4922	98	0	30
4923	98	0	30
4924	98	0	30
4925	98	0	30
4926	98	0	30
4927	98	0	30
4928	98	0	30
4929	98	0	30
4930	98	0	30
4931	98	0	30
4932	98	0	30
4933	98	0	30
4934	98	0	30
4935	98	0	30
4936	98	0	30
4937	98	0	30
4938	98	0	30
4939	98	0	30
4940	98	0	30
4941	97	0	31
4942	97	0	31
4943	97	0	31
4944	97	0	31
4945	97	0	31
4946	97	0	31
4947	97	0	31
4948	96	0	32
4949	96	0	32
4950	96	0	32
4951	96	0	32
4952	96	0	32
4953	95	0	33
4954	95	0	33
4955	95	0	33
4956	94	1	33
4957	95	0	33
4958	95	0	33
4959	95	0	33
4960	95	0	33
4961	95	0	33
4962	95	0	33
4963	95	0	33
4964	95	0	33
4965	95	0	33
4966	95	0	33
4967	95	0	33
4968	95	0	33
4969	95	0	33
4970	95	0	33
4971	95	0	33
4972	95	0	33
4973	95	0	33
4974	95	0	33
4975	99	0	29
4976	99	0	29
4977	99	0	29
4978	100	0	28
4979	100	0	28
4980	100	0	28
4981	100	0	28
4982	99	3	26
4983	102	0	26
4984	102	0	26
4985	101	1	26
4986	102	0	26
4987	87	15	26
4988	102	0	26
4989	102	0	26
4990	102	0	26
4991	102	0	26
4992	102	0	26
4993	102	0	26
4994	102	0	26
4995	102	0	26
4996	102	0	26
4997	102	0	26
4998	102	0	26
4999	102	0	26
5000	102	0	26
5001	102	0	26
5002	102	0	26
5003	102	0	26
5004	102	0	26
5005	102	0	26
5006	102	0	26
5007	102	0	26
5008	102	0	26
5009	102	0	26
5010	98	0	30
5011	98	0	30
5012	98	0	30
5013	98	0	30
5014	98	0	30
5015	98	0	30
5016	98	0	30
5017	98	0	30
5018	98	0	30
5019	98	0	30
5020	98	0	30
5021	98	0	30
5022	98	0	30
