"sample"	"name"	"start"	"end"	"depth"
"Yale-RSV-0022-1"	"Amplicon 28"	"8321"	"8714"	25219
"Yale-RSV-0022-1"	"Amplicon 29"	"8631"	"9036"	29190
"Yale-RSV-0022-1"	"Amplicon 30"	"8943"	"9353"	11463
"Yale-RSV-0022-1"	"Amplicon 31"	"9243"	"9656"	13089
"Yale-RSV-0022-1"	"Amplicon 32"	"9520"	"9932"	16502
"Yale-RSV-0022-1"	"Amplicon 33"	"9813"	"10223"	3460
"Yale-RSV-0022-1"	"Amplicon 34"	"9998"	"10495"	2016
"Yale-RSV-0022-1"	"Amplicon 35"	"10434"	"10829"	18404
"Yale-RSV-0022-1"	"Amplicon 36"	"10735"	"11133"	50765
"Yale-RSV-0022-1"	"Amplicon 37"	"10978"	"11382"	32717
"Yale-RSV-0022-1"	"Amplicon 38"	"11275"	"11669"	17724
"Yale-RSV-0022-1"	"Amplicon 39"	"11516"	"11921"	24692
"Yale-RSV-0022-1"	"Amplicon 40"	"11828"	"12229"	46368
"Yale-RSV-0022-1"	"Amplicon 41"	"12133"	"12530"	27285
"Yale-RSV-0022-1"	"Amplicon 42"	"12438"	"12808"	28133
"Yale-RSV-0022-1"	"Amplicon 43"	"12708"	"13109"	10518
"Yale-RSV-0022-1"	"Amplicon 44"	"13021"	"13414"	22248
"Yale-RSV-0022-1"	"Amplicon 45"	"13321"	"13736"	11731
"Yale-RSV-0022-1"	"Amplicon 46"	"13647"	"14040"	35245
"Yale-RSV-0022-1"	"Amplicon 47"	"13950"	"14354"	17763
"Yale-RSV-0022-1"	"Amplicon 48"	"14239"	"14648"	20500
"Yale-RSV-0022-1"	"Amplicon 49"	"14580"	"15020"	21030
"Yale-RSV-0022-1"	"Amplicon 50"	"14816"	"0"	-1
"sample"	NA	"start"	"end"	NA
"Yale-RSV-0023-1"	"Amplicon 1"	"45"	"451"	20187
"Yale-RSV-0023-1"	"Amplicon 2"	"317"	"721"	38403
"Yale-RSV-0023-1"	"Amplicon 3"	"622"	"1028"	18711
"Yale-RSV-0023-1"	"Amplicon 4"	"929"	"1340"	33758
"Yale-RSV-0023-1"	"Amplicon 5"	"1220"	"1655"	56732
"Yale-RSV-0023-1"	"Amplicon 6"	"1540"	"1970"	76012
"Yale-RSV-0023-1"	"Amplicon 7"	"1861"	"2363"	49163
"Yale-RSV-0023-1"	"Amplicon 8"	"2182"	"2587"	44463
"Yale-RSV-0023-1"	"Amplicon 9"	"2492"	"2897"	36584
"Yale-RSV-0023-1"	"Amplicon 10"	"2806"	"3201"	59272
"Yale-RSV-0023-1"	"Amplicon 11"	"3108"	"3512"	56001
"Yale-RSV-0023-1"	"Amplicon 12"	"3425"	"3820"	56815
"Yale-RSV-0023-1"	"Amplicon 13"	"3724"	"4128"	33992
"Yale-RSV-0023-1"	"Amplicon 14"	"4040"	"4446"	50424
"Yale-RSV-0023-1"	"Amplicon 15"	"4325"	"4737"	37221
"Yale-RSV-0023-1"	"Amplicon 16"	"4677"	"5031"	85781
"Yale-RSV-0023-1"	"Amplicon 17"	"4949"	"5337"	93263
"Yale-RSV-0023-1"	"Amplicon 18"	"5254"	"5659"	88785
"Yale-RSV-0023-1"	"Amplicon 19"	"5575"	"5981"	84460
"Yale-RSV-0023-1"	"Amplicon 20"	"5852"	"6259"	116151
"Yale-RSV-0023-1"	"Amplicon 21"	"6173"	"6569"	75074
"Yale-RSV-0023-1"	"Amplicon 22"	"6448"	"6851"	65163
"Yale-RSV-0023-1"	"Amplicon 23"	"6747"	"7158"	39378
"Yale-RSV-0023-1"	"Amplicon 24"	"7072"	"7468"	28536
"Yale-RSV-0023-1"	"Amplicon 25"	"7377"	"7776"	37400
"Yale-RSV-0023-1"	"Amplicon 26"	"7693"	"8093"	65045
"Yale-RSV-0023-1"	"Amplicon 27"	"8007"	"8408"	37210
"Yale-RSV-0023-1"	"Amplicon 28"	"8321"	"8714"	54272
"Yale-RSV-0023-1"	"Amplicon 29"	"8631"	"9036"	59518
"Yale-RSV-0023-1"	"Amplicon 30"	"8943"	"9353"	26309
"Yale-RSV-0023-1"	"Amplicon 31"	"9243"	"9656"	26353
"Yale-RSV-0023-1"	"Amplicon 32"	"9520"	"9932"	32653
"Yale-RSV-0023-1"	"Amplicon 33"	"9813"	"10223"	7637
"Yale-RSV-0023-1"	"Amplicon 34"	"9998"	"10495"	4439
"Yale-RSV-0023-1"	"Amplicon 35"	"10434"	"10829"	34435
"Yale-RSV-0023-1"	"Amplicon 36"	"10735"	"11133"	89189
"Yale-RSV-0023-1"	"Amplicon 37"	"10978"	"11382"	58883
"Yale-RSV-0023-1"	"Amplicon 38"	"11275"	"11669"	33266
"Yale-RSV-0023-1"	"Amplicon 39"	"11516"	"11921"	48270
"Yale-RSV-0023-1"	"Amplicon 40"	"11828"	"12229"	87058
"Yale-RSV-0023-1"	"Amplicon 41"	"12133"	"12530"	51516
"Yale-RSV-0023-1"	"Amplicon 42"	"12438"	"12808"	53977
"Yale-RSV-0023-1"	"Amplicon 43"	"12708"	"13109"	22438
"Yale-RSV-0023-1"	"Amplicon 44"	"13021"	"13414"	43925
"Yale-RSV-0023-1"	"Amplicon 45"	"13321"	"13736"	23046
"Yale-RSV-0023-1"	"Amplicon 46"	"13647"	"14040"	60387
"Yale-RSV-0023-1"	"Amplicon 47"	"13950"	"14354"	32270
"Yale-RSV-0023-1"	"Amplicon 48"	"14239"	"14648"	40307
"Yale-RSV-0023-1"	"Amplicon 49"	"14580"	"15020"	38886
"Yale-RSV-0023-1"	"Amplicon 50"	"14816"	"0"	-1
"sample"	NA	"start"	"end"	NA
"Yale-RSV-0024-1"	"Amplicon 1"	"45"	"451"	2457
"Yale-RSV-0024-1"	"Amplicon 2"	"317"	"721"	6739
"Yale-RSV-0024-1"	"Amplicon 3"	"622"	"1028"	3480
"Yale-RSV-0024-1"	"Amplicon 4"	"929"	"1340"	13894
"Yale-RSV-0024-1"	"Amplicon 5"	"1220"	"1655"	22776
"Yale-RSV-0024-1"	"Amplicon 6"	"1540"	"1970"	15702
"Yale-RSV-0024-1"	"Amplicon 7"	"1861"	"2363"	16725
"Yale-RSV-0024-1"	"Amplicon 8"	"2182"	"2587"	11176
"Yale-RSV-0024-1"	"Amplicon 9"	"2492"	"2897"	11031
"Yale-RSV-0024-1"	"Amplicon 10"	"2806"	"3201"	33007
"Yale-RSV-0024-1"	"Amplicon 11"	"3108"	"3512"	14863
"Yale-RSV-0024-1"	"Amplicon 12"	"3425"	"3820"	31051
"Yale-RSV-0024-1"	"Amplicon 13"	"3724"	"4128"	18976
"Yale-RSV-0024-1"	"Amplicon 14"	"4040"	"4446"	23627
"Yale-RSV-0024-1"	"Amplicon 15"	"4325"	"4737"	18444
"Yale-RSV-0024-1"	"Amplicon 16"	"4677"	"5031"	12569
"Yale-RSV-0024-1"	"Amplicon 17"	"4949"	"5337"	14488
"Yale-RSV-0024-1"	"Amplicon 18"	"5254"	"5659"	19980
"Yale-RSV-0024-1"	"Amplicon 19"	"5575"	"5981"	56224
"Yale-RSV-0024-1"	"Amplicon 20"	"5852"	"6259"	45955
"Yale-RSV-0024-1"	"Amplicon 21"	"6173"	"6569"	31355
"Yale-RSV-0024-1"	"Amplicon 22"	"6448"	"6851"	36216
"Yale-RSV-0024-1"	"Amplicon 23"	"6747"	"7158"	13731
"Yale-RSV-0024-1"	"Amplicon 24"	"7072"	"7468"	15600
"Yale-RSV-0024-1"	"Amplicon 25"	"7377"	"7776"	20832
"Yale-RSV-0024-1"	"Amplicon 26"	"7693"	"8093"	43134
"Yale-RSV-0024-1"	"Amplicon 27"	"8007"	"8408"	19737
"Yale-RSV-0024-1"	"Amplicon 28"	"8321"	"8714"	14528
"Yale-RSV-0024-1"	"Amplicon 29"	"8631"	"9036"	27305
"Yale-RSV-0024-1"	"Amplicon 30"	"8943"	"9353"	10972
"Yale-RSV-0024-1"	"Amplicon 31"	"9243"	"9656"	13811
"Yale-RSV-0024-1"	"Amplicon 32"	"9520"	"9932"	17913
"Yale-RSV-0024-1"	"Amplicon 33"	"9813"	"10223"	2648
"Yale-RSV-0024-1"	"Amplicon 34"	"9998"	"10495"	1535
"Yale-RSV-0024-1"	"Amplicon 35"	"10434"	"10829"	20252
"Yale-RSV-0024-1"	"Amplicon 36"	"10735"	"11133"	50650
"Yale-RSV-0024-1"	"Amplicon 37"	"10978"	"11382"	21316
"Yale-RSV-0024-1"	"Amplicon 38"	"11275"	"11669"	7038
"Yale-RSV-0024-1"	"Amplicon 39"	"11516"	"11921"	16420
"Yale-RSV-0024-1"	"Amplicon 40"	"11828"	"12229"	30725
"Yale-RSV-0024-1"	"Amplicon 41"	"12133"	"12530"	19365
"Yale-RSV-0024-1"	"Amplicon 42"	"12438"	"12808"	27167
"Yale-RSV-0024-1"	"Amplicon 43"	"12708"	"13109"	7748
"Yale-RSV-0024-1"	"Amplicon 44"	"13021"	"13414"	22014
"Yale-RSV-0024-1"	"Amplicon 45"	"13321"	"13736"	9754
"Yale-RSV-0024-1"	"Amplicon 46"	"13647"	"14040"	31222
"Yale-RSV-0024-1"	"Amplicon 47"	"13950"	"14354"	17630
"Yale-RSV-0024-1"	"Amplicon 48"	"14239"	"14648"	21873
"Yale-RSV-0024-1"	"Amplicon 49"	"14580"	"15020"	3949
"Yale-RSV-0024-1"	"Amplicon 50"	"14816"	"0"	-1
"sample"	NA	"start"	"end"	NA
"Yale-RSV-0025-1"	"Amplicon 1"	"45"	"451"	3066
"Yale-RSV-0025-1"	"Amplicon 2"	"317"	"721"	13573
"Yale-RSV-0025-1"	"Amplicon 3"	"622"	"1028"	8942
"Yale-RSV-0025-1"	"Amplicon 4"	"929"	"1340"	21442
"Yale-RSV-0025-1"	"Amplicon 5"	"1220"	"1655"	30651
"Yale-RSV-0025-1"	"Amplicon 6"	"1540"	"1970"	30145
"Yale-RSV-0025-1"	"Amplicon 7"	"1861"	"2363"	21222
"Yale-RSV-0025-1"	"Amplicon 8"	"2182"	"2587"	16910
"Yale-RSV-0025-1"	"Amplicon 9"	"2492"	"2897"	14923
"Yale-RSV-0025-1"	"Amplicon 10"	"2806"	"3201"	29421
"Yale-RSV-0025-1"	"Amplicon 11"	"3108"	"3512"	22099
"Yale-RSV-0025-1"	"Amplicon 12"	"3425"	"3820"	30299
"Yale-RSV-0025-1"	"Amplicon 13"	"3724"	"4128"	19656
"Yale-RSV-0025-1"	"Amplicon 14"	"4040"	"4446"	28898
"Yale-RSV-0025-1"	"Amplicon 15"	"4325"	"4737"	19553
"Yale-RSV-0025-1"	"Amplicon 16"	"4677"	"5031"	22095
"Yale-RSV-0025-1"	"Amplicon 17"	"4949"	"5337"	24274
"Yale-RSV-0025-1"	"Amplicon 18"	"5254"	"5659"	28388
"Yale-RSV-0025-1"	"Amplicon 19"	"5575"	"5981"	53686
"Yale-RSV-0025-1"	"Amplicon 20"	"5852"	"6259"	62153
"Yale-RSV-0025-1"	"Amplicon 21"	"6173"	"6569"	33240
"Yale-RSV-0025-1"	"Amplicon 22"	"6448"	"6851"	37423
"Yale-RSV-0025-1"	"Amplicon 23"	"6747"	"7158"	19763
"Yale-RSV-0025-1"	"Amplicon 24"	"7072"	"7468"	16148
"Yale-RSV-0025-1"	"Amplicon 25"	"7377"	"7776"	21409
"Yale-RSV-0025-1"	"Amplicon 26"	"7693"	"8093"	38655
"Yale-RSV-0025-1"	"Amplicon 27"	"8007"	"8408"	21177
"Yale-RSV-0025-1"	"Amplicon 28"	"8321"	"8714"	25855
"Yale-RSV-0025-1"	"Amplicon 29"	"8631"	"9036"	32026
"Yale-RSV-0025-1"	"Amplicon 30"	"8943"	"9353"	12758
"Yale-RSV-0025-1"	"Amplicon 31"	"9243"	"9656"	14022
"Yale-RSV-0025-1"	"Amplicon 32"	"9520"	"9932"	19822
"Yale-RSV-0025-1"	"Amplicon 33"	"9813"	"10223"	4114
"Yale-RSV-0025-1"	"Amplicon 34"	"9998"	"10495"	2170
"Yale-RSV-0025-1"	"Amplicon 35"	"10434"	"10829"	20232
"Yale-RSV-0025-1"	"Amplicon 36"	"10735"	"11133"	51001
"Yale-RSV-0025-1"	"Amplicon 37"	"10978"	"11382"	31986
"Yale-RSV-0025-1"	"Amplicon 38"	"11275"	"11669"	29932
"Yale-RSV-0025-1"	"Amplicon 39"	"11516"	"11921"	41504
"Yale-RSV-0025-1"	"Amplicon 40"	"11828"	"12229"	104856
"Yale-RSV-0025-1"	"Amplicon 41"	"12133"	"12530"	109828
"Yale-RSV-0025-1"	"Amplicon 42"	"12438"	"12808"	100462
"Yale-RSV-0025-1"	"Amplicon 43"	"12708"	"13109"	18561
"Yale-RSV-0025-1"	"Amplicon 44"	"13021"	"13414"	24928
"Yale-RSV-0025-1"	"Amplicon 45"	"13321"	"13736"	13314
"Yale-RSV-0025-1"	"Amplicon 46"	"13647"	"14040"	30810
"Yale-RSV-0025-1"	"Amplicon 47"	"13950"	"14354"	17745
"Yale-RSV-0025-1"	"Amplicon 48"	"14239"	"14648"	21860
"Yale-RSV-0025-1"	"Amplicon 49"	"14580"	"15020"	17942
"Yale-RSV-0025-1"	"Amplicon 50"	"14816"	"0"	-1
"sample"	NA	"start"	"end"	NA
"Yale-RSV-0026-1"	"Amplicon 1"	"45"	"451"	2259
"Yale-RSV-0026-1"	"Amplicon 2"	"317"	"721"	1300
"Yale-RSV-0026-1"	"Amplicon 3"	"622"	"1028"	1392
"Yale-RSV-0026-1"	"Amplicon 4"	"929"	"1340"	12351
"Yale-RSV-0026-1"	"Amplicon 5"	"1220"	"1655"	52570
"Yale-RSV-0026-1"	"Amplicon 6"	"1540"	"1970"	13642
"Yale-RSV-0026-1"	"Amplicon 7"	"1861"	"2363"	33476
"Yale-RSV-0026-1"	"Amplicon 8"	"2182"	"2587"	13577
"Yale-RSV-0026-1"	"Amplicon 9"	"2492"	"2897"	14504
"Yale-RSV-0026-1"	"Amplicon 10"	"2806"	"3201"	53119
"Yale-RSV-0026-1"	"Amplicon 11"	"3108"	"3512"	26366
"Yale-RSV-0026-1"	"Amplicon 12"	"3425"	"3820"	39167
"Yale-RSV-0026-1"	"Amplicon 13"	"3724"	"4128"	22110
"Yale-RSV-0026-1"	"Amplicon 14"	"4040"	"4446"	9168
"Yale-RSV-0026-1"	"Amplicon 15"	"4325"	"4737"	9244
"Yale-RSV-0026-1"	"Amplicon 16"	"4677"	"5031"	2601
"Yale-RSV-0026-1"	"Amplicon 17"	"4949"	"5337"	1424
"Yale-RSV-0026-1"	"Amplicon 18"	"5254"	"5659"	3803
"Yale-RSV-0026-1"	"Amplicon 19"	"5575"	"5981"	57425
"Yale-RSV-0026-1"	"Amplicon 20"	"5852"	"6259"	41248
"Yale-RSV-0026-1"	"Amplicon 21"	"6173"	"6569"	62514
"Yale-RSV-0026-1"	"Amplicon 22"	"6448"	"6851"	83119
"Yale-RSV-0026-1"	"Amplicon 23"	"6747"	"7158"	22472
"Yale-RSV-0026-1"	"Amplicon 24"	"7072"	"7468"	20953
"Yale-RSV-0026-1"	"Amplicon 25"	"7377"	"7776"	34433
"Yale-RSV-0026-1"	"Amplicon 26"	"7693"	"8093"	86661
"Yale-RSV-0026-1"	"Amplicon 27"	"8007"	"8408"	17387
"Yale-RSV-0026-1"	"Amplicon 28"	"8321"	"8714"	22273
"Yale-RSV-0026-1"	"Amplicon 29"	"8631"	"9036"	16721
"Yale-RSV-0026-1"	"Amplicon 30"	"8943"	"9353"	2749
"Yale-RSV-0026-1"	"Amplicon 31"	"9243"	"9656"	29099
"Yale-RSV-0026-1"	"Amplicon 32"	"9520"	"9932"	15572
"Yale-RSV-0026-1"	"Amplicon 33"	"9813"	"10223"	11058
"Yale-RSV-0026-1"	"Amplicon 34"	"9998"	"10495"	17684
"Yale-RSV-0026-1"	"Amplicon 35"	"10434"	"10829"	32178
"Yale-RSV-0026-1"	"Amplicon 36"	"10735"	"11133"	54575
"Yale-RSV-0026-1"	"Amplicon 37"	"10978"	"11382"	46867
"Yale-RSV-0026-1"	"Amplicon 38"	"11275"	"11669"	57647
"Yale-RSV-0026-1"	"Amplicon 39"	"11516"	"11921"	27331
"Yale-RSV-0026-1"	"Amplicon 40"	"11828"	"12229"	33559
"Yale-RSV-0026-1"	"Amplicon 41"	"12133"	"12530"	21325
"Yale-RSV-0026-1"	"Amplicon 42"	"12438"	"12808"	42753
"Yale-RSV-0026-1"	"Amplicon 43"	"12708"	"13109"	31040
"Yale-RSV-0026-1"	"Amplicon 44"	"13021"	"13414"	24606
"Yale-RSV-0026-1"	"Amplicon 45"	"13321"	"13736"	3430
"Yale-RSV-0026-1"	"Amplicon 46"	"13647"	"14040"	37480
"Yale-RSV-0026-1"	"Amplicon 47"	"13950"	"14354"	76003
"Yale-RSV-0026-1"	"Amplicon 48"	"14239"	"14648"	89787
"Yale-RSV-0026-1"	"Amplicon 49"	"14580"	"15020"	30646
"Yale-RSV-0026-1"	"Amplicon 50"	"14816"	"0"	-1
"sample"	NA	"start"	"end"	NA
"Yale-RSV-0027-1"	"Amplicon 1"	"45"	"451"	15569
"Yale-RSV-0027-1"	"Amplicon 2"	"317"	"721"	32257
"Yale-RSV-0027-1"	"Amplicon 3"	"622"	"1028"	14760
"Yale-RSV-0027-1"	"Amplicon 4"	"929"	"1340"	29436
"Yale-RSV-0027-1"	"Amplicon 5"	"1220"	"1655"	44900
"Yale-RSV-0027-1"	"Amplicon 6"	"1540"	"1970"	64417
"Yale-RSV-0027-1"	"Amplicon 7"	"1861"	"2363"	34998
"Yale-RSV-0027-1"	"Amplicon 8"	"2182"	"2587"	30005
"Yale-RSV-0027-1"	"Amplicon 9"	"2492"	"2897"	25632
"Yale-RSV-0027-1"	"Amplicon 10"	"2806"	"3201"	46579
"Yale-RSV-0027-1"	"Amplicon 11"	"3108"	"3512"	34081
"Yale-RSV-0027-1"	"Amplicon 12"	"3425"	"3820"	48438
"Yale-RSV-0027-1"	"Amplicon 13"	"3724"	"4128"	27134
"Yale-RSV-0027-1"	"Amplicon 14"	"4040"	"4446"	43297
"Yale-RSV-0027-1"	"Amplicon 15"	"4325"	"4737"	26255
"Yale-RSV-0027-1"	"Amplicon 16"	"4677"	"5031"	15810
"Yale-RSV-0027-1"	"Amplicon 17"	"4949"	"5337"	18821
"Yale-RSV-0027-1"	"Amplicon 18"	"5254"	"5659"	19071
"Yale-RSV-0027-1"	"Amplicon 19"	"5575"	"5981"	70249
"Yale-RSV-0027-1"	"Amplicon 20"	"5852"	"6259"	102860
"Yale-RSV-0027-1"	"Amplicon 21"	"6173"	"6569"	52357
"Yale-RSV-0027-1"	"Amplicon 22"	"6448"	"6851"	55800
"Yale-RSV-0027-1"	"Amplicon 23"	"6747"	"7158"	30860
"Yale-RSV-0027-1"	"Amplicon 24"	"7072"	"7468"	24882
"Yale-RSV-0027-1"	"Amplicon 25"	"7377"	"7776"	31825
"Yale-RSV-0027-1"	"Amplicon 26"	"7693"	"8093"	56892
"Yale-RSV-0027-1"	"Amplicon 27"	"8007"	"8408"	30613
"Yale-RSV-0027-1"	"Amplicon 28"	"8321"	"8714"	43758
"Yale-RSV-0027-1"	"Amplicon 29"	"8631"	"9036"	41064
"Yale-RSV-0027-1"	"Amplicon 30"	"8943"	"9353"	20055
"Yale-RSV-0027-1"	"Amplicon 31"	"9243"	"9656"	19544
"Yale-RSV-0027-1"	"Amplicon 32"	"9520"	"9932"	27402
"Yale-RSV-0027-1"	"Amplicon 33"	"9813"	"10223"	5157
"Yale-RSV-0027-1"	"Amplicon 34"	"9998"	"10495"	2086
"Yale-RSV-0027-1"	"Amplicon 35"	"10434"	"10829"	24061
"Yale-RSV-0027-1"	"Amplicon 36"	"10735"	"11133"	74175
"Yale-RSV-0027-1"	"Amplicon 37"	"10978"	"11382"	48855
"Yale-RSV-0027-1"	"Amplicon 38"	"11275"	"11669"	44543
"Yale-RSV-0027-1"	"Amplicon 39"	"11516"	"11921"	41150
"Yale-RSV-0027-1"	"Amplicon 40"	"11828"	"12229"	70844
"Yale-RSV-0027-1"	"Amplicon 41"	"12133"	"12530"	37220
"Yale-RSV-0027-1"	"Amplicon 42"	"12438"	"12808"	42291
"Yale-RSV-0027-1"	"Amplicon 43"	"12708"	"13109"	16928
"Yale-RSV-0027-1"	"Amplicon 44"	"13021"	"13414"	36830
"Yale-RSV-0027-1"	"Amplicon 45"	"13321"	"13736"	17078
"Yale-RSV-0027-1"	"Amplicon 46"	"13647"	"14040"	51201
"Yale-RSV-0027-1"	"Amplicon 47"	"13950"	"14354"	25634
"Yale-RSV-0027-1"	"Amplicon 48"	"14239"	"14648"	33012
"Yale-RSV-0027-1"	"Amplicon 49"	"14580"	"15020"	11719
"Yale-RSV-0027-1"	"Amplicon 50"	"14816"	"0"	-1
"sample"	NA	"start"	"end"	NA
"Yale-RSV-0028-1"	"Amplicon 1"	"45"	"451"	18869
"Yale-RSV-0028-1"	"Amplicon 2"	"317"	"721"	12636
"Yale-RSV-0028-1"	"Amplicon 3"	"622"	"1028"	4805
"Yale-RSV-0028-1"	"Amplicon 4"	"929"	"1340"	30902
"Yale-RSV-0028-1"	"Amplicon 5"	"1220"	"1655"	52979
"Yale-RSV-0028-1"	"Amplicon 6"	"1540"	"1970"	34496
"Yale-RSV-0028-1"	"Amplicon 7"	"1861"	"2363"	34173
"Yale-RSV-0028-1"	"Amplicon 8"	"2182"	"2587"	23468
"Yale-RSV-0028-1"	"Amplicon 9"	"2492"	"2897"	25428
"Yale-RSV-0028-1"	"Amplicon 10"	"2806"	"3201"	62502
"Yale-RSV-0028-1"	"Amplicon 11"	"3108"	"3512"	17635
"Yale-RSV-0028-1"	"Amplicon 12"	"3425"	"3820"	60358
"Yale-RSV-0028-1"	"Amplicon 13"	"3724"	"4128"	41347
"Yale-RSV-0028-1"	"Amplicon 14"	"4040"	"4446"	51323
"Yale-RSV-0028-1"	"Amplicon 15"	"4325"	"4737"	36228
"Yale-RSV-0028-1"	"Amplicon 16"	"4677"	"5031"	8482
"Yale-RSV-0028-1"	"Amplicon 17"	"4949"	"5337"	7800
"Yale-RSV-0028-1"	"Amplicon 18"	"5254"	"5659"	17267
"Yale-RSV-0028-1"	"Amplicon 19"	"5575"	"5981"	103063
"Yale-RSV-0028-1"	"Amplicon 20"	"5852"	"6259"	104848
"Yale-RSV-0028-1"	"Amplicon 21"	"6173"	"6569"	74017
"Yale-RSV-0028-1"	"Amplicon 22"	"6448"	"6851"	76567
"Yale-RSV-0028-1"	"Amplicon 23"	"6747"	"7158"	34078
"Yale-RSV-0028-1"	"Amplicon 24"	"7072"	"7468"	32962
"Yale-RSV-0028-1"	"Amplicon 25"	"7377"	"7776"	47678
"Yale-RSV-0028-1"	"Amplicon 26"	"7693"	"8093"	86177
"Yale-RSV-0028-1"	"Amplicon 27"	"8007"	"8408"	44328
"Yale-RSV-0028-1"	"Amplicon 28"	"8321"	"8714"	38264
"Yale-RSV-0028-1"	"Amplicon 29"	"8631"	"9036"	62130
"Yale-RSV-0028-1"	"Amplicon 30"	"8943"	"9353"	18783
"Yale-RSV-0028-1"	"Amplicon 31"	"9243"	"9656"	22510
"Yale-RSV-0028-1"	"Amplicon 32"	"9520"	"9932"	31918
"Yale-RSV-0028-1"	"Amplicon 33"	"9813"	"10223"	5425
"Yale-RSV-0028-1"	"Amplicon 34"	"9998"	"10495"	3504
"Yale-RSV-0028-1"	"Amplicon 35"	"10434"	"10829"	42359
"Yale-RSV-0028-1"	"Amplicon 36"	"10735"	"11133"	105822
"Yale-RSV-0028-1"	"Amplicon 37"	"10978"	"11382"	58972
"Yale-RSV-0028-1"	"Amplicon 38"	"11275"	"11669"	46953
"Yale-RSV-0028-1"	"Amplicon 39"	"11516"	"11921"	41577
"Yale-RSV-0028-1"	"Amplicon 40"	"11828"	"12229"	67133
"Yale-RSV-0028-1"	"Amplicon 41"	"12133"	"12530"	41886
"Yale-RSV-0028-1"	"Amplicon 42"	"12438"	"12808"	43993
"Yale-RSV-0028-1"	"Amplicon 43"	"12708"	"13109"	16763
"Yale-RSV-0028-1"	"Amplicon 44"	"13021"	"13414"	44545
"Yale-RSV-0028-1"	"Amplicon 45"	"13321"	"13736"	23392
"Yale-RSV-0028-1"	"Amplicon 46"	"13647"	"14040"	70251
"Yale-RSV-0028-1"	"Amplicon 47"	"13950"	"14354"	39588
"Yale-RSV-0028-1"	"Amplicon 48"	"14239"	"14648"	44583
"Yale-RSV-0028-1"	"Amplicon 49"	"14580"	"15020"	38646
"Yale-RSV-0028-1"	"Amplicon 50"	"14816"	"0"	-1
"sample"	NA	"start"	"end"	NA
"Yale-RSV-0029-1"	"Amplicon 1"	"45"	"451"	13508
"Yale-RSV-0029-1"	"Amplicon 2"	"317"	"721"	19260
"Yale-RSV-0029-1"	"Amplicon 3"	"622"	"1028"	9136
"Yale-RSV-0029-1"	"Amplicon 4"	"929"	"1340"	24441
"Yale-RSV-0029-1"	"Amplicon 5"	"1220"	"1655"	46363
"Yale-RSV-0029-1"	"Amplicon 6"	"1540"	"1970"	34139
"Yale-RSV-0029-1"	"Amplicon 7"	"1861"	"2363"	25993
"Yale-RSV-0029-1"	"Amplicon 8"	"2182"	"2587"	14899
"Yale-RSV-0029-1"	"Amplicon 9"	"2492"	"2897"	17163
"Yale-RSV-0029-1"	"Amplicon 10"	"2806"	"3201"	23508
"Yale-RSV-0029-1"	"Amplicon 11"	"3108"	"3512"	22871
"Yale-RSV-0029-1"	"Amplicon 12"	"3425"	"3820"	54029
"Yale-RSV-0029-1"	"Amplicon 13"	"3724"	"4128"	35653
"Yale-RSV-0029-1"	"Amplicon 14"	"4040"	"4446"	35902
"Yale-RSV-0029-1"	"Amplicon 15"	"4325"	"4737"	8854
"Yale-RSV-0029-1"	"Amplicon 16"	"4677"	"5031"	1387
"Yale-RSV-0029-1"	"Amplicon 17"	"4949"	"5337"	1924
"Yale-RSV-0029-1"	"Amplicon 18"	"5254"	"5659"	8675
"Yale-RSV-0029-1"	"Amplicon 19"	"5575"	"5981"	82471
"Yale-RSV-0029-1"	"Amplicon 20"	"5852"	"6259"	83483
"Yale-RSV-0029-1"	"Amplicon 21"	"6173"	"6569"	53707
"Yale-RSV-0029-1"	"Amplicon 22"	"6448"	"6851"	58704
"Yale-RSV-0029-1"	"Amplicon 23"	"6747"	"7158"	23495
"Yale-RSV-0029-1"	"Amplicon 24"	"7072"	"7468"	26909
"Yale-RSV-0029-1"	"Amplicon 25"	"7377"	"7776"	34647
"Yale-RSV-0029-1"	"Amplicon 26"	"7693"	"8093"	69814
"Yale-RSV-0029-1"	"Amplicon 27"	"8007"	"8408"	35007
"Yale-RSV-0029-1"	"Amplicon 28"	"8321"	"8714"	26904
"Yale-RSV-0029-1"	"Amplicon 29"	"8631"	"9036"	44719
"Yale-RSV-0029-1"	"Amplicon 30"	"8943"	"9353"	15224
"Yale-RSV-0029-1"	"Amplicon 31"	"9243"	"9656"	11863
"Yale-RSV-0029-1"	"Amplicon 32"	"9520"	"9932"	3016
"Yale-RSV-0029-1"	"Amplicon 33"	"9813"	"10223"	1466
"Yale-RSV-0029-1"	"Amplicon 34"	"9998"	"10495"	2642
"Yale-RSV-0029-1"	"Amplicon 35"	"10434"	"10829"	34033
"Yale-RSV-0029-1"	"Amplicon 36"	"10735"	"11133"	84818
"Yale-RSV-0029-1"	"Amplicon 37"	"10978"	"11382"	44390
"Yale-RSV-0029-1"	"Amplicon 38"	"11275"	"11669"	34220
"Yale-RSV-0029-1"	"Amplicon 39"	"11516"	"11921"	30699
"Yale-RSV-0029-1"	"Amplicon 40"	"11828"	"12229"	53143
"Yale-RSV-0029-1"	"Amplicon 41"	"12133"	"12530"	33496
"Yale-RSV-0029-1"	"Amplicon 42"	"12438"	"12808"	42653
