pos	good	ambiguous	bad
3849	41	0	2
3850	41	0	2
3851	41	0	2
3852	41	0	2
3853	41	0	2
3854	41	0	2
3855	41	0	2
3856	41	0	2
3857	42	0	1
3858	42	0	1
3859	42	0	1
3860	42	0	1
3861	42	0	1
3862	42	0	1
3863	42	0	1
3864	42	0	1
3865	42	0	1
3866	42	0	1
3867	42	0	1
3868	42	0	1
3869	42	0	1
3870	42	0	1
3871	42	0	1
3872	42	0	1
3873	42	0	1
3874	42	0	1
3875	42	0	1
3876	42	0	1
3877	42	0	1
3878	42	0	1
3879	42	0	1
3880	42	0	1
3881	42	0	1
3882	42	0	1
3883	42	0	1
3884	42	0	1
3885	42	0	1
3886	42	0	1
3887	42	0	1
3888	42	0	1
3889	42	0	1
3890	42	0	1
3891	42	0	1
3892	42	0	1
3893	42	0	1
3894	42	0	1
3895	42	0	1
3896	42	0	1
3897	42	0	1
3898	42	0	1
3899	42	0	1
3900	42	0	1
3901	42	0	1
3902	42	0	1
3903	42	0	1
3904	42	0	1
3905	42	0	1
3906	42	0	1
3907	42	0	1
3908	42	0	1
3909	42	0	1
3910	42	0	1
3911	42	0	1
3912	42	0	1
3913	42	0	1
3914	42	0	1
3915	42	0	1
3916	42	0	1
3917	42	0	1
3918	42	0	1
3919	42	0	1
3920	42	0	1
3921	42	0	1
3922	42	0	1
3923	42	0	1
3924	42	0	1
3925	42	0	1
3926	42	0	1
3927	42	0	1
3928	42	0	1
3929	42	0	1
3930	42	0	1
3931	42	0	1
3932	42	0	1
3933	42	0	1
3934	42	0	1
3935	42	0	1
3936	42	0	1
3937	42	0	1
3938	42	0	1
3939	42	0	1
3940	42	0	1
3941	42	0	1
3942	42	0	1
3943	42	0	1
3944	42	0	1
3945	42	0	1
3946	42	0	1
3947	42	0	1
3948	42	0	1
3949	42	0	1
3950	42	0	1
3951	42	0	1
3952	42	0	1
3953	42	0	1
3954	42	0	1
3955	42	0	1
3956	42	0	1
3957	42	0	1
3958	42	0	1
3959	42	0	1
3960	42	0	1
3961	42	0	1
3962	42	0	1
3963	42	0	1
3964	42	0	1
3965	42	0	1
3966	42	0	1
3967	42	0	1
3968	42	0	1
3969	42	0	1
3970	42	0	1
3971	42	0	1
3972	42	0	1
3973	42	0	1
3974	42	0	1
3975	42	0	1
3976	42	0	1
3977	42	0	1
3978	42	0	1
3979	42	0	1
3980	42	0	1
3981	42	0	1
3982	42	0	1
3983	42	0	1
3984	42	0	1
3985	42	0	1
3986	42	0	1
3987	42	0	1
3988	42	0	1
3989	42	0	1
3990	42	0	1
3991	42	0	1
3992	42	0	1
3993	42	0	1
3994	42	0	1
3995	42	0	1
3996	42	0	1
3997	42	0	1
3998	42	0	1
3999	42	0	1
4000	42	0	1
4001	42	0	1
4002	42	0	1
4003	42	0	1
4004	42	0	1
4005	42	0	1
4006	42	0	1
4007	42	0	1
4008	42	0	1
4009	42	0	1
4010	42	0	1
4011	42	0	1
4012	42	0	1
4013	42	0	1
4014	42	0	1
4015	42	0	1
4016	42	0	1
4017	42	0	1
4018	42	0	1
4019	42	0	1
4020	42	0	1
4021	41	0	2
4022	41	0	2
4023	41	0	2
4024	41	0	2
4025	41	0	2
4026	41	0	2
4027	41	0	2
4028	41	0	2
4029	41	0	2
4030	41	0	2
4031	41	0	2
4032	41	0	2
4033	41	0	2
4034	41	0	2
4035	41	0	2
4036	41	0	2
4037	41	0	2
4038	41	0	2
4039	41	0	2
4040	41	0	2
4041	41	0	2
4042	41	0	2
4043	41	0	2
4044	41	0	2
4045	41	0	2
4046	41	0	2
4047	41	0	2
4048	41	0	2
4049	40	1	2
4050	41	0	2
4051	41	0	2
4052	41	0	2
4053	41	0	2
4054	41	0	2
4055	41	0	2
4056	41	0	2
4057	41	0	2
4058	41	0	2
4059	41	0	2
4060	41	0	2
4061	41	0	2
4062	41	0	2
4063	41	0	2
4064	41	0	2
4065	43	0	0
4066	43	0	0
4067	43	0	0
4068	43	0	0
4069	43	0	0
4070	43	0	0
4071	43	0	0
4072	43	0	0
4073	43	0	0
4074	42	0	1
4075	43	0	0
4076	43	0	0
4077	0	0	43
4078	43	0	0
4079	43	0	0
4080	43	0	0
4081	43	0	0
4082	43	0	0
4083	43	0	0
4084	43	0	0
4085	43	0	0
4086	43	0	0
4087	43	0	0
4088	43	0	0
4089	43	0	0
4090	43	0	0
4091	43	0	0
4092	43	0	0
4093	42	1	0
4094	43	0	0
4095	43	0	0
4096	43	0	0
4097	43	0	0
4098	43	0	0
4099	43	0	0
4100	43	0	0
4101	43	0	0
4102	42	1	0
4103	43	0	0
4104	43	0	0
4105	43	0	0
4106	43	0	0
4107	43	0	0
4108	43	0	0
4109	43	0	0
4110	43	0	0
4111	43	0	0
4112	43	0	0
4113	43	0	0
4114	43	0	0
4115	43	0	0
4116	43	0	0
4117	43	0	0
4118	43	0	0
4119	43	0	0
4120	43	0	0
4121	43	0	0
4122	43	0	0
4123	43	0	0
4124	43	0	0
4125	43	0	0
4126	43	0	0
4127	43	0	0
4128	43	0	0
4129	43	0	0
4130	43	0	0
4131	43	0	0
4132	43	0	0
4133	43	0	0
4134	43	0	0
4135	42	1	0
4136	41	2	0
4137	43	0	0
4138	43	0	0
4139	43	0	0
4140	43	0	0
4141	43	0	0
4142	43	0	0
4143	43	0	0
4144	43	0	0
4145	43	0	0
4146	43	0	0
4147	43	0	0
4148	43	0	0
4149	43	0	0
4150	43	0	0
4151	43	0	0
4152	43	0	0
4153	43	0	0
4154	43	0	0
4155	43	0	0
4156	43	0	0
4157	43	0	0
4158	43	0	0
4159	43	0	0
4160	43	0	0
4161	43	0	0
4162	43	0	0
4163	43	0	0
4164	43	0	0
4165	43	0	0
4166	43	0	0
4167	43	0	0
4168	43	0	0
4169	43	0	0
4170	43	0	0
4171	43	0	0
4172	43	0	0
4173	43	0	0
4174	43	0	0
4175	43	0	0
4176	43	0	0
4177	43	0	0
4178	43	0	0
4179	43	0	0
4180	43	0	0
4181	43	0	0
4182	43	0	0
4183	43	0	0
4184	43	0	0
4185	43	0	0
4186	43	0	0
4187	43	0	0
4188	43	0	0
4189	43	0	0
4190	43	0	0
4191	43	0	0
4192	43	0	0
4193	43	0	0
4194	43	0	0
4195	43	0	0
4196	43	0	0
4197	43	0	0
4198	43	0	0
4199	43	0	0
4200	43	0	0
4201	43	0	0
4202	43	0	0
4203	43	0	0
4204	43	0	0
4205	43	0	0
4206	43	0	0
4207	43	0	0
4208	43	0	0
4209	43	0	0
4210	43	0	0
4211	43	0	0
4212	43	0	0
4213	43	0	0
4214	43	0	0
4215	43	0	0
4216	43	0	0
4217	43	0	0
4218	43	0	0
4219	43	0	0
4220	43	0	0
4221	43	0	0
4222	43	0	0
4223	43	0	0
4224	43	0	0
4225	43	0	0
4226	43	0	0
4227	43	0	0
4228	43	0	0
4229	43	0	0
4230	43	0	0
4231	43	0	0
4232	43	0	0
4233	43	0	0
4234	43	0	0
4235	43	0	0
4236	43	0	0
4237	43	0	0
4238	43	0	0
4239	43	0	0
4240	43	0	0
4241	43	0	0
4242	43	0	0
4243	43	0	0
4244	43	0	0
4245	43	0	0
4246	43	0	0
4247	43	0	0
4248	43	0	0
4249	43	0	0
4250	43	0	0
4251	43	0	0
4252	43	0	0
4253	43	0	0
4254	43	0	0
4255	43	0	0
4256	43	0	0
4257	43	0	0
4258	43	0	0
4259	43	0	0
4260	43	0	0
4261	43	0	0
4262	43	0	0
4263	43	0	0
4264	43	0	0
4265	43	0	0
4266	43	0	0
4267	43	0	0
4268	43	0	0
4269	43	0	0
4270	43	0	0
4271	43	0	0
4272	43	0	0
4273	43	0	0
4274	43	0	0
4275	43	0	0
4276	43	0	0
4277	43	0	0
4278	43	0	0
4279	43	0	0
4280	43	0	0
4281	43	0	0
4282	43	0	0
4283	43	0	0
4284	43	0	0
4285	43	0	0
4286	43	0	0
4287	43	0	0
4288	43	0	0
4289	43	0	0
4290	43	0	0
4291	43	0	0
4292	43	0	0
4293	43	0	0
4294	43	0	0
4295	43	0	0
4296	43	0	0
4297	43	0	0
4298	43	0	0
4299	43	0	0
4300	43	0	0
4301	43	0	0
4302	43	0	0
4303	43	0	0
4304	43	0	0
4305	43	0	0
4306	43	0	0
4307	43	0	0
4308	43	0	0
4309	43	0	0
4310	43	0	0
4311	43	0	0
4312	43	0	0
4313	43	0	0
4314	43	0	0
4315	43	0	0
4316	43	0	0
4317	43	0	0
4318	43	0	0
4319	43	0	0
4320	43	0	0
4321	43	0	0
4322	43	0	0
4323	43	0	0
4324	43	0	0
4325	43	0	0
4326	43	0	0
4327	43	0	0
4328	43	0	0
4329	43	0	0
4330	43	0	0
4331	43	0	0
4332	43	0	0
4333	43	0	0
4334	43	0	0
4335	43	0	0
4336	43	0	0
4337	43	0	0
4338	43	0	0
4339	43	0	0
4340	43	0	0
4341	43	0	0
4342	43	0	0
4343	43	0	0
4344	43	0	0
4345	43	0	0
4346	43	0	0
4347	43	0	0
4348	43	0	0
4349	43	0	0
4350	43	0	0
4351	43	0	0
4352	43	0	0
4353	43	0	0
4354	43	0	0
4355	43	0	0
4356	43	0	0
4357	43	0	0
4358	43	0	0
4359	43	0	0
4360	43	0	0
4361	43	0	0
4362	43	0	0
4363	43	0	0
4364	43	0	0
4365	43	0	0
4366	43	0	0
4367	43	0	0
4368	43	0	0
4369	43	0	0
4370	43	0	0
4371	43	0	0
4372	43	0	0
4373	43	0	0
4374	43	0	0
4375	43	0	0
4376	43	0	0
4377	43	0	0
4378	43	0	0
4379	43	0	0
4380	43	0	0
4381	43	0	0
4382	43	0	0
4383	43	0	0
4384	43	0	0
4385	43	0	0
4386	43	0	0
4387	43	0	0
4388	43	0	0
4389	43	0	0
4390	43	0	0
4391	43	0	0
4392	43	0	0
4393	43	0	0
4394	43	0	0
4395	43	0	0
4396	43	0	0
4397	43	0	0
4398	43	0	0
4399	43	0	0
4400	43	0	0
4401	43	0	0
4402	43	0	0
4403	43	0	0
4404	43	0	0
4405	43	0	0
4406	43	0	0
4407	43	0	0
4408	43	0	0
4409	43	0	0
4410	43	0	0
4411	43	0	0
4412	43	0	0
4413	43	0	0
4414	43	0	0
4415	43	0	0
4416	43	0	0
4417	43	0	0
4418	43	0	0
4419	43	0	0
4420	43	0	0
4421	43	0	0
4422	43	0	0
4423	43	0	0
4424	43	0	0
4425	43	0	0
4426	43	0	0
4427	43	0	0
4428	43	0	0
4429	43	0	0
4430	43	0	0
4431	43	0	0
4432	43	0	0
4433	43	0	0
4434	43	0	0
4435	43	0	0
4436	43	0	0
4437	43	0	0
4438	43	0	0
4439	43	0	0
4440	43	0	0
4441	43	0	0
4442	43	0	0
4443	42	1	0
4444	43	0	0
4445	43	0	0
4446	43	0	0
4447	43	0	0
4448	43	0	0
4449	43	0	0
4450	43	0	0
4451	43	0	0
4452	43	0	0
4453	43	0	0
4454	43	0	0
4455	43	0	0
4456	43	0	0
4457	43	0	0
4458	41	0	2
4459	39	0	4
4460	35	0	8
4461	35	0	8
4462	34	0	9
4463	34	0	9
4464	34	0	9
4465	34	0	9
4466	34	0	9
4467	34	0	9
4468	34	0	9
4469	34	0	9
4470	34	0	9
4471	34	0	9
4472	34	0	9
4473	34	0	9
4474	34	0	9
4475	34	0	9
4476	34	0	9
4477	34	0	9
4478	34	0	9
4479	34	0	9
4480	34	0	9
4481	34	0	9
4482	34	0	9
4483	34	0	9
4484	34	0	9
4485	34	0	9
4486	34	0	9
4487	34	0	9
4488	34	0	9
4489	34	0	9
4490	34	0	9
4491	34	0	9
4492	33	0	10
4493	33	0	10
4494	33	0	10
4495	33	0	10
4496	33	0	10
4497	33	0	10
4498	33	0	10
4499	33	0	10
4500	34	0	9
4501	34	0	9
4502	34	0	9
4503	33	0	10
4504	33	0	10
4505	33	0	10
4506	33	0	10
4507	33	0	10
4508	33	0	10
4509	32	1	10
4510	33	0	10
4511	33	0	10
4512	33	0	10
4513	33	0	10
4514	33	0	10
4515	33	0	10
4516	33	0	10
4517	33	0	10
4518	33	0	10
4519	33	0	10
4520	33	0	10
4521	33	0	10
4522	33	0	10
4523	33	0	10
4524	33	0	10
4525	33	0	10
4526	33	0	10
4527	33	0	10
4528	33	0	10
4529	33	0	10
4530	33	0	10
4531	33	0	10
4532	33	0	10
4533	33	0	10
4534	33	0	10
4535	33	0	10
4536	33	0	10
4537	33	0	10
4538	34	0	9
4539	34	0	9
4540	34	0	9
4541	34	0	9
4542	34	0	9
4543	34	0	9
4544	34	0	9
4545	34	0	9
4546	34	0	9
4547	34	0	9
4548	34	0	9
4549	34	0	9
4550	34	0	9
4551	34	0	9
4552	34	0	9
4553	34	0	9
4554	34	0	9
4555	34	0	9
4556	34	0	9
4557	34	0	9
4558	34	0	9
4559	34	0	9
4560	33	1	9
4561	34	0	9
4562	33	0	10
4563	33	0	10
4564	33	0	10
4565	33	0	10
4566	33	0	10
4567	33	0	10
4568	33	0	10
4569	33	0	10
4570	33	0	10
4571	33	0	10
4572	33	0	10
4573	33	0	10
4574	33	0	10
4575	33	0	10
4576	33	0	10
4577	33	0	10
4578	33	0	10
4579	32	0	11
4580	32	0	11
4581	32	0	11
4582	32	0	11
4583	32	0	11
4584	32	0	11
4585	32	0	11
4586	32	0	11
4587	32	0	11
4588	32	0	11
4589	32	0	11
4590	32	0	11
4591	32	0	11
4592	31	0	12
4593	31	0	12
4594	31	0	12
4595	31	0	12
4596	32	0	11
4597	32	0	11
4598	32	0	11
4599	32	0	11
4600	32	0	11
4601	32	0	11
4602	32	0	11
4603	32	0	11
4604	32	0	11
4605	32	0	11
4606	32	0	11
4607	32	0	11
4608	32	0	11
4609	32	0	11
4610	32	0	11
4611	32	0	11
4612	32	0	11
4613	32	0	11
4614	32	0	11
4615	32	0	11
4616	32	0	11
4617	32	0	11
4618	32	0	11
4619	32	0	11
4620	31	0	12
4621	31	0	12
4622	31	0	12
4623	24	0	19
4624	10	0	33
4625	4	0	39
4626	31	0	12
4627	31	0	12
4628	31	0	12
4629	31	0	12
4630	31	0	12
4631	31	0	12
4632	31	0	12
4633	31	0	12
4634	31	0	12
4635	31	0	12
4636	31	0	12
4637	31	0	12
4638	31	0	12
4639	31	0	12
4640	31	0	12
4641	31	0	12
4642	31	0	12
4643	31	0	12
4644	31	0	12
4645	31	0	12
4646	31	0	12
4647	31	0	12
4648	31	0	12
4649	31	0	12
4650	31	0	12
4651	31	0	12
4652	31	0	12
4653	31	0	12
4654	31	0	12
4655	31	0	12
4656	31	0	12
4657	31	0	12
4658	31	0	12
4659	31	0	12
4660	31	0	12
4661	31	0	12
4662	32	0	11
4663	33	0	10
4664	33	0	10
4665	33	0	10
4666	33	0	10
4667	33	0	10
4668	33	0	10
4669	33	0	10
4670	33	0	10
4671	33	0	10
4672	37	0	6
4673	37	0	6
4674	38	0	5
4675	38	0	5
4676	38	0	5
4677	38	0	5
4678	38	0	5
4679	38	0	5
4680	38	0	5
4681	38	0	5
4682	38	0	5
4683	38	0	5
4684	38	0	5
4685	38	0	5
4686	38	0	5
4687	38	0	5
4688	6	32	5
4689	6	32	5
4690	38	0	5
4691	38	0	5
4692	38	0	5
4693	38	0	5
4694	38	0	5
4695	38	0	5
4696	38	0	5
4697	38	0	5
4698	38	0	5
4699	38	0	5
4700	38	0	5
4701	38	0	5
4702	38	0	5
4703	38	0	5
4704	38	0	5
4705	38	0	5
4706	38	0	5
4707	38	0	5
4708	38	0	5
4709	38	0	5
4710	38	0	5
4711	38	0	5
4712	38	0	5
4713	38	0	5
4714	38	0	5
4715	38	0	5
4716	38	0	5
4717	38	0	5
4718	38	0	5
4719	38	0	5
4720	38	0	5
4721	38	0	5
4722	38	0	5
4723	38	0	5
4724	38	0	5
4725	38	0	5
4726	38	0	5
4727	38	0	5
4728	38	0	5
4729	38	0	5
4730	38	0	5
4731	38	0	5
4732	38	0	5
4733	38	0	5
4734	38	0	5
4735	38	0	5
4736	38	0	5
4737	38	0	5
4738	38	0	5
4739	38	0	5
4740	38	0	5
4741	38	0	5
4742	38	0	5
4743	37	0	6
4744	37	0	6
4745	37	0	6
4746	38	0	5
4747	38	0	5
4748	38	0	5
4749	38	0	5
4750	38	0	5
4751	38	0	5
4752	38	0	5
4753	38	0	5
4754	38	0	5
4755	38	0	5
4756	38	0	5
4757	37	0	6
4758	37	0	6
4759	37	0	6
4760	37	0	6
4761	37	0	6
4762	38	0	5
4763	38	0	5
4764	38	0	5
4765	38	0	5
4766	38	0	5
4767	38	0	5
4768	38	0	5
4769	38	0	5
4770	38	0	5
4771	38	0	5
4772	38	0	5
4773	38	0	5
4774	38	0	5
4775	38	0	5
4776	38	0	5
4777	38	0	5
4778	38	0	5
4779	38	0	5
4780	38	0	5
4781	38	0	5
4782	38	0	5
4783	38	0	5
4784	38	0	5
4785	38	0	5
4786	38	0	5
4787	38	0	5
4788	38	0	5
4789	38	0	5
4790	38	0	5
4791	38	0	5
4792	38	0	5
4793	38	0	5
4794	38	0	5
4795	38	0	5
4796	38	0	5
4797	38	0	5
4798	38	0	5
4799	38	0	5
4800	38	0	5
4801	38	0	5
4802	38	0	5
4803	38	0	5
4804	38	0	5
4805	38	0	5
4806	38	0	5
4807	38	0	5
4808	38	0	5
4809	38	0	5
4810	38	0	5
4811	38	0	5
4812	38	0	5
4813	38	0	5
4814	38	0	5
4815	38	0	5
4816	38	0	5
4817	38	0	5
4818	38	0	5
4819	38	0	5
4820	38	0	5
4821	38	0	5
4822	38	0	5
4823	38	0	5
4824	38	0	5
4825	38	0	5
4826	38	0	5
4827	38	0	5
4828	38	0	5
4829	38	0	5
4830	38	0	5
4831	38	0	5
4832	38	0	5
4833	38	0	5
4834	38	0	5
4835	38	0	5
4836	38	0	5
4837	38	0	5
4838	38	0	5
4839	38	0	5
4840	38	0	5
4841	38	0	5
4842	38	0	5
4843	38	0	5
4844	38	0	5
4845	38	0	5
4846	38	0	5
4847	38	0	5
4848	38	0	5
4849	38	0	5
4850	38	0	5
4851	38	0	5
4852	38	0	5
4853	38	0	5
4854	38	0	5
4855	38	0	5
4856	38	0	5
4857	38	0	5
4858	38	0	5
4859	38	0	5
4860	38	0	5
4861	38	0	5
4862	38	0	5
4863	38	0	5
4864	38	0	5
4865	38	0	5
4866	38	0	5
4867	38	0	5
4868	38	0	5
4869	38	0	5
4870	38	0	5
4871	38	0	5
4872	38	0	5
4873	38	0	5
4874	38	0	5
4875	38	0	5
4876	38	0	5
4877	38	0	5
4878	38	0	5
4879	38	0	5
4880	38	0	5
4881	38	0	5
4882	38	0	5
4883	38	0	5
4884	38	0	5
4885	38	0	5
4886	38	0	5
4887	38	0	5
4888	38	0	5
4889	38	0	5
4890	38	0	5
4891	38	0	5
4892	38	0	5
4893	38	0	5
4894	38	0	5
4895	38	0	5
4896	38	0	5
4897	38	0	5
4898	38	0	5
4899	38	0	5
4900	38	0	5
4901	38	0	5
4902	38	0	5
4903	38	0	5
4904	38	0	5
4905	38	0	5
4906	38	0	5
4907	38	0	5
4908	38	0	5
4909	38	0	5
4910	38	0	5
4911	38	0	5
4912	38	0	5
4913	38	0	5
4914	38	0	5
4915	38	0	5
4916	38	0	5
4917	38	0	5
4918	38	0	5
4919	38	0	5
4920	38	0	5
4921	38	0	5
4922	38	0	5
4923	38	0	5
4924	38	0	5
4925	38	0	5
4926	38	0	5
4927	38	0	5
4928	38	0	5
4929	38	0	5
4930	38	0	5
4931	38	0	5
4932	38	0	5
4933	38	0	5
4934	38	0	5
4935	38	0	5
4936	38	0	5
4937	38	0	5
4938	38	0	5
4939	38	0	5
4940	38	0	5
4941	38	0	5
4942	38	0	5
4943	38	0	5
4944	38	0	5
4945	38	0	5
4946	38	0	5
4947	38	0	5
4948	38	0	5
4949	38	0	5
4950	38	0	5
4951	38	0	5
4952	38	0	5
4953	37	0	6
4954	37	0	6
4955	37	0	6
4956	37	0	6
4957	37	0	6
4958	37	0	6
4959	37	0	6
4960	37	0	6
4961	37	0	6
4962	37	0	6
4963	37	0	6
4964	37	0	6
4965	37	0	6
4966	37	0	6
4967	37	0	6
4968	37	0	6
4969	37	0	6
4970	37	0	6
4971	37	0	6
4972	37	0	6
4973	37	0	6
4974	37	0	6
4975	38	0	5
4976	38	0	5
4977	38	0	5
4978	38	0	5
4979	38	0	5
4980	38	0	5
4981	38	0	5
4982	39	0	4
4983	39	0	4
4984	39	0	4
4985	39	0	4
4986	39	0	4
4987	32	7	4
4988	39	0	4
4989	39	0	4
4990	39	0	4
4991	39	0	4
4992	39	0	4
4993	39	0	4
4994	39	0	4
4995	39	0	4
4996	39	0	4
4997	39	0	4
4998	39	0	4
4999	39	0	4
5000	39	0	4
5001	39	0	4
5002	39	0	4
5003	39	0	4
5004	39	0	4
5005	39	0	4
5006	39	0	4
5007	39	0	4
5008	39	0	4
5009	39	0	4
5010	39	0	4
5011	39	0	4
5012	39	0	4
5013	39	0	4
5014	39	0	4
5015	39	0	4
5016	39	0	4
5017	39	0	4
5018	39	0	4
5019	39	0	4
5020	39	0	4
5021	39	0	4
5022	39	0	4
5023	39	0	4
5024	39	0	4
5025	39	0	4
5026	39	0	4
5027	39	0	4
5028	39	0	4
5029	39	0	4
5030	39	0	4
5031	39	0	4
5032	39	0	4
5033	39	0	4
5034	39	0	4
5035	39	0	4
5036	39	0	4
5037	39	0	4
5038	39	0	4
5039	39	0	4
5040	39	0	4
5041	39	0	4
5042	38	0	5
5043	38	0	5
5044	36	0	7
5045	33	0	10
5046	29	0	14
5047	29	0	14
5048	29	0	14
5049	29	0	14
5050	29	0	14
5051	29	0	14
5052	29	0	14
5053	29	0	14
5054	29	0	14
5055	29	0	14
5056	29	0	14
5057	29	0	14
5058	29	0	14
5059	29	0	14
5060	29	0	14
5061	29	0	14
5062	29	0	14
5063	29	0	14
5064	29	0	14
5065	29	0	14
5066	29	0	14
5067	29	0	14
5068	29	0	14
5069	29	0	14
5070	29	0	14
5071	29	0	14
5072	29	0	14
5073	29	0	14
5074	29	0	14
5075	29	0	14
5076	29	0	14
5077	29	0	14
5078	29	0	14
5079	29	0	14
5080	29	0	14
5081	29	0	14
5082	29	0	14
5083	29	0	14
5084	29	0	14
5085	29	0	14
5086	29	0	14
5087	29	0	14
5088	29	0	14
5089	29	0	14
5090	29	0	14
5091	29	0	14
5092	29	0	14
5093	29	0	14
5094	29	0	14
5095	29	0	14
5096	29	0	14
5097	29	0	14
5098	29	0	14
5099	29	0	14
5100	29	0	14
5101	29	0	14
5102	29	0	14
5103	29	0	14
5104	29	0	14
5105	29	0	14
5106	29	0	14
5107	29	0	14
5108	29	0	14
5109	29	0	14
5110	29	0	14
5111	29	0	14
5112	29	0	14
5113	29	0	14
5114	29	0	14
5115	29	0	14
5116	29	0	14
5117	29	0	14
5118	29	0	14
5119	29	0	14
5120	29	0	14
5121	29	0	14
5122	29	0	14
5123	29	0	14
5124	29	0	14
5125	29	0	14
5126	29	0	14
5127	29	0	14
5128	29	0	14
5129	29	0	14
5130	29	0	14
5131	29	0	14
5132	29	0	14
5133	29	0	14
5134	29	0	14
5135	29	0	14
5136	29	0	14
5137	29	0	14
5138	29	0	14
5139	29	0	14
5140	29	0	14
5141	29	0	14
5142	29	0	14
5143	28	1	14
5144	29	0	14
5145	29	0	14
5146	29	0	14
5147	29	0	14
5148	29	0	14
5149	29	0	14
5150	29	0	14
5151	29	0	14
5152	29	0	14
5153	29	0	14
5154	29	0	14
5155	29	0	14
5156	29	0	14
5157	29	0	14
5158	29	0	14
5159	29	0	14
5160	0	0	43
5161	0	0	43
5162	0	0	43
5163	0	0	43
5164	0	0	43
5165	0	0	43
5166	11	0	32
5167	25	0	18
5168	25	1	17
5169	27	0	16
5170	29	0	14
5171	29	0	14
5172	29	0	14
5173	29	0	14
5174	29	0	14
5175	29	0	14
5176	29	0	14
5177	29	0	14
5178	29	0	14
5179	29	0	14
5180	29	0	14
5181	29	0	14
5182	29	0	14
5183	29	0	14
5184	29	0	14
5185	29	0	14
5186	29	0	14
5187	29	0	14
5188	29	0	14
5189	29	0	14
5190	29	0	14
5191	29	0	14
5192	29	0	14
5193	29	0	14
5194	29	0	14
5195	29	0	14
5196	29	0	14
5197	29	0	14
5198	29	0	14
5199	29	0	14
5200	29	0	14
5201	29	0	14
5202	29	0	14
5203	29	0	14
5204	29	0	14
5205	29	0	14
5206	29	0	14
5207	29	0	14
5208	29	0	14
5209	29	0	14
5210	29	0	14
5211	29	0	14
5212	29	0	14
5213	29	0	14
5214	29	0	14
5215	29	0	14
5216	29	0	14
5217	29	0	14
5218	29	0	14
5219	28	1	14
5220	29	0	14
5221	29	0	14
5222	29	0	14
5223	29	0	14
5224	29	0	14
5225	29	0	14
5226	29	0	14
5227	29	0	14
5228	29	0	14
5229	29	0	14
5230	29	0	14
5231	29	0	14
5232	29	0	14
5233	28	1	14
5234	29	0	14
5235	29	0	14
5236	29	0	14
5237	29	0	14
5238	29	0	14
5239	29	0	14
5240	29	0	14
5241	29	0	14
5242	29	0	14
5243	29	0	14
5244	27	2	14
5245	28	0	15
5246	28	0	15
5247	28	0	15
5248	29	0	14
5249	29	0	14
5250	29	0	14
5251	29	0	14
5252	29	0	14
5253	29	0	14
5254	29	0	14
5255	28	1	14
5256	29	0	14
5257	29	0	14
5258	29	0	14
5259	29	0	14
5260	29	0	14
5261	29	0	14
5262	29	0	14
5263	29	0	14
5264	29	0	14
5265	28	1	14
5266	29	0	14
5267	29	0	14
5268	29	0	14
5269	28	0	15
5270	28	0	15
5271	28	0	15
5272	27	0	16
5273	27	0	16
5274	27	0	16
5275	28	0	15
5276	28	0	15
5277	27	1	15
5278	28	0	15
5279	29	0	14
5280	29	0	14
5281	29	0	14
5282	29	0	14
5283	27	0	16
5284	29	0	14
5285	29	0	14
5286	27	2	14
5287	29	0	14
5288	27	2	14
5289	28	4	11
5290	43	0	0
5291	43	0	0
5292	43	0	0
5293	43	0	0
5294	43	0	0
5295	43	0	0
5296	43	0	0
5297	43	0	0
5298	43	0	0
5299	43	0	0
5300	42	1	0
5301	43	0	0
5302	43	0	0
5303	43	0	0
5304	43	0	0
5305	43	0	0
5306	43	0	0
5307	43	0	0
5308	43	0	0
5309	43	0	0
5310	43	0	0
5311	43	0	0
5312	43	0	0
5313	43	0	0
5314	43	0	0
5315	43	0	0
5316	43	0	0
5317	43	0	0
5318	43	0	0
5319	43	0	0
5320	43	0	0
5321	43	0	0
5322	43	0	0
5323	43	0	0
5324	43	0	0
5325	43	0	0
5326	43	0	0
5327	43	0	0
5328	43	0	0
5329	43	0	0
5330	43	0	0
5331	43	0	0
5332	43	0	0
5333	43	0	0
5334	43	0	0
5335	43	0	0
5336	43	0	0
5337	43	0	0
5338	43	0	0
5339	43	0	0
5340	43	0	0
5341	43	0	0
5342	43	0	0
5343	43	0	0
5344	43	0	0
5345	43	0	0
5346	43	0	0
5347	43	0	0
5348	43	0	0
5349	43	0	0
5350	43	0	0
5351	43	0	0
5352	43	0	0
5353	43	0	0
5354	43	0	0
5355	43	0	0
5356	43	0	0
5357	43	0	0
5358	43	0	0
5359	43	0	0
5360	43	0	0
5361	43	0	0
5362	43	0	0
5363	43	0	0
5364	43	0	0
5365	43	0	0
5366	43	0	0
5367	43	0	0
5368	43	0	0
5369	43	0	0
5370	43	0	0
5371	43	0	0
5372	43	0	0
5373	43	0	0
5374	43	0	0
5375	43	0	0
5376	43	0	0
5377	43	0	0
5378	43	0	0
5379	43	0	0
5380	43	0	0
5381	43	0	0
5382	43	0	0
5383	43	0	0
5384	43	0	0
5385	43	0	0
5386	43	0	0
5387	43	0	0
5388	43	0	0
5389	43	0	0
5390	43	0	0
5391	43	0	0
5392	43	0	0
5393	43	0	0
5394	43	0	0
5395	43	0	0
5396	43	0	0
5397	43	0	0
5398	43	0	0
5399	43	0	0
5400	43	0	0
5401	43	0	0
5402	43	0	0
