pos	good	ambiguous	bad
3937	70	0	0
3938	70	0	0
3939	70	0	0
3940	70	0	0
3941	70	0	0
3942	70	0	0
3943	69	1	0
3944	70	0	0
3945	70	0	0
3946	70	0	0
3947	70	0	0
3948	70	0	0
3949	70	0	0
3950	70	0	0
3951	70	0	0
3952	70	0	0
3953	70	0	0
3954	70	0	0
3955	70	0	0
3956	70	0	0
3957	70	0	0
3958	70	0	0
3959	70	0	0
3960	70	0	0
3961	69	1	0
3962	70	0	0
3963	70	0	0
3964	69	1	0
3965	70	0	0
3966	70	0	0
3967	70	0	0
3968	70	0	0
3969	70	0	0
3970	70	0	0
3971	70	0	0
3972	70	0	0
3973	70	0	0
3974	70	0	0
3975	70	0	0
3976	69	1	0
3977	70	0	0
3978	70	0	0
3979	69	1	0
3980	70	0	0
3981	70	0	0
3982	69	1	0
3983	70	0	0
3984	70	0	0
3985	70	0	0
3986	70	0	0
3987	70	0	0
3988	70	0	0
3989	70	0	0
3990	70	0	0
3991	70	0	0
3992	70	0	0
3993	70	0	0
3994	70	0	0
3995	70	0	0
3996	70	0	0
3997	70	0	0
3998	70	0	0
3999	70	0	0
4000	70	0	0
4001	70	0	0
4002	70	0	0
4003	70	0	0
4004	70	0	0
4005	70	0	0
4006	69	1	0
4007	70	0	0
4008	70	0	0
4009	70	0	0
4010	69	1	0
4011	70	0	0
4012	70	0	0
4013	70	0	0
4014	70	0	0
4015	70	0	0
4016	70	0	0
4017	70	0	0
4018	70	0	0
4019	69	1	0
4020	70	0	0
4021	69	0	1
4022	69	0	1
4023	69	0	1
4024	69	0	1
4025	69	0	1
4026	69	0	1
4027	69	0	1
4028	69	0	1
4029	69	0	1
4030	69	0	1
4031	69	0	1
4032	69	0	1
4033	69	0	1
4034	69	0	1
4035	69	0	1
4036	69	0	1
4037	69	0	1
4038	69	0	1
4039	69	0	1
4040	69	0	1
4041	69	0	1
4042	69	0	1
4043	69	0	1
4044	69	0	1
4045	69	0	1
4046	69	0	1
4047	69	0	1
4048	69	0	1
4049	69	0	1
4050	69	0	1
4051	69	0	1
4052	69	0	1
4053	69	0	1
4054	69	0	1
4055	69	0	1
4056	69	0	1
4057	69	0	1
4058	69	0	1
4059	69	0	1
4060	69	0	1
4061	69	0	1
4062	69	0	1
4063	69	0	1
4064	69	0	1
4065	70	0	0
4066	70	0	0
4067	70	0	0
4068	70	0	0
4069	70	0	0
4070	70	0	0
4071	70	0	0
4072	69	1	0
4073	70	0	0
4074	67	0	3
4075	70	0	0
4076	0	0	70
4077	67	0	3
4078	70	0	0
4079	70	0	0
4080	70	0	0
4081	70	0	0
4082	70	0	0
4083	70	0	0
4084	70	0	0
4085	70	0	0
4086	70	0	0
4087	70	0	0
4088	70	0	0
4089	70	0	0
4090	70	0	0
4091	70	0	0
4092	70	0	0
4093	69	1	0
4094	70	0	0
4095	70	0	0
4096	70	0	0
4097	70	0	0
4098	70	0	0
4099	70	0	0
4100	70	0	0
4101	70	0	0
4102	70	0	0
4103	70	0	0
4104	70	0	0
4105	70	0	0
4106	70	0	0
4107	70	0	0
4108	70	0	0
4109	70	0	0
4110	70	0	0
4111	70	0	0
4112	70	0	0
4113	70	0	0
4114	70	0	0
4115	70	0	0
4116	70	0	0
4117	70	0	0
4118	70	0	0
4119	70	0	0
4120	70	0	0
4121	70	0	0
4122	70	0	0
4123	70	0	0
4124	70	0	0
4125	70	0	0
4126	70	0	0
4127	70	0	0
4128	70	0	0
4129	70	0	0
4130	70	0	0
4131	70	0	0
4132	70	0	0
4133	70	0	0
4134	70	0	0
4135	70	0	0
4136	70	0	0
4137	70	0	0
4138	70	0	0
4139	70	0	0
4140	70	0	0
4141	70	0	0
4142	70	0	0
4143	69	0	1
4144	69	0	1
4145	69	0	1
4146	69	0	1
4147	69	0	1
4148	69	0	1
4149	69	0	1
4150	69	0	1
4151	69	0	1
4152	69	0	1
4153	69	0	1
4154	69	0	1
4155	69	0	1
4156	69	0	1
4157	69	0	1
4158	69	0	1
4159	69	0	1
4160	69	0	1
4161	69	0	1
4162	68	1	1
4163	69	0	1
4164	69	0	1
4165	69	0	1
4166	69	0	1
4167	69	0	1
4168	69	0	1
4169	69	0	1
4170	69	0	1
4171	68	1	1
4172	69	0	1
4173	69	0	1
4174	69	0	1
4175	69	0	1
4176	68	1	1
4177	69	0	1
4178	69	0	1
4179	69	0	1
4180	69	0	1
4181	69	0	1
4182	69	0	1
4183	69	0	1
4184	69	0	1
4185	69	0	1
4186	69	0	1
4187	69	0	1
4188	69	0	1
4189	69	0	1
4190	69	0	1
4191	69	0	1
4192	69	0	1
4193	69	0	1
4194	69	0	1
4195	69	0	1
4196	69	0	1
4197	69	0	1
4198	69	0	1
4199	69	0	1
4200	69	0	1
4201	69	0	1
4202	69	0	1
4203	69	0	1
4204	69	0	1
4205	69	0	1
4206	69	0	1
4207	69	0	1
4208	69	0	1
4209	69	0	1
4210	69	0	1
4211	69	0	1
4212	69	0	1
4213	69	0	1
4214	69	0	1
4215	69	0	1
4216	69	0	1
4217	69	0	1
4218	69	0	1
4219	69	0	1
4220	69	0	1
4221	69	0	1
4222	69	0	1
4223	69	0	1
4224	69	0	1
4225	69	0	1
4226	69	0	1
4227	69	0	1
4228	69	0	1
4229	69	0	1
4230	69	0	1
4231	69	0	1
4232	69	0	1
4233	69	0	1
4234	69	0	1
4235	69	0	1
4236	69	0	1
4237	69	0	1
4238	69	0	1
4239	69	0	1
4240	69	0	1
4241	69	0	1
4242	69	0	1
4243	69	0	1
4244	69	0	1
4245	69	0	1
4246	69	0	1
4247	69	0	1
4248	69	0	1
4249	69	0	1
4250	69	0	1
4251	69	0	1
4252	69	0	1
4253	69	0	1
4254	69	0	1
4255	69	0	1
4256	69	0	1
4257	69	0	1
4258	69	0	1
4259	69	0	1
4260	69	0	1
4261	69	0	1
4262	69	0	1
4263	69	0	1
4264	69	0	1
4265	69	0	1
4266	69	0	1
4267	69	0	1
4268	69	0	1
4269	69	0	1
4270	69	0	1
4271	69	0	1
4272	69	0	1
4273	69	0	1
4274	69	0	1
4275	69	0	1
4276	69	0	1
4277	68	1	1
4278	69	0	1
4279	69	0	1
4280	69	0	1
4281	69	0	1
4282	69	0	1
4283	69	0	1
4284	69	0	1
4285	68	1	1
4286	69	0	1
4287	69	0	1
4288	69	0	1
4289	69	0	1
4290	69	0	1
4291	69	0	1
4292	69	0	1
4293	69	0	1
4294	69	0	1
4295	69	0	1
4296	69	0	1
4297	69	0	1
4298	69	0	1
4299	69	0	1
4300	69	0	1
4301	69	0	1
4302	69	0	1
4303	69	0	1
4304	69	0	1
4305	69	0	1
4306	69	0	1
4307	69	0	1
4308	69	0	1
4309	69	0	1
4310	69	0	1
4311	69	0	1
4312	69	0	1
4313	69	0	1
4314	69	0	1
4315	69	0	1
4316	69	0	1
4317	69	0	1
4318	68	1	1
4319	69	0	1
4320	69	0	1
4321	69	0	1
4322	69	0	1
4323	69	0	1
4324	69	0	1
4325	69	0	1
4326	69	0	1
4327	69	0	1
4328	69	0	1
4329	69	0	1
4330	69	0	1
4331	69	0	1
4332	69	0	1
4333	69	0	1
4334	69	0	1
4335	69	0	1
4336	69	0	1
4337	69	0	1
4338	69	0	1
4339	69	0	1
4340	69	0	1
4341	69	0	1
4342	69	0	1
4343	69	0	1
4344	69	0	1
4345	69	0	1
4346	69	0	1
4347	69	0	1
4348	69	0	1
4349	69	0	1
4350	69	0	1
4351	69	0	1
4352	69	0	1
4353	69	0	1
4354	70	0	0
4355	70	0	0
4356	70	0	0
4357	70	0	0
4358	70	0	0
4359	70	0	0
4360	70	0	0
4361	70	0	0
4362	70	0	0
4363	70	0	0
4364	70	0	0
4365	70	0	0
4366	70	0	0
4367	70	0	0
4368	70	0	0
4369	70	0	0
4370	70	0	0
4371	70	0	0
4372	70	0	0
4373	70	0	0
4374	70	0	0
4375	70	0	0
4376	70	0	0
4377	70	0	0
4378	70	0	0
4379	70	0	0
4380	70	0	0
4381	70	0	0
4382	70	0	0
4383	70	0	0
4384	70	0	0
4385	70	0	0
4386	70	0	0
4387	70	0	0
4388	70	0	0
4389	70	0	0
4390	70	0	0
4391	70	0	0
4392	70	0	0
4393	70	0	0
4394	70	0	0
4395	70	0	0
4396	70	0	0
4397	70	0	0
4398	70	0	0
4399	70	0	0
4400	70	0	0
4401	70	0	0
4402	70	0	0
4403	70	0	0
4404	70	0	0
4405	70	0	0
4406	70	0	0
4407	70	0	0
4408	70	0	0
4409	70	0	0
4410	70	0	0
4411	70	0	0
4412	70	0	0
4413	70	0	0
4414	70	0	0
4415	70	0	0
4416	70	0	0
4417	70	0	0
4418	70	0	0
4419	70	0	0
4420	70	0	0
4421	70	0	0
4422	70	0	0
4423	70	0	0
4424	70	0	0
4425	70	0	0
4426	70	0	0
4427	70	0	0
4428	70	0	0
4429	70	0	0
4430	70	0	0
4431	70	0	0
4432	70	0	0
4433	70	0	0
4434	70	0	0
4435	70	0	0
4436	70	0	0
4437	70	0	0
4438	70	0	0
4439	70	0	0
4440	70	0	0
4441	70	0	0
4442	70	0	0
4443	70	0	0
4444	70	0	0
4445	70	0	0
4446	70	0	0
4447	70	0	0
4448	70	0	0
4449	70	0	0
4450	70	0	0
4451	70	0	0
4452	70	0	0
4453	70	0	0
4454	70	0	0
4455	70	0	0
4456	70	0	0
4457	70	0	0
4458	70	0	0
4459	69	0	1
4460	69	0	1
4461	69	0	1
4462	69	0	1
4463	69	0	1
4464	69	0	1
4465	69	0	1
4466	69	0	1
4467	69	0	1
4468	69	0	1
4469	69	0	1
4470	69	0	1
4471	69	0	1
4472	69	0	1
4473	69	0	1
4474	69	0	1
4475	69	0	1
4476	69	0	1
4477	69	0	1
4478	69	0	1
4479	69	0	1
4480	69	0	1
4481	69	0	1
4482	69	0	1
4483	69	0	1
4484	69	0	1
4485	69	0	1
4486	69	0	1
4487	69	0	1
4488	69	0	1
4489	69	0	1
4490	68	1	1
4491	69	0	1
4492	69	0	1
4493	69	0	1
4494	69	0	1
4495	69	0	1
4496	69	0	1
4497	69	0	1
4498	69	0	1
4499	69	0	1
4500	68	1	1
4501	69	0	1
4502	69	0	1
4503	69	0	1
4504	69	0	1
4505	69	0	1
4506	69	0	1
4507	69	0	1
4508	69	0	1
4509	68	1	1
4510	69	0	1
4511	69	0	1
4512	69	0	1
4513	69	0	1
4514	69	0	1
4515	69	0	1
4516	69	0	1
4517	69	0	1
4518	69	0	1
4519	69	0	1
4520	69	0	1
4521	69	0	1
4522	69	0	1
4523	69	0	1
4524	69	0	1
4525	69	0	1
4526	69	0	1
4527	69	0	1
4528	69	0	1
4529	68	1	1
4530	69	0	1
4531	69	0	1
4532	69	0	1
4533	69	0	1
4534	69	0	1
4535	69	0	1
4536	69	0	1
4537	69	0	1
4538	69	0	1
4539	69	0	1
4540	69	0	1
4541	69	0	1
4542	69	0	1
4543	69	0	1
4544	69	0	1
4545	69	0	1
4546	69	0	1
4547	69	0	1
4548	69	0	1
4549	69	0	1
4550	69	0	1
4551	69	0	1
4552	69	0	1
4553	69	0	1
4554	69	0	1
4555	69	0	1
4556	69	0	1
4557	69	0	1
4558	69	0	1
4559	69	0	1
4560	69	0	1
4561	69	0	1
4562	69	0	1
4563	69	0	1
4564	69	0	1
4565	69	0	1
4566	69	0	1
4567	69	0	1
4568	69	0	1
4569	69	0	1
4570	69	0	1
4571	69	0	1
4572	69	0	1
4573	69	0	1
4574	69	0	1
4575	68	1	1
4576	69	0	1
4577	69	0	1
4578	69	0	1
4579	69	0	1
4580	69	0	1
4581	69	0	1
4582	69	0	1
4583	69	0	1
4584	69	0	1
4585	69	0	1
4586	69	0	1
4587	69	0	1
4588	69	0	1
4589	69	0	1
4590	69	0	1
4591	69	0	1
4592	69	0	1
4593	69	0	1
4594	69	0	1
4595	69	0	1
4596	69	0	1
4597	69	0	1
4598	69	0	1
4599	69	0	1
4600	69	0	1
4601	69	0	1
4602	69	0	1
4603	69	0	1
4604	69	0	1
4605	69	0	1
4606	69	0	1
4607	69	0	1
4608	69	0	1
4609	69	0	1
4610	69	0	1
4611	69	0	1
4612	69	0	1
4613	69	0	1
4614	69	0	1
4615	69	0	1
4616	69	0	1
4617	69	0	1
4618	69	0	1
4619	69	0	1
4620	69	0	1
4621	69	0	1
4622	69	0	1
4623	3	0	67
4624	63	0	7
4625	22	6	42
4626	69	0	1
4627	69	0	1
4628	69	0	1
4629	69	0	1
4630	69	0	1
4631	69	0	1
4632	69	0	1
4633	69	0	1
4634	69	0	1
4635	69	0	1
4636	69	0	1
4637	69	0	1
4638	69	0	1
4639	69	0	1
4640	69	0	1
4641	69	0	1
4642	69	0	1
4643	69	0	1
4644	69	0	1
4645	69	0	1
4646	69	0	1
4647	69	0	1
4648	69	0	1
4649	69	0	1
4650	69	0	1
4651	69	0	1
4652	69	0	1
4653	69	0	1
4654	69	0	1
4655	69	0	1
4656	69	0	1
4657	69	0	1
4658	69	0	1
4659	69	0	1
4660	69	0	1
4661	69	0	1
4662	69	0	1
4663	69	0	1
4664	69	0	1
4665	69	0	1
4666	69	0	1
4667	69	0	1
4668	69	0	1
4669	69	0	1
4670	69	0	1
4671	69	0	1
4672	69	0	1
4673	69	0	1
4674	69	0	1
4675	69	0	1
4676	69	0	1
4677	69	0	1
4678	69	0	1
4679	69	0	1
4680	69	0	1
4681	69	0	1
4682	69	0	1
4683	69	0	1
4684	69	0	1
4685	69	0	1
4686	69	0	1
4687	69	0	1
4688	69	0	1
4689	69	0	1
4690	69	0	1
4691	69	0	1
4692	69	0	1
4693	69	0	1
4694	69	0	1
4695	69	0	1
4696	69	0	1
4697	69	0	1
4698	69	0	1
4699	69	0	1
4700	69	0	1
4701	69	0	1
4702	69	0	1
4703	69	0	1
4704	69	0	1
4705	69	0	1
4706	69	0	1
4707	69	0	1
4708	69	0	1
4709	69	0	1
4710	69	0	1
4711	69	0	1
4712	69	0	1
4713	69	0	1
4714	69	0	1
4715	69	0	1
4716	69	0	1
4717	69	0	1
4718	69	0	1
4719	69	0	1
4720	69	0	1
4721	69	0	1
4722	69	0	1
4723	69	0	1
4724	69	0	1
4725	69	0	1
4726	69	0	1
4727	69	0	1
4728	69	0	1
4729	69	0	1
4730	69	0	1
4731	69	0	1
4732	69	0	1
4733	67	2	1
4734	69	0	1
4735	69	0	1
4736	69	0	1
4737	69	0	1
4738	67	0	3
4739	66	0	4
4740	60	0	10
4741	60	0	10
4742	60	0	10
4743	60	0	10
4744	60	0	10
4745	60	0	10
4746	60	0	10
4747	60	0	10
4748	60	0	10
4749	59	0	11
4750	59	0	11
4751	59	0	11
4752	59	0	11
4753	58	0	12
4754	58	0	12
4755	58	0	12
4756	58	0	12
4757	58	0	12
4758	58	0	12
4759	58	0	12
4760	58	0	12
4761	58	0	12
4762	58	0	12
4763	58	0	12
4764	58	0	12
4765	58	0	12
4766	58	0	12
4767	58	0	12
4768	58	0	12
4769	58	0	12
4770	58	0	12
4771	58	0	12
4772	58	0	12
4773	58	0	12
4774	58	0	12
4775	58	0	12
4776	58	0	12
4777	58	0	12
4778	58	0	12
4779	58	0	12
4780	58	0	12
4781	58	0	12
4782	58	0	12
4783	58	0	12
4784	58	0	12
4785	58	0	12
4786	58	0	12
4787	58	0	12
4788	58	0	12
4789	58	0	12
4790	58	0	12
4791	58	0	12
4792	58	0	12
4793	58	0	12
4794	58	0	12
4795	58	0	12
4796	58	0	12
4797	58	0	12
4798	58	0	12
4799	58	0	12
4800	58	0	12
4801	58	0	12
4802	58	0	12
4803	58	0	12
4804	58	0	12
4805	58	0	12
4806	58	0	12
4807	58	0	12
4808	58	0	12
4809	58	0	12
4810	58	0	12
4811	58	0	12
4812	58	0	12
4813	58	0	12
4814	58	0	12
4815	58	0	12
4816	58	0	12
4817	58	0	12
4818	58	0	12
4819	58	0	12
4820	58	0	12
4821	58	0	12
4822	58	0	12
4823	58	0	12
4824	58	0	12
4825	58	0	12
4826	58	0	12
4827	58	0	12
4828	58	0	12
4829	58	0	12
4830	58	0	12
4831	58	0	12
4832	58	0	12
4833	58	0	12
4834	58	0	12
4835	58	0	12
4836	58	0	12
4837	58	0	12
4838	58	0	12
4839	58	0	12
4840	58	0	12
4841	58	0	12
4842	58	0	12
4843	58	0	12
4844	58	0	12
4845	58	0	12
4846	58	0	12
4847	58	0	12
4848	58	0	12
4849	58	0	12
4850	58	0	12
4851	58	0	12
4852	58	0	12
4853	58	0	12
4854	58	0	12
4855	58	0	12
4856	58	0	12
4857	58	0	12
4858	58	0	12
4859	58	0	12
4860	58	0	12
4861	58	0	12
4862	58	0	12
4863	58	0	12
4864	58	0	12
4865	58	0	12
4866	58	0	12
4867	58	0	12
4868	58	0	12
4869	58	0	12
4870	58	0	12
4871	58	0	12
4872	58	0	12
4873	58	0	12
4874	58	0	12
4875	58	0	12
4876	58	0	12
4877	58	0	12
4878	58	0	12
4879	58	0	12
4880	58	0	12
4881	58	0	12
4882	58	0	12
4883	58	0	12
4884	58	0	12
4885	58	0	12
4886	58	0	12
4887	58	0	12
4888	58	0	12
4889	58	0	12
4890	58	0	12
4891	58	0	12
4892	58	0	12
4893	58	0	12
4894	58	0	12
4895	58	0	12
4896	58	0	12
4897	58	0	12
4898	58	0	12
4899	58	0	12
4900	58	0	12
4901	58	0	12
4902	58	0	12
4903	58	0	12
4904	58	0	12
4905	58	0	12
4906	58	0	12
4907	58	0	12
4908	58	0	12
4909	58	0	12
4910	58	0	12
4911	58	0	12
4912	58	0	12
4913	58	0	12
4914	58	0	12
4915	58	0	12
4916	58	0	12
4917	58	0	12
4918	58	0	12
4919	58	0	12
4920	58	0	12
4921	58	0	12
4922	58	0	12
4923	58	0	12
4924	58	0	12
4925	58	0	12
4926	58	0	12
4927	58	0	12
4928	58	0	12
4929	58	0	12
4930	58	0	12
4931	58	0	12
4932	56	2	12
4933	58	0	12
4934	58	0	12
4935	58	0	12
4936	58	0	12
4937	58	0	12
4938	58	0	12
4939	58	0	12
4940	58	0	12
4941	58	0	12
4942	60	0	10
4943	60	0	10
4944	60	0	10
4945	60	0	10
4946	60	0	10
4947	61	0	9
4948	61	0	9
4949	61	0	9
4950	61	0	9
4951	61	0	9
4952	62	0	8
4953	62	0	8
4954	62	0	8
4955	62	0	8
4956	62	0	8
4957	62	0	8
4958	62	0	8
4959	62	0	8
4960	62	0	8
4961	62	0	8
4962	62	0	8
4963	62	0	8
4964	62	0	8
4965	62	0	8
4966	62	0	8
4967	62	0	8
4968	62	0	8
4969	62	0	8
4970	62	0	8
4971	62	0	8
4972	62	0	8
4973	63	0	7
4974	63	0	7
4975	63	0	7
4976	63	0	7
4977	63	0	7
4978	63	0	7
4979	63	0	7
4980	63	0	7
4981	63	0	7
4982	64	0	6
4983	64	0	6
4984	64	0	6
4985	64	0	6
4986	64	0	6
4987	64	0	6
4988	64	0	6
4989	64	0	6
4990	64	0	6
4991	64	0	6
4992	64	0	6
4993	64	0	6
4994	64	0	6
4995	64	0	6
4996	64	0	6
4997	64	0	6
4998	64	0	6
4999	64	0	6
5000	64	0	6
5001	64	0	6
5002	63	0	7
5003	63	0	7
5004	63	0	7
5005	63	0	7
5006	63	0	7
5007	63	0	7
5008	63	0	7
5009	63	0	7
5010	63	0	7
5011	63	0	7
5012	63	0	7
5013	63	0	7
5014	63	0	7
5015	64	0	6
5016	64	0	6
5017	64	0	6
5018	64	0	6
5019	64	0	6
5020	64	0	6
5021	64	0	6
5022	64	0	6
5023	64	0	6
5024	64	0	6
5025	64	0	6
5026	64	0	6
5027	64	0	6
5028	64	0	6
5029	64	0	6
5030	64	0	6
5031	64	0	6
5032	64	0	6
5033	64	0	6
5034	64	0	6
5035	65	0	5
5036	65	0	5
5037	65	0	5
5038	65	0	5
5039	65	0	5
5040	65	0	5
5041	65	0	5
5042	65	0	5
5043	65	0	5
5044	65	0	5
5045	65	0	5
5046	65	0	5
5047	65	0	5
5048	65	0	5
5049	65	0	5
5050	65	0	5
5051	65	0	5
5052	65	0	5
5053	65	0	5
5054	65	0	5
5055	65	0	5
5056	65	0	5
5057	65	0	5
5058	65	0	5
5059	65	0	5
5060	65	0	5
5061	65	0	5
5062	65	0	5
5063	65	0	5
5064	65	0	5
5065	65	0	5
5066	65	0	5
5067	65	0	5
5068	65	0	5
5069	65	0	5
5070	65	0	5
5071	65	0	5
5072	65	0	5
5073	65	0	5
5074	65	0	5
5075	65	0	5
5076	65	0	5
5077	65	0	5
5078	65	0	5
5079	65	0	5
5080	65	0	5
5081	65	0	5
5082	65	0	5
5083	65	0	5
5084	65	0	5
5085	65	0	5
5086	65	0	5
5087	65	0	5
5088	65	0	5
5089	65	0	5
5090	65	0	5
5091	65	0	5
5092	65	0	5
5093	65	0	5
5094	65	0	5
5095	65	0	5
5096	65	0	5
5097	65	0	5
5098	65	0	5
5099	65	0	5
5100	66	0	4
5101	66	0	4
5102	66	0	4
5103	65	0	5
5104	65	0	5
5105	65	0	5
5106	65	0	5
5107	65	0	5
5108	66	0	4
5109	66	0	4
5110	66	0	4
5111	66	0	4
5112	66	0	4
5113	66	0	4
5114	65	0	5
5115	65	0	5
5116	65	0	5
5117	65	0	5
5118	65	0	5
5119	65	0	5
5120	65	0	5
5121	65	0	5
5122	65	0	5
5123	65	0	5
5124	65	0	5
5125	65	0	5
5126	65	0	5
5127	65	0	5
5128	65	0	5
5129	65	0	5
5130	65	0	5
5131	65	0	5
5132	65	0	5
5133	65	0	5
5134	65	0	5
5135	65	0	5
5136	65	0	5
5137	65	0	5
5138	65	0	5
5139	65	0	5
5140	65	0	5
5141	65	0	5
5142	65	0	5
5143	65	0	5
5144	65	0	5
5145	65	0	5
5146	65	0	5
5147	65	0	5
5148	65	0	5
5149	65	0	5
5150	65	0	5
5151	65	0	5
5152	65	0	5
5153	65	0	5
5154	65	0	5
5155	65	0	5
5156	65	0	5
5157	0	0	70
5158	0	0	70
5159	0	0	70
5160	0	0	70
5161	65	0	5
5162	65	0	5
5163	64	0	6
5164	6	0	64
5165	7	0	63
5166	55	0	15
5167	61	0	9
5168	62	0	8
5169	63	0	7
5170	65	0	5
5171	65	0	5
5172	65	0	5
5173	65	0	5
5174	65	0	5
5175	65	0	5
5176	65	0	5
5177	65	0	5
5178	65	0	5
5179	65	0	5
5180	65	0	5
5181	65	0	5
5182	65	0	5
5183	65	0	5
5184	65	0	5
5185	65	0	5
5186	65	0	5
5187	65	0	5
5188	65	0	5
5189	65	0	5
5190	65	0	5
5191	65	0	5
5192	65	0	5
5193	65	0	5
5194	65	0	5
5195	65	0	5
5196	65	0	5
5197	65	0	5
5198	65	0	5
5199	65	0	5
5200	65	0	5
5201	65	0	5
5202	65	0	5
5203	65	0	5
5204	65	0	5
5205	65	0	5
5206	65	0	5
5207	65	0	5
5208	65	0	5
5209	65	0	5
5210	65	0	5
5211	65	0	5
5212	65	0	5
5213	65	0	5
5214	65	0	5
5215	65	0	5
5216	65	0	5
5217	65	0	5
5218	65	0	5
5219	65	0	5
5220	65	0	5
5221	65	0	5
5222	65	0	5
5223	65	0	5
5224	65	0	5
5225	65	0	5
5226	65	0	5
5227	65	0	5
5228	65	0	5
5229	65	0	5
5230	65	0	5
5231	65	0	5
5232	65	0	5
5233	65	0	5
5234	65	0	5
5235	65	0	5
5236	65	0	5
5237	65	0	5
5238	65	0	5
5239	65	0	5
5240	65	0	5
5241	65	0	5
5242	65	0	5
5243	65	0	5
5244	65	0	5
5245	65	0	5
5246	65	0	5
5247	65	0	5
5248	65	0	5
5249	65	0	5
5250	65	0	5
5251	65	0	5
5252	65	0	5
5253	65	0	5
5254	65	0	5
5255	65	0	5
5256	65	0	5
5257	65	0	5
5258	64	0	6
5259	64	0	6
5260	64	0	6
5261	64	0	6
5262	64	0	6
5263	64	0	6
5264	64	0	6
5265	64	0	6
5266	64	0	6
5267	64	0	6
5268	64	0	6
5269	64	0	6
5270	64	0	6
5271	64	0	6
5272	64	0	6
5273	64	0	6
5274	64	0	6
5275	64	0	6
5276	64	0	6
5277	64	0	6
5278	64	0	6
5279	64	0	6
5280	64	0	6
5281	64	0	6
5282	64	0	6
5283	64	0	6
5284	64	0	6
5285	64	0	6
5286	64	0	6
5287	64	0	6
5288	64	0	6
5289	64	0	6
5290	64	0	6
5291	64	0	6
5292	64	0	6
5293	64	0	6
5294	64	0	6
5295	64	0	6
5296	64	0	6
5297	64	0	6
5298	64	0	6
5299	64	0	6
5300	64	0	6
5301	64	0	6
5302	64	0	6
5303	64	0	6
5304	64	0	6
5305	64	0	6
5306	64	0	6
5307	64	0	6
5308	64	0	6
5309	64	0	6
5310	64	0	6
5311	64	0	6
5312	64	0	6
5313	64	0	6
5314	64	0	6
5315	64	0	6
5316	64	0	6
5317	65	0	5
5318	65	0	5
5319	64	0	6
5320	64	0	6
5321	64	0	6
5322	64	0	6
5323	64	0	6
5324	64	0	6
5325	64	0	6
5326	64	0	6
5327	63	0	7
5328	63	0	7
5329	63	0	7
5330	62	0	8
5331	62	0	8
5332	62	0	8
5333	62	0	8
5334	61	0	9
5335	58	2	10
5336	59	0	11
5337	58	1	11
5338	59	0	11
5339	59	0	11
5340	59	0	11
5341	59	0	11
5342	59	0	11
5343	59	0	11
5344	59	0	11
5345	59	0	11
5346	59	0	11
5347	59	0	11
5348	59	0	11
5349	59	0	11
5350	59	0	11
5351	59	0	11
5352	59	0	11
5353	59	0	11
5354	59	0	11
5355	59	0	11
5356	59	0	11
5357	59	0	11
5358	59	0	11
5359	59	0	11
5360	59	0	11
5361	59	0	11
5362	59	0	11
5363	59	0	11
5364	59	0	11
5365	59	0	11
5366	59	0	11
5367	59	0	11
5368	59	0	11
5369	59	0	11
5370	59	0	11
5371	59	0	11
5372	59	0	11
5373	59	0	11
5374	59	0	11
5375	59	0	11
5376	59	0	11
5377	59	0	11
5378	59	0	11
5379	59	0	11
5380	59	0	11
5381	59	0	11
5382	59	0	11
5383	59	0	11
5384	59	0	11
5385	59	0	11
5386	59	0	11
5387	59	0	11
5388	59	0	11
5389	59	0	11
5390	59	0	11
5391	59	0	11
5392	59	0	11
5393	59	0	11
5394	59	0	11
5395	59	0	11
5396	59	0	11
5397	59	0	11
5398	59	0	11
5399	59	0	11
5400	59	0	11
5401	59	0	11
5402	59	0	11
5403	59	0	11
5404	59	0	11
5405	59	0	11
5406	59	0	11
5407	57	0	13
5408	57	0	13
5409	57	0	13
5410	57	0	13
5411	57	0	13
5412	57	0	13
5413	56	1	13
5414	57	0	13
5415	33	24	13
5416	56	0	14
5417	56	0	14
5418	56	0	14
5419	56	0	14
5420	55	1	14
5421	56	0	14
5422	56	0	14
5423	56	0	14
5424	54	2	14
5425	56	0	14
5426	56	0	14
5427	40	16	14
5428	9	47	14
5429	56	0	14
5430	56	0	14
5431	56	0	14
5432	56	0	14
5433	52	4	14
5434	56	0	14
5435	56	0	14
5436	55	1	14
5437	56	0	14
5438	55	1	14
5439	52	4	14
5440	56	0	14
5441	0	56	14
5442	55	1	14
5443	56	0	14
5444	56	0	14
5445	54	2	14
5446	55	1	14
5447	56	0	14
5448	56	0	14
5449	56	0	14
5450	55	1	14
5451	56	0	14
5452	56	0	14
5453	56	0	14
5454	56	0	14
5455	56	0	14
5456	56	0	14
5457	56	0	14
5458	5	51	14
5459	59	0	11
5460	59	0	11
5461	59	0	11
5462	59	0	11
5463	59	0	11
5464	59	0	11
5465	59	0	11
5466	59	0	11
5467	59	0	11
5468	59	0	11
5469	59	0	11
5470	59	0	11
5471	59	0	11
5472	59	0	11
5473	59	0	11
5474	59	0	11
5475	59	0	11
5476	59	0	11
5477	59	0	11
5478	59	0	11
5479	59	0	11
5480	59	0	11
5481	59	0	11
5482	58	1	11
5483	59	0	11
5484	59	0	11
5485	59	0	11
5486	59	0	11
5487	59	0	11
5488	59	0	11
5489	59	0	11
5490	59	0	11
