	Yale-RSV-0026	Yale-RSV-0001	Yale-RSV-0006	Yale-RSV-0007	Yale-RSV-0020	Yale-RSV-0030	Yale-RSV-0037	Yale-RSV-0043	Yale-RSV-0053	Yale-RSV-0055	Yale-RSV-0061	Yale-RSV-0075	Yale-RSV-0076	Yale-RSV-0085
3177	25854	13813	40765	22069	23880	24604	8414	21119	31285	51827	12633	10329	10193	35806
3178	25901	13830	40639	22124	878	24703	8436	21212	31448	51870	12599	10304	10156	35636
3179	26418	14171	40985	22673	35536	25244	8540	21690	32338	52964	12704	10360	10243	36668
3180	26444	14208	41102	22693	35622	25284	8562	21708	32354	53069	12742	10395	10264	36745
3181	26502	14215	41154	22724	35694	25301	8580	21718	32418	53100	12752	10406	10276	36755
3182	26518	14215	41152	22706	35758	25251	8596	21718	32334	53098	12753	10406	10273	36747
3183	27120	14307	41138	22910	36183	25378	8689	21898	32639	53455	12754	10399	10264	37054
3184	27104	14303	2635	22889	36218	25364	8679	21894	32647	53448	414	467	577	37035
3185	27213	14327	47139	22904	36238	25383	8684	21972	32679	53488	14405	11621	11636	37099
3186	27222	14380	47308	22918	36324	25420	8697	21994	32711	53621	14471	11647	11676	37196
3187	27168	14428	47525	22563	36466	25485	8725	22096	32801	53737	14535	11692	11728	37296
3188	27742	14507	47869	22748	36878	25630	8808	22174	33064	54078	14661	11754	11806	37528
3189	27814	14542	48126	22884	37154	25684	8863	22239	33315	54196	14706	11813	11861	37635
3190	27826	14553	48162	22897	37173	25697	8867	22254	33331	54217	14714	11822	11865	37646
3191	27880	14559	48139	22916	37259	25731	8876	22275	33353	54257	14717	11806	11852	37666
3192	27836	14565	48123	22937	37250	25716	8867	22451	33310	54266	14748	11823	11842	37662
3193	29532	16044	51811	24557	40150	28055	9544	24464	35521	59585	15981	12681	12693	41327
3194	29776	16108	53921	24754	40459	28110	9633	24503	35810	59752	16642	13141	13136	41474
3195	29852	16119	54163	24811	40540	28123	9645	24572	35882	59776	16696	13185	13191	41496
3196	29867	16139	54187	24824	40558	28146	9644	24536	35872	59868	16699	13192	13198	41618
3197	29854	16594	54418	24822	40519	28926	9660	25255	35845	61459	16770	13244	13261	42803
3198	30240	16733	55287	25071	41055	29124	9730	25438	36246	62029	17045	13440	13447	43231
3199	30281	16748	55269	25090	41108	29153	9737	25475	36245	62075	17068	13421	13431	43272
3200	30266	16762	55196	25081	41101	29162	9740	25480	36217	62112	17065	13402	13404	43302
3201	30336	16784	55310	25164	41224	29204	9791	25532	36267	62216	17106	13425	13418	43378
3202	29850	16307	54333	24539	40386	28350	9557	25024	35368	60579	16917	13136	13136	42238
3203	30168	16459	54427	24559	40395	28520	9568	25238	35377	61072	16951	13151	13156	42681
3204	30369	16422	55057	24694	40342	28383	9641	25153	35487	60869	17133	13254	13298	42579
3205	30653	16447	55746	24866	40708	28450	9714	25273	35853	60989	17350	13393	13462	42654
3206	30680	16514	55828	24903	40735	28527	9730	25327	35887	61273	17381	13399	13478	42802
3207	30704	16552	55920	24913	40810	28672	9739	26308	35860	61456	17444	13413	13488	42890
3208	30844	17109	56373	25354	41472	29252	9821	26328	36001	63593	17600	13538	13539	44448
3209	31781	17394	58639	26230	43382	29846	10190	26531	37300	64525	18342	14126	14128	45162
3210	31806	17441	58725	26165	43428	29913	10178	26530	37324	64681	18385	14152	14157	45262
3211	31930	17521	59042	26114	43642	30037	10164	26675	37512	64931	18483	14206	14229	45423
3212	32031	17586	59253	26109	43814	30149	10160	26735	37642	65222	18559	14244	14283	45620
3213	32038	17600	59333	25195	43815	30166	9824	26749	37699	65209	18587	14257	14307	45601
3214	32087	17634	59440	25240	43911	30215	9835	26812	37754	65369	18621	14272	14331	45714
3215	32111	17649	59495	25888	43944	30218	10084	26889	37758	65392	18638	14287	14346	45745
3216	32404	17695	59463	25898	43950	30294	10088	26907	37762	65558	18638	14279	14340	45848
3217	32728	17790	59902	26125	44215	30461	10189	27058	37961	65927	18792	14385	14477	46099
3218	34006	17801	59936	26183	44233	30483	10209	27371	37985	65945	18805	14394	14489	46113
3219	34987	17943	59945	26187	44211	30659	10212	27348	37981	66513	18803	14395	14482	46520
3220	35543	17957	60731	26458	44639	30723	10349	27364	38401	66513	19058	14597	14671	46534
3221	34967	17660	59667	26369	43747	30199	10324	26904	37506	65360	18872	14316	14370	45731
3222	35886	18254	61791	27148	45203	31181	10665	27985	38683	67686	19546	14819	14874	47372
3223	36053	18323	61832	27167	45234	31267	10666	28126	38693	67930	19560	14824	14890	47558
3224	41897	18425	62119	27274	45399	31425	10707	28170	38848	68322	19671	14884	14965	47824
3225	42331	18441	62933	27595	45987	31496	10856	28376	39338	68402	19983	15114	15170	47886
3226	44121	18459	64360	28246	46989	31561	11120	29071	40161	68473	20474	15480	15530	47956
3227	44146	18517	64424	28261	46933	31635	11126	29142	40170	68705	20485	15488	15554	48114
3228	44226	18555	64647	28330	47048	31698	11174	29148	40256	68799	20552	15545	15605	48211
3229	44263	18553	64764	28344	47074	31698	11178	29153	40283	68772	20587	15567	15630	48203
3230	44295	18557	64861	28364	47097	31707	11188	29172	40312	68784	20600	15590	15642	48207
3231	43937	18371	64867	28004	46538	31392	11054	28922	39717	68034	20608	15590	15626	47682
3232	43929	18366	64747	27996	46493	31384	11051	29088	39689	68016	20593	15548	15593	47679
3233	43924	18354	64737	27980	46451	31369	11045	29069	39641	67974	20590	15547	15588	47666
3234	43900	18307	64619	27882	46295	31256	11004	28989	39470	67794	20574	15511	15560	47522
3235	43809	18246	64497	27784	46070	31150	10959	28902	39342	67580	20558	15476	15524	47367
3236	43794	18240	64468	27743	46043	31092	10949	28891	39261	67553	20557	15471	15522	47352
3237	43785	18235	64315	27703	45976	31079	10949	28882	39249	67535	20536	15423	15465	47334
3238	43757	18233	64245	27648	45836	31066	10939	28873	39180	67520	20504	15404	15419	47321
3239	43737	18220	64212	27600	45802	31039	10931	28855	39087	67464	20493	15400	15412	47286
3240	43560	18208	63512	27509	45430	31010	10926	28844	38903	67432	20470	15351	15352	47239
3241	43463	17290	62913	27279	44885	25789	10901	28730	38573	63741	20323	15313	15271	44287
3242	11571	339	8939	3156	5034	1229	1075	90	4441	1024	2727	2497	2158	1067
3243	8931	367	2120	999	1365	1382	12	28	1330	1146	551	541	462	1154
3244	9155	1500	2949	1118	1981	7833	35	29	1657	5563	619	587	579	4510
3245	8239	1498	857	179	726	7829	24	26	400	5561	71	49	236	4510
3246	8259	1385	900	189	735	7369	30	26	421	5155	82	51	242	4080
3247	8243	219	838	164	581	828	23	17	308	689	70	41	217	417
3248	40271	223	55058	24550	40676	840	9946	26	34603	711	17836	12876	13335	436
3249	40275	14998	55071	24559	40689	20200	9947	555	34612	55546	17840	12879	13340	38558
3250	46009	18032	60015	26208	43768	30718	10311	29195	37442	67190	19167	13921	14281	46974
3251	46317	18134	60425	26725	44004	30885	10388	29396	37701	67542	19313	14036	14386	47262
3252	46713	18218	61029	26962	44463	31025	10490	29534	38050	67855	19522	14204	14549	47487
3253	47628	18408	61937	27266	45007	31337	10640	29848	38499	68596	19787	14396	14759	47951
3254	47856	18419	61960	27278	45026	31356	10647	29865	38517	68626	19791	14403	14765	47982
3255	47877	18423	61976	27290	45033	31379	10652	29877	38532	68662	19797	14411	14768	48004
3256	47920	18435	62041	27315	45074	31403	10656	29911	38566	68717	19821	14421	14790	48040
3257	48170	18558	62482	27458	45315	31623	10722	30130	38808	69210	20012	14562	14868	48502
3258	48686	18880	63548	27866	45838	32047	10907	30602	39352	70265	20342	14811	15147	49268
3259	48965	18997	64062	28038	46195	32301	11003	30803	39564	70794	20517	14946	15274	49695
3260	49118	19070	64356	28153	46374	32400	11044	30238	39680	71024	20597	15019	15361	49913
3261	49165	19112	64493	28215	46435	32455	11069	30167	39738	71167	20636	15051	15397	49997
3262	49047	19106	64560	28115	46172	32417	11065	29585	39607	71183	20659	15068	15415	50007
3263	48458	19227	65192	27468	46474	32437	10773	29773	38777	71538	20844	15199	15556	50286
3264	48582	18840	65725	27530	45136	31938	10797	29917	38877	70078	20995	15306	15680	49412
3265	48594	18758	65771	27543	44931	31837	10807	29004	38901	69781	21010	15313	15683	49248
3266	48599	18760	65927	27527	44945	31868	10791	28845	38867	69849	21062	15337	15721	49319
3267	48688	18752	65162	27518	44829	31853	10793	28847	38915	69810	20860	15007	15459	49336
3268	48766	18833	65654	27512	44803	31904	10764	28905	39078	69987	20995	15182	15570	49426
3269	48867	18852	65662	27539	44769	31868	10757	28916	39051	69958	21024	15196	15548	49384
3270	48754	18827	65586	27428	44715	31801	10724	28873	38903	69856	21008	15182	15518	49290
3271	48227	18779	65581	26954	44692	31661	10508	28904	38230	69792	21009	15190	15538	49191
3272	48594	18379	64851	26928	43600	31135	10523	28798	38205	68280	20670	14969	15373	48042
3273	48658	18183	63338	25199	41909	30273	10294	27891	36913	67344	20099	14241	15095	47628
3274	48884	18238	63486	25290	42072	30368	10325	27988	36945	67570	20187	14309	15165	47778
3275	48593	18207	63312	25092	41975	30241	10255	27921	36628	67318	20129	14258	15109	47656
3276	48151	18014	62896	24750	41625	29979	10109	27846	36157	66684	19960	14172	15020	47229
3277	46652	17269	61085	24115	39594	28802	9787	26734	35132	63872	19334	13797	14537	45325
3278	46675	17242	61021	24051	39538	28733	9768	26372	35389	63751	19315	13793	14513	45231
3279	46871	17491	62215	24166	40260	29161	9786	26876	35782	64948	19734	14111	14793	46023
3280	46816	17220	61584	24123	39734	28772	9758	26821	35729	63979	19513	13986	14653	45388
3281	48250	17846	63888	24927	41252	29858	10072	27817	37245	66487	20291	14542	15259	46987
3282	48180	18047	64788	25107	41783	30261	10135	28155	37465	67347	20571	14754	15464	47622
3283	47704	17983	64641	24855	41621	30130	9987	27777	37000	67168	20552	14714	15412	47491
3284	47782	17925	64789	24632	41487	30145	9900	27987	36729	67099	20576	14791	15471	47314
3285	47634	17664	64265	24493	41308	29773	9863	27687	36563	66168	20383	14669	15320	46739
3286	47782	17704	64447	24529	41321	29798	9916	27469	36728	66272	20427	14705	15393	46800
3287	47612	17674	64381	24443	41262	29740	9878	27353	36596	66167	20410	14692	15379	46726
3288	47255	17473	63743	24228	40771	29412	9785	27106	36256	65427	20196	14568	15212	46192
3289	46948	17478	64145	23931	40726	29426	9646	27035	35843	65341	20214	14579	15257	46180
3290	47137	17301	63895	24051	40018	29224	9708	27063	35926	64601	20113	14466	15156	45800
3291	47215	17466	65182	24135	40417	29493	9740	27004	35928	65274	20323	14601	15326	46347
3292	47265	17490	65251	24244	40460	29535	9779	27101	36143	65316	20298	14599	15339	46383
3293	46887	17461	65266	24073	40490	29507	9708	27014	36015	65314	20319	14615	15335	46378
3294	48363	18377	68875	25509	42417	31195	10190	28673	37999	69043	21542	15452	16262	49103
3295	49233	19086	71549	26381	43950	32308	10551	29436	39168	71701	22384	16042	16877	51024
3296	48923	19095	71750	26420	43998	32361	10580	29470	39239	71771	22417	16073	16930	51100
3297	49029	19256	72262	26514	44313	32574	10616	29685	39309	72334	22617	16195	17060	51556
3298	49512	19678	74033	27057	45215	33129	10846	30438	39969	73808	23207	16613	17512	52610
3299	48943	19481	73388	26587	44852	32771	10652	30138	39290	73101	22992	16453	17378	52123
3300	48607	19198	71910	26275	44125	32311	10495	29859	38938	71960	22698	16264	17177	51246
3301	48717	19218	72102	26419	44209	32407	10579	29739	39660	72142	22767	16331	17268	51310
3302	48461	19155	71860	26269	44063	32284	10539	29494	39094	71707	22696	16270	17250	51069
3303	49342	19323	72608	26474	44657	32600	10630	29845	39289	72506	22942	16441	17431	51536
3304	46859	17864	67055	24378	41495	29999	9842	27739	36345	67167	21245	15150	16077	47628
3305	46810	17803	66868	24410	41245	29970	9836	27826	36227	66967	21155	15107	16004	47464
3306	46762	17788	66459	24464	41305	29981	9885	27709	36215	66928	20984	15027	15921	47431
3307	45314	17353	64736	23438	40488	29210	9435	26962	34641	65318	20477	14623	15483	46359
3308	45504	17090	64250	23583	40584	28821	9499	27089	34923	64361	20274	14507	15355	45675
3309	45479	17196	64862	23677	41143	28992	9512	26676	35215	64718	20421	14603	15484	45965
3310	45662	17294	65534	23853	41312	29092	9587	26883	35469	65076	20586	14760	15581	46206
3311	50214	18802	71428	25917	45302	31859	10442	29325	38496	71267	22472	16048	17065	50457
3312	48999	18805	71497	25703	45183	31865	10299	29365	38162	71284	22500	16064	17056	50519
3313	47709	18727	71249	25824	45142	31777	10347	29457	38302	70802	22379	15989	17012	50248
3314	47372	18772	71482	25789	45292	31847	10322	29224	38174	71010	22485	16041	17085	50417
3315	46978	18388	70337	25440	44577	31328	10224	28857	37873	69486	22097	15771	16859	49353
3316	47348	18831	71958	26008	45641	32057	10504	29250	38706	71236	22641	16141	17245	50529
3317	47304	18766	71850	25793	45598	32012	10424	29213	38273	70954	22618	16147	17263	50316
3318	47060	18621	71528	25846	45396	31886	10440	29189	38289	70374	22473	16146	17204	49846
3319	47131	18708	72060	25965	45686	32069	10503	29010	38492	70732	22679	16268	17325	50111
3320	42447	17685	68485	24558	43414	30308	9950	27455	36046	66882	21502	15436	16388	47462
3321	43412	18453	69716	25001	44114	31622	10498	28677	36527	69710	21914	16291	16790	49909
3322	43157	18392	69496	24837	43947	31497	10449	28507	36345	69541	21859	16236	16768	49782
3323	45097	19715	75731	27076	47994	33852	11567	30758	39675	74903	23820	17603	18246	53611
3324	45051	19709	75722	27058	47408	33824	11549	30652	39634	74875	23824	17603	18236	53588
3325	44201	19433	74842	26738	46790	33443	11410	30333	39150	74015	23579	17384	18011	52940
3326	44123	19458	74785	26725	46763	33530	11402	30365	39112	74167	23556	17375	17992	53049
3327	44301	19469	74977	26770	47035	33581	11389	30434	39156	74304	23605	17405	18025	53147
3328	44354	19514	75194	26854	47172	33648	11424	30494	39239	74434	23647	17448	18054	53218
3329	44549	19635	75709	26995	47464	33757	11534	30645	39457	74761	23843	17552	18163	53461
3330	44469	19642	75831	26933	47456	33726	11500	30667	39245	74775	23890	17582	18188	53479
3331	45145	19985	76535	27233	47827	34344	11620	31306	39620	75987	24085	17700	18362	54380
3332	44701	19723	75364	26924	47070	33876	11493	30763	39074	74990	23743	17436	18103	53654
3333	44773	19683	75276	26905	46954	33865	11471	30720	38997	74915	23727	17416	18075	53576
3334	45514	19796	75515	27003	47253	34082	11526	30880	39000	75392	23816	17487	18166	53955
3335	45939	19861	75433	27170	47624	34148	11599	31013	39113	75622	23796	17488	18161	54131
3336	46168	19926	75647	27204	47698	34255	11621	31133	39127	75908	23851	17537	18216	54300
3337	46004	20051	76011	27399	48059	34354	11685	31241	39406	76231	23964	17654	18311	54528
3338	46090	19987	75813	27346	48010	34271	11647	31114	39325	76027	23920	17617	18280	54394
3339	46100	20003	75915	27383	48091	34290	11660	31135	39392	76090	23957	17642	18339	54453
3340	45864	20155	76155	27473	48126	34463	11680	31316	39533	76487	24021	17697	18357	54788
3341	45916	20175	76296	27546	48254	34513	11701	31395	39599	76518	24094	17726	18392	54818
3342	46748	20934	79492	28740	50330	35909	12202	32618	41284	79597	25128	18410	19206	56870
3343	46659	20874	79283	28673	50142	35830	12175	32547	41197	79457	24897	18383	19151	56742
3344	46908	21040	79882	28880	50472	36158	12263	32822	41516	80190	25135	18546	19297	57232
3345	47247	21349	81018	29204	50978	36650	12404	33285	41950	81385	25596	18778	19560	58052
3346	47093	21224	80658	29064	50660	36421	12342	33117	41691	80974	25529	18696	19467	57770
3347	47523	21512	81856	29531	51427	36968	12509	33578	42289	82140	25926	18963	19758	58545
3348	47498	21493	81841	29523	51395	36930	12507	33536	42270	82118	25925	18960	19754	58536
3349	47495	21489	81748	29440	51495	36816	12513	33550	42230	82116	25906	18932	19737	58561
3350	48414	21634	80443	29048	50760	36942	12263	33875	41710	82770	25472	18591	19430	58951
3351	49137	20625	79750	28812	50419	35582	12170	33562	41421	79134	25282	18417	19275	56540
3352	49477	20852	80807	29097	50369	35972	12300	32546	41929	79923	25598	18630	19499	57144
3353	49955	21158	81990	29517	50502	36455	12509	32994	42572	81272	26045	18899	19842	58062
3354	49786	21098	81636	29377	50263	36291	12462	32881	42417	80923	25933	18844	19753	57827
3355	49460	21121	81345	29356	50073	36298	12443	32917	42381	80979	25811	18746	19678	57840
3356	49884	21042	81232	29355	50484	36211	12452	32861	42442	80726	25771	18731	19664	57648
3357	52019	22493	86511	31199	54949	38672	13199	35077	45434	86506	27601	19963	20927	61459
3358	51942	22463	86359	31110	54799	38642	13142	35024	45380	86467	27572	19923	20903	61394
3359	52024	22522	86628	31219	54953	38774	13191	35166	45557	86709	27678	19986	20960	61566
3360	51062	22505	86501	31172	54890	38733	13163	35113	45545	86618	27632	19961	20940	61491
3361	50650	22265	85738	30907	54861	38434	13059	34862	45308	85975	27403	19765	20744	60931
3362	50294	22062	84922	30605	54676	38086	12954	34511	44985	85240	27086	19593	20525	60370
3363	50273	22046	84903	30585	54695	38074	12948	34533	44985	85227	27101	19614	20534	60382
3364	50477	21959	84818	30578	54601	37958	12952	34407	44996	84903	27061	19591	20519	60234
3365	50754	21953	84491	30171	54034	37748	12894	34366	45132	84776	26947	19448	20542	60232
3366	48748	20727	80078	28332	50471	35662	12165	32466	42547	79940	25453	18418	19437	56962
3367	49032	20897	80786	28592	50854	35930	12281	32737	42899	80640	25678	18582	19599	57427
3368	49171	21007	81213	28737	51091	36137	12329	32910	43155	81125	25830	18698	19689	57783
3369	48823	20976	81056	28665	50997	36089	12283	32888	43072	81018	25795	18667	19641	57729
3370	48308	20899	80836	28574	50919	35975	12247	32748	42949	80696	25721	18620	19575	57512
3371	48264	20886	80756	28555	50876	35936	12238	32677	42898	80593	25702	18583	19536	57454
3372	48378	21000	81153	28719	51127	36095	12314	32841	43126	80922	25858	18670	19643	57731
3373	48444	21176	81783	28963	51492	36336	12421	33087	43455	81597	26078	18826	19790	58244
3374	47749	21087	81318	28767	51212	36136	12340	32950	43205	81233	25935	18694	19660	57998
3375	47018	21028	81282	28726	51192	36043	12325	32934	43189	81009	25928	18685	19657	57859
3376	46682	21074	81550	28832	51397	36162	12364	32956	43342	81324	26064	18746	19722	58106
3377	46088	20826	80501	28438	50766	35722	12169	32482	42753	80404	25719	18454	19456	57425
3378	45875	20710	80098	28279	50494	35507	12111	32285	42520	79931	25578	18358	19354	57037
3379	45368	20691	78854	27805	49617	35379	11891	32269	41816	79835	25183	18065	19044	56964
3380	45340	20373	78778	27772	49564	34925	11884	32254	41795	78484	25148	18055	19027	56067
3381	45743	20269	78429	27642	49363	34771	11838	31521	41626	78117	25009	17970	18925	55813
3382	45569	20085	77492	27284	48779	34432	11689	31273	41135	77438	24673	17720	18688	55351
3383	45551	19942	77317	27227	48709	34223	11679	31202	41052	76930	24622	17676	18650	55002
3384	45534	19949	77280	27210	48686	34214	11674	31078	41040	76914	24613	17671	18642	54994
3385	45304	19816	76824	27090	48415	33992	11599	30867	40845	76408	24451	17552	18861	54665
3386	45427	19884	77074	27180	48579	34054	11650	30928	40967	76682	24544	17602	18940	54858
3387	45550	19952	77283	27267	48703	34210	11695	31039	41140	76983	24622	17689	18994	55052
3388	45547	19954	77326	27280	48703	34197	11699	31027	41149	76989	24617	17695	18997	55065
3389	45638	19952	77343	27326	48720	34203	11712	31016	41290	76998	24618	17699	18998	55059
3390	45338	20061	77755	27513	49034	34422	11780	31241	41543	77413	24767	17795	19077	55403
3391	42969	19803	76581	27072	48347	33959	11614	30870	40966	76443	24405	17529	18803	54661
3392	42996	19799	76557	27066	48347	33928	11613	30866	40940	76391	24408	17538	18799	54633
3393	42826	19801	76252	26979	48159	33889	11577	30797	40829	76383	24317	17501	18769	54621
3394	42760	19728	76010	26923	48047	33766	11565	30719	40741	76147	24258	17465	18729	54443
3395	43073	19814	76307	27095	48218	33881	11649	30876	40998	76517	24365	17559	18847	54675
3396	42897	19702	75881	26938	48000	33678	11578	30668	40798	76113	24245	17463	18751	54345
3397	41867	19695	75847	26915	47977	33667	11566	30643	40793	76070	24238	17459	18744	54332
3398	41059	19391	74640	26488	47388	33223	11426	30221	40233	75010	23846	17211	18450	53490
3399	40696	19140	73724	26128	46916	32829	11274	29876	39842	74191	23528	16979	18240	52841
3400	40754	19173	73860	26187	47000	32879	11312	29926	39933	74339	23577	17010	18273	52945
3401	40752	19178	73860	26192	47001	32884	11312	29921	39933	74349	23579	17004	18274	52949
3402	40619	19112	73610	26078	46863	32776	11278	29788	39798	74089	23497	16948	18204	52735
3403	40471	19098	73365	25982	46680	32741	11234	29761	39674	74027	23427	16881	18142	52687
3404	40356	18938	72642	25920	46326	32537	11166	29559	39394	73527	23239	16745	17992	52328
3405	40155	19028	72886	26002	46513	32648	11197	29653	39598	73850	23355	16814	18065	52551
3406	40164	19036	72888	26017	46511	32640	11200	29645	39614	73843	23354	16805	18069	52547
3407	40141	19029	72846	26003	46497	32629	11200	29625	39591	73800	23345	16803	18057	52531
3408	40048	18966	72625	25947	46379	32543	11169	29538	39487	73592	23263	16732	18020	52319
3409	39689	18700	71601	25572	45840	32099	11026	29102	38973	72628	22967	16468	17760	51571
3410	39683	18728	71733	25616	45906	32194	11012	29165	39043	72779	23037	16510	17817	51682
3411	39592	18648	71589	25534	45760	32098	10979	29092	38983	72614	23016	16453	17752	51515
3412	39551	18572	71316	25404	45578	31969	10936	28968	38861	72369	22920	16395	17672	51356
3413	39565	18577	71324	25396	45557	31975	10937	28971	38853	72375	22920	16394	17665	51373
3414	39158	18278	70313	25162	44917	31553	10829	28496	38378	71311	22591	16196	17414	50620
3415	36217	18191	69989	25220	44742	31399	10815	28383	38217	71005	22503	16123	17352	50368
3416	36227	18185	69955	25216	44712	31386	10819	28365	38206	70982	22500	16113	17335	50349
3417	36228	18155	69862	25186	44660	31337	10803	28321	38154	70888	22482	16090	17311	50278
3418	35912	17994	69189	25135	44302	31107	10777	28080	37660	70294	22288	15944	17159	49831
3419	35568	17765	68320	24717	43816	30805	10655	27752	36995	69495	22089	15670	16970	49295
3420	36169	17798	68331	24701	43827	30827	10641	27764	40044	69513	22101	15728	16965	49333
3421	36508	18579	70124	25249	45424	31946	10736	28877	40994	72040	23200	16634	17411	51538
3422	37678	21592	76420	26216	51540	36183	10915	33207	43125	82014	27417	20056	19156	59696
3423	37738	21817	76821	26220	51981	36503	10895	33493	43296	82800	27663	20276	19230	60264
3424	36692	24093	81729	26631	56422	39715	10841	36773	42662	90351	30973	23087	20334	66870
3425	36551	23990	81421	26363	56184	39581	10725	36576	42596	89952	30916	23073	20234	66663
3426	37110	25455	84418	26791	58874	41628	10805	38508	43577	94583	32824	24715	20969	70619
3427	37097	25176	83268	26461	58196	41098	10651	38056	43478	93396	32417	24488	20644	69806
3428	38324	27595	88924	27093	65212	45849	10743	41938	45669	102892	36638	27306	22147	76686
3429	38399	27863	89616	27142	67402	47370	10764	42747	45698	104943	37553	27468	22394	77595
3430	37863	27829	88910	26783	67375	47353	10574	42664	45056	104617	37550	27432	22213	77533
3431	37911	28044	89347	26973	67881	47721	10586	42982	45226	105342	37868	27698	22309	78174
3432	36744	27622	87638	26552	66940	47024	10387	42344	43874	103652	37396	27340	21759	77092
3433	36647	27290	85702	26241	65812	46310	10224	41569	43621	101963	36903	27060	21254	75954
3434	36889	27664	86389	26425	66581	46854	10247	42081	44045	103129	37402	27500	21445	77016
3435	36535	27451	85260	26209	66080	46461	10145	41720	43645	102177	37132	27334	21174	76501
3436	36527	27999	86314	26362	67104	47223	10141	42521	44318	103855	37800	27969	21439	77974
3437	36284	27860	85615	26371	66778	46978	10094	42310	43982	103319	37647	27924	21272	77644
3438	36333	27972	85766	26395	66927	47092	10101	42433	44020	103595	37766	28006	21325	77903
3439	36378	28081	86013	26450	67114	47254	10116	42575	44125	103907	37934	28141	21376	78197
3440	36653	28932	87402	26756	68389	48304	10128	43726	44862	106495	39074	29047	21755	80436
3441	36385	28846	86966	26400	68119	48107	10016	43587	44625	106108	38952	28971	21657	80155
3442	36276	28954	86463	26301	68419	48225	9942	43710	44587	106431	39129	29110	21672	80406
3443	36144	28881	86195	26184	68294	48114	9901	43603	44395	106160	39051	29071	21615	80234
3444	36255	29273	86891	26362	69213	48701	9918	44150	44639	107403	39535	29540	21796	81313
3445	35809	29531	86343	25896	69614	48702	9693	44290	43971	107744	39975	29982	21665	81783
3446	35469	29446	85541	25547	68898	48533	9522	44319	43658	107386	40021	30115	21542	81783
3447	35427	29428	85402	25502	68848	48472	9496	44267	43593	107301	39981	30108	21491	81737
3448	35312	29340	85083	25348	68673	48309	9432	44144	43412	106958	39869	30029	21402	81467
3449	35011	29361	84347	25023	69592	48620	9221	44214	42990	107259	40097	30077	21247	81636
3450	35463	30320	86405	25437	72943	49976	9270	45635	43900	110466	41386	31324	21747	84267
3451	35432	30514	86570	25481	73217	50234	9246	45774	43864	110992	41573	31605	21790	84844
3452	36918	33504	93117	26812	78704	54325	9392	49934	45754	120818	45713	35404	23342	93233
3453	36850	33415	92843	26724	78459	54221	9344	49787	45631	120530	45666	35340	23278	93046
3454	36325	33551	92888	26535	77404	54388	9230	50170	45492	120915	45939	35713	23299	93715
3455	36050	33515	92349	26281	81609	54256	9098	50093	45216	120619	45870	35715	23178	93534
3456	36036	33683	92618	26297	81816	54463	9077	50387	45351	121160	46117	35964	23269	94036
3457	35972	33659	92482	26296	81780	54373	9001	50351	44439	121035	46125	36032	23215	93981
3458	36100	33680	92427	26357	81864	54383	8978	50349	44661	121044	46180	36106	23214	94011
3459	35798	33554	91721	26107	80723	54200	8858	50112	44487	120359	46018	36041	23053	93647
3460	35272	33201	90337	25654	79300	53712	8693	49569	43822	119124	45646	35814	22716	92796
3461	34974	33049	89246	25235	78808	53424	8471	49287	43460	118327	45560	35842	22496	92264
3462	32177	32072	84853	23565	76461	51577	7772	47777	41978	114351	44285	35023	21437	89622
3463	32122	31309	82820	22852	75450	50285	7419	46591	41058	111440	43503	34456	20785	87421
3464	32115	32278	84209	23052	75672	51608	7341	47943	41939	114405	44670	35594	21118	90168
3465	33055	34433	89200	24092	80454	54437	7457	50679	44494	120950	47814	38528	22290	95756
3466	33043	34444	89179	24091	80450	54446	7449	50666	44532	120954	47848	38561	22278	95771
3467	32823	34291	88506	23851	80092	54148	7320	50399	44086	120345	47666	38421	22118	95327
3468	33710	38201	93817	24987	85034	59474	7461	55795	46821	132822	51123	41396	23270	105855
3469	33641	38172	93654	24921	84972	59446	7425	55717	46733	132666	51071	41364	23231	105749
3470	33423	38051	92992	24715	84632	59189	7326	55537	46444	132205	50853	41239	23089	105395
3471	33498	38113	93356	24812	84970	59301	7342	55615	46628	132435	51078	41461	23180	105551
3472	32110	36958	91821	24269	84133	57432	6690	53936	46050	128238	50585	40479	22536	102007
3473	32317	37673	92934	24479	85158	58332	6709	54852	46599	130394	51267	41099	22777	103914
3474	28682	35186	81883	20712	77904	54162	4990	50856	40923	120613	47457	38516	20034	97105
3475	28676	35260	81890	20713	77922	54207	4981	50919	40945	120745	47491	38558	20044	97250
3476	28736	35312	82215	20804	78242	54238	4971	50952	41089	120853	47701	38782	20128	97393
3477	27161	35648	82617	20888	78595	54509	4968	51320	41320	121787	47971	39022	20230	98273
3478	27183	35850	82701	20916	78728	54763	4972	51626	41377	122470	48035	39098	20268	98769
3479	27167	35839	82650	20893	78712	54745	4961	51608	41345	122425	48015	39091	20260	98744
3480	26910	35781	82030	20688	78426	54697	4850	51556	41039	122281	47788	38932	20107	98643
3481	26847	35762	81849	20598	78315	54726	4823	51568	40902	122298	47756	38893	20056	98615
3482	27984	35150	80500	20138	77694	53596	4597	50500	40252	119676	47400	38708	19737	96800
3483	28016	35247	80709	20162	77868	53684	4599	50617	40325	119953	47495	38809	19774	97040
3484	28320	35914	82260	20521	79235	54551	4653	51556	41252	122002	48527	39743	20175	98818
