sample	name	start	end	depth
Yale-RSV-0205	SH 	4190	4599	115
Yale-RSV-0205	G 	4644	5565	4165
Yale-RSV-0205	F 	5619	7521	136876
Yale-RSV-0205	M2 	7567	8527	105828
Yale-RSV-0205	L	8460	15037	131388
sample	name	start	end	depth
Yale-RSV-0207	NS1 	45	576	20278
Yale-RSV-0207	NS2 	596	1097	80700
Yale-RSV-0207	N 	1125	2329	62762
Yale-RSV-0207	P 	2331	3220	45746
Yale-RSV-0207	M 	3224	4180	8713
Yale-RSV-0207	SH 	4190	4599	48
Yale-RSV-0207	G 	4644	5565	3046
Yale-RSV-0207	F 	5619	7521	58521
Yale-RSV-0207	M2 	7567	8527	55281
Yale-RSV-0207	L	8460	15037	75176
sample	name	start	end	depth
Yale-RSV-0208	NS1 	45	576	161071
Yale-RSV-0208	NS2 	596	1097	172901
Yale-RSV-0208	N 	1125	2329	183726
Yale-RSV-0208	P 	2331	3220	123811
Yale-RSV-0208	M 	3224	4180	178194
Yale-RSV-0208	SH 	4190	4599	129871
Yale-RSV-0208	G 	4644	5565	313444
Yale-RSV-0208	F 	5619	7521	236051
Yale-RSV-0208	M2 	7567	8527	283002
Yale-RSV-0208	L	8460	15037	239437
sample	name	start	end	depth
Yale-RSV-0212	NS1 	45	576	39136
Yale-RSV-0212	NS2 	596	1097	146982
Yale-RSV-0212	N 	1125	2329	122626
Yale-RSV-0212	P 	2331	3220	74112
Yale-RSV-0212	M 	3224	4180	88328
Yale-RSV-0212	SH 	4190	4599	115
Yale-RSV-0212	G 	4644	5565	524
Yale-RSV-0212	F 	5619	7521	126634
Yale-RSV-0212	M2 	7567	8527	98623
Yale-RSV-0212	L	8460	15037	128901
sample	name	start	end	depth
Yale-RSV-0216	NS1 	45	576	120892
Yale-RSV-0216	NS2 	596	1097	162735
Yale-RSV-0216	N 	1125	2329	202237
Yale-RSV-0216	P 	2331	3220	109558
Yale-RSV-0216	M 	3224	4180	137947
Yale-RSV-0216	SH 	4190	4599	150930
Yale-RSV-0216	G 	4644	5565	247840
Yale-RSV-0216	F 	5619	7521	265152
Yale-RSV-0216	M2 	7567	8527	352740
Yale-RSV-0216	L	8460	15037	240243
sample	name	start	end	depth
Yale-RSV-0217	NS1 	45	576	19033
Yale-RSV-0217	NS2 	596	1097	29041
Yale-RSV-0217	N 	1125	2329	95358
Yale-RSV-0217	P 	2331	3220	38123
Yale-RSV-0217	M 	3224	4180	61892
Yale-RSV-0217	SH 	4190	4599	264
Yale-RSV-0217	G 	4644	5565	346
Yale-RSV-0217	F 	5619	7521	102040
Yale-RSV-0217	M2 	7567	8527	38592
Yale-RSV-0217	L	8460	15037	96579
sample	name	start	end	depth
Yale-RSV-0221	NS1 	45	576	98274
Yale-RSV-0221	NS2 	596	1097	139835
Yale-RSV-0221	N 	1125	2329	173732
Yale-RSV-0221	P 	2331	3220	141712
Yale-RSV-0221	M 	3224	4180	174714
Yale-RSV-0221	SH 	4190	4599	99148
Yale-RSV-0221	G 	4644	5565	258277
Yale-RSV-0221	F 	5619	7521	182321
Yale-RSV-0221	M2 	7567	8527	217957
Yale-RSV-0221	L	8460	15037	161337
sample	name	start	end	depth
Yale-RSV-0228	NS1 	45	576	43642
Yale-RSV-0228	NS2 	596	1097	18177
Yale-RSV-0228	N 	1125	2329	264281
Yale-RSV-0228	P 	2331	3220	107924
Yale-RSV-0228	M 	3224	4180	151616
Yale-RSV-0228	SH 	4190	4599	60821
Yale-RSV-0228	G 	4644	5565	273125
Yale-RSV-0228	F 	5619	7521	348138
Yale-RSV-0228	M2 	7567	8527	269310
Yale-RSV-0228	L	8460	15037	241182
sample	name	start	end	depth
Yale-RSV-0231	NS1 	45	576	92797
Yale-RSV-0231	NS2 	596	1097	5285
Yale-RSV-0231	N 	1125	2329	97293
Yale-RSV-0231	P 	2331	3220	80466
Yale-RSV-0231	M 	3224	4180	148234
Yale-RSV-0231	SH 	4190	4599	89478
Yale-RSV-0231	G 	4644	5565	174930
Yale-RSV-0231	F 	5619	7521	124211
Yale-RSV-0231	M2 	7567	8527	121279
Yale-RSV-0231	L	8460	15037	136306
sample	name	start	end	depth
Yale-RSV-0237	NS1 	45	576	89538
Yale-RSV-0237	NS2 	596	1097	80185
Yale-RSV-0237	N 	1125	2329	227349
Yale-RSV-0237	P 	2331	3220	75765
Yale-RSV-0237	M 	3224	4180	111108
Yale-RSV-0237	SH 	4190	4599	109908
Yale-RSV-0237	G 	4644	5565	211800
Yale-RSV-0237	F 	5619	7521	133374
Yale-RSV-0237	M2 	7567	8527	173403
Yale-RSV-0237	L	8460	15037	143780
sample	name	start	end	depth
Yale-RSV-0241	NS1 	45	576	1744
Yale-RSV-0241	NS2 	596	1097	64936
Yale-RSV-0241	N 	1125	2329	70676
Yale-RSV-0241	P 	2331	3220	51052
Yale-RSV-0241	M 	3224	4180	65615
Yale-RSV-0241	SH 	4190	4599	71
Yale-RSV-0241	G 	4644	5565	1009
Yale-RSV-0241	F 	5619	7521	106947
Yale-RSV-0241	M2 	7567	8527	72026
Yale-RSV-0241	L	8460	15037	90640
sample	name	start	end	depth
Yale-RSV-0244	NS1 	45	576	88893
Yale-RSV-0244	NS2 	596	1097	172196
Yale-RSV-0244	N 	1125	2329	201220
Yale-RSV-0244	P 	2331	3220	183151
Yale-RSV-0244	M 	3224	4180	195599
Yale-RSV-0244	SH 	4190	4599	8701
Yale-RSV-0244	G 	4644	5565	176624
Yale-RSV-0244	F 	5619	7521	303721
Yale-RSV-0244	M2 	7567	8527	250756
Yale-RSV-0244	L	8460	15037	246714
sample	name	start	end	depth
Yale-RSV-0251	NS1 	45	576	115904
Yale-RSV-0251	NS2 	596	1097	2218
Yale-RSV-0251	N 	1125	2329	185492
Yale-RSV-0251	P 	2331	3220	83149
Yale-RSV-0251	M 	3224	4180	202543
Yale-RSV-0251	SH 	4190	4599	62358
Yale-RSV-0251	G 	4644	5565	239811
Yale-RSV-0251	F 	5619	7521	219104
Yale-RSV-0251	M2 	7567	8527	250291
Yale-RSV-0251	L	8460	15037	215971
sample	name	start	end	depth
Yale-RSV-0252	NS1 	45	576	69460
Yale-RSV-0252	NS2 	596	1097	107976
Yale-RSV-0252	N 	1125	2329	139387
Yale-RSV-0252	P 	2331	3220	73807
Yale-RSV-0252	M 	3224	4180	136960
Yale-RSV-0252	SH 	4190	4599	24800
Yale-RSV-0252	G 	4644	5565	171671
Yale-RSV-0252	F 	5619	7521	146191
Yale-RSV-0252	M2 	7567	8527	127910
Yale-RSV-0252	L	8460	15037	143060
sample	name	start	end	depth
Yale-RSV-0254	NS1 	45	576	161680
Yale-RSV-0254	NS2 	596	1097	242871
Yale-RSV-0254	N 	1125	2329	245157
Yale-RSV-0254	P 	2331	3220	105380
Yale-RSV-0254	M 	3224	4180	187243
Yale-RSV-0254	SH 	4190	4599	97323
Yale-RSV-0254	G 	4644	5565	270013
Yale-RSV-0254	F 	5619	7521	267376
Yale-RSV-0254	M2 	7567	8527	396254
Yale-RSV-0254	L	8460	15037	283672
sample	name	start	end	depth
Yale-RSV-0255	NS1 	45	576	943
Yale-RSV-0255	NS2 	596	1097	31641
Yale-RSV-0255	N 	1125	2329	120061
Yale-RSV-0255	P 	2331	3220	33543
Yale-RSV-0255	M 	3224	4180	69345
Yale-RSV-0255	SH 	4190	4599	300
Yale-RSV-0255	G 	4644	5565	41
Yale-RSV-0255	F 	5619	7521	120528
Yale-RSV-0255	M2 	7567	8527	48590
Yale-RSV-0255	L	8460	15037	116274
sample	name	start	end	depth
Yale-RSV-0258	NS1 	45	576	36639
Yale-RSV-0258	NS2 	596	1097	20888
Yale-RSV-0258	N 	1125	2329	67043
Yale-RSV-0258	P 	2331	3220	79443
Yale-RSV-0258	M 	3224	4180	69954
Yale-RSV-0258	SH 	4190	4599	1815
Yale-RSV-0258	G 	4644	5565	46843
Yale-RSV-0258	F 	5619	7521	151871
Yale-RSV-0258	M2 	7567	8527	121234
Yale-RSV-0258	L	8460	15037	132039
sample	name	start	end	depth
Yale-RSV-0259	NS1 	45	576	32050
Yale-RSV-0259	NS2 	596	1097	2955
Yale-RSV-0259	N 	1125	2329	132971
Yale-RSV-0259	P 	2331	3220	76380
Yale-RSV-0259	M 	3224	4180	139133
Yale-RSV-0259	SH 	4190	4599	61049
Yale-RSV-0259	G 	4644	5565	182705
Yale-RSV-0259	F 	5619	7521	186235
Yale-RSV-0259	M2 	7567	8527	197739
Yale-RSV-0259	L	8460	15037	184129
sample	name	start	end	depth
Yale-RSV-0261	NS1 	45	576	7200
Yale-RSV-0261	NS2 	596	1097	4221
Yale-RSV-0261	N 	1125	2329	22236
Yale-RSV-0261	P 	2331	3220	6442
Yale-RSV-0261	M 	3224	4180	16273
Yale-RSV-0261	SH 	4190	4599	52
Yale-RSV-0261	G 	4644	5565	146
Yale-RSV-0261	F 	5619	7521	30724
Yale-RSV-0261	M2 	7567	8527	27585
Yale-RSV-0261	L	8460	15037	24870
sample	name	start	end	depth
Yale-RSV-0262	NS1 	45	576	133254
Yale-RSV-0262	NS2 	596	1097	174051
Yale-RSV-0262	N 	1125	2329	132302
Yale-RSV-0262	P 	2331	3220	134997
Yale-RSV-0262	M 	3224	4180	232688
Yale-RSV-0262	SH 	4190	4599	163475
Yale-RSV-0262	G 	4644	5565	369771
Yale-RSV-0262	F 	5619	7521	278620
Yale-RSV-0262	M2 	7567	8527	249902
Yale-RSV-0262	L	8460	15037	215282
sample	name	start	end	depth
Yale-RSV-0264	NS1 	45	576	31770
Yale-RSV-0264	NS2 	596	1097	41936
Yale-RSV-0264	N 	1125	2329	89537
Yale-RSV-0264	P 	2331	3220	39425
Yale-RSV-0264	M 	3224	4180	58980
Yale-RSV-0264	SH 	4190	4599	127
Yale-RSV-0264	G 	4644	5565	1170
Yale-RSV-0264	F 	5619	7521	94715
Yale-RSV-0264	M2 	7567	8527	85483
Yale-RSV-0264	L	8460	15037	92202
sample	name	start	end	depth
Yale-RSV-0273	NS1 	45	576	55694
Yale-RSV-0273	NS2 	596	1097	98891
Yale-RSV-0273	N 	1125	2329	111059
Yale-RSV-0273	P 	2331	3220	45107
Yale-RSV-0273	M 	3224	4180	125606
Yale-RSV-0273	SH 	4190	4599	1512
Yale-RSV-0273	G 	4644	5565	3362
Yale-RSV-0273	F 	5619	7521	92266
Yale-RSV-0273	M2 	7567	8527	46004
Yale-RSV-0273	L	8460	15037	137808
sample	name	start	end	depth
Yale-RSV-0277	NS1 	45	576	151716
Yale-RSV-0277	NS2 	596	1097	370551
Yale-RSV-0277	N 	1125	2329	463788
Yale-RSV-0277	P 	2331	3220	145835
Yale-RSV-0277	M 	3224	4180	206393
Yale-RSV-0277	SH 	4190	4599	185818
Yale-RSV-0277	G 	4644	5565	337668
Yale-RSV-0277	F 	5619	7521	258037
Yale-RSV-0277	M2 	7567	8527	288869
Yale-RSV-0277	L	8460	15037	231956
sample	name	start	end	depth
Yale-RSV-0287	NS1 	45	576	5
Yale-RSV-0287	NS2 	596	1097	257
Yale-RSV-0287	N 	1125	2329	34343
Yale-RSV-0287	P 	2331	3220	2629
Yale-RSV-0287	M 	3224	4180	14948
Yale-RSV-0287	SH 	4190	4599	711
Yale-RSV-0287	G 	4644	5565	5
Yale-RSV-0287	F 	5619	7521	26249
Yale-RSV-0287	M2 	7567	8527	28
Yale-RSV-0287	L	8460	15037	9187
sample	name	start	end	depth
Yale-RSV-0289	NS1 	45	576	3757
Yale-RSV-0289	NS2 	596	1097	52
Yale-RSV-0289	N 	1125	2329	121
Yale-RSV-0289	P 	2331	3220	15744
Yale-RSV-0289	M 	3224	4180	6279
Yale-RSV-0289	SH 	4190	4599	1434
Yale-RSV-0289	G 	4644	5565	8
Yale-RSV-0289	F 	5619	7521	45661
Yale-RSV-0289	M2 	7567	8527	10003
Yale-RSV-0289	L	8460	15037	9938
sample	name	start	end	depth
Yale-RSV-0290	NS1 	45	576	52
Yale-RSV-0290	NS2 	596	1097	18
Yale-RSV-0290	N 	1125	2329	0
Yale-RSV-0290	P 	2331	3220	38
Yale-RSV-0290	M 	3224	4180	107
Yale-RSV-0290	SH 	4190	4599	1258
Yale-RSV-0290	G 	4644	5565	6
Yale-RSV-0290	F 	5619	7521	324
Yale-RSV-0290	M2 	7567	8527	56
Yale-RSV-0290	L	8460	15037	2970
sample	name	start	end	depth
Yale-RSV-0292	NS1 	45	576	168536
Yale-RSV-0292	NS2 	596	1097	363146
Yale-RSV-0292	N 	1125	2329	417809
Yale-RSV-0292	P 	2331	3220	132772
Yale-RSV-0292	M 	3224	4180	196284
Yale-RSV-0292	SH 	4190	4599	141516
Yale-RSV-0292	G 	4644	5565	359734
Yale-RSV-0292	F 	5619	7521	341221
Yale-RSV-0292	M2 	7567	8527	516686
Yale-RSV-0292	L	8460	15037	298255
sample	name	start	end	depth
Yale-RSV-0294	NS1 	45	576	147437
Yale-RSV-0294	NS2 	596	1097	13792
Yale-RSV-0294	N 	1125	2329	323187
Yale-RSV-0294	P 	2331	3220	76377
Yale-RSV-0294	M 	3224	4180	138307
Yale-RSV-0294	SH 	4190	4599	17948
Yale-RSV-0294	G 	4644	5565	150700
Yale-RSV-0294	F 	5619	7521	298331
Yale-RSV-0294	M2 	7567	8527	340923
Yale-RSV-0294	L	8460	15037	241040
sample	name	start	end	depth
Yale-RSV-0297	NS1 	45	576	31925
Yale-RSV-0297	NS2 	596	1097	14663
Yale-RSV-0297	N 	1125	2329	56152
Yale-RSV-0297	P 	2331	3220	25263
Yale-RSV-0297	M 	3224	4180	61518
Yale-RSV-0297	SH 	4190	4599	15959
Yale-RSV-0297	G 	4644	5565	51142
Yale-RSV-0297	F 	5619	7521	160678
Yale-RSV-0297	M2 	7567	8527	117628
Yale-RSV-0297	L	8460	15037	143991
sample	name	start	end	depth
Yale-RSV-0299	NS1 	45	576	34880
Yale-RSV-0299	NS2 	596	1097	62983
Yale-RSV-0299	N 	1125	2329	103003
Yale-RSV-0299	P 	2331	3220	48043
Yale-RSV-0299	M 	3224	4180	42240
Yale-RSV-0299	SH 	4190	4599	381
Yale-RSV-0299	G 	4644	5565	4446
Yale-RSV-0299	F 	5619	7521	149932
Yale-RSV-0299	M2 	7567	8527	99442
Yale-RSV-0299	L	8460	15037	114055
sample	name	start	end	depth
Yale-RSV-0307	NS1 	45	576	184268
Yale-RSV-0307	NS2 	596	1097	410641
Yale-RSV-0307	N 	1125	2329	460134
Yale-RSV-0307	P 	2331	3220	144409
Yale-RSV-0307	M 	3224	4180	221000
Yale-RSV-0307	SH 	4190	4599	210849
Yale-RSV-0307	G 	4644	5565	422816
Yale-RSV-0307	F 	5619	7521	320178
Yale-RSV-0307	M2 	7567	8527	443176
Yale-RSV-0307	L	8460	15037	274884
sample	name	start	end	depth
Yale-RSV-0310	NS1 	45	576	67303
Yale-RSV-0310	NS2 	596	1097	83873
Yale-RSV-0310	N 	1125	2329	176819
Yale-RSV-0310	P 	2331	3220	60754
Yale-RSV-0310	M 	3224	4180	141725
Yale-RSV-0310	SH 	4190	4599	427
Yale-RSV-0310	G 	4644	5565	5905
Yale-RSV-0310	F 	5619	7521	178429
Yale-RSV-0310	M2 	7567	8527	144295
Yale-RSV-0310	L	8460	15037	195759
sample	name	start	end	depth
Yale-RSV-0311	NS1 	45	576	59840
Yale-RSV-0311	NS2 	596	1097	70
Yale-RSV-0311	N 	1125	2329	61052
Yale-RSV-0311	P 	2331	3220	4546
Yale-RSV-0311	M 	3224	4180	20695
Yale-RSV-0311	SH 	4190	4599	1363
Yale-RSV-0311	G 	4644	5565	39690
Yale-RSV-0311	F 	5619	7521	119747
Yale-RSV-0311	M2 	7567	8527	121701
Yale-RSV-0311	L	8460	15037	74779
sample	name	start	end	depth
Yale-RSV-0313	NS1 	45	576	43861
Yale-RSV-0313	NS2 	596	1097	85071
Yale-RSV-0313	N 	1125	2329	133303
Yale-RSV-0313	P 	2331	3220	52633
Yale-RSV-0313	M 	3224	4180	71733
Yale-RSV-0313	SH 	4190	4599	747
Yale-RSV-0313	G 	4644	5565	3701
Yale-RSV-0313	F 	5619	7521	208842
Yale-RSV-0313	M2 	7567	8527	140665
Yale-RSV-0313	L	8460	15037	160469
sample	name	start	end	depth
Yale-RSV-0314	NS1 	45	576	123589
Yale-RSV-0314	NS2 	596	1097	6299
Yale-RSV-0314	N 	1125	2329	179789
Yale-RSV-0314	P 	2331	3220	83346
Yale-RSV-0314	M 	3224	4180	123550
Yale-RSV-0314	SH 	4190	4599	31339
Yale-RSV-0314	G 	4644	5565	193275
Yale-RSV-0314	F 	5619	7521	239336
Yale-RSV-0314	M2 	7567	8527	235968
Yale-RSV-0314	L	8460	15037	179393
sample	name	start	end	depth
Yale-RSV-0317	NS1 	45	576	40004
Yale-RSV-0317	NS2 	596	1097	136580
Yale-RSV-0317	N 	1125	2329	129139
Yale-RSV-0317	P 	2331	3220	83841
Yale-RSV-0317	M 	3224	4180	125861
Yale-RSV-0317	SH 	4190	4599	246
Yale-RSV-0317	G 	4644	5565	9926
Yale-RSV-0317	F 	5619	7521	180627
Yale-RSV-0317	M2 	7567	8527	138213
Yale-RSV-0317	L	8460	15037	170629
sample	name	start	end	depth
Yale-RSV-0327	NS1 	45	576	24715
Yale-RSV-0327	NS2 	596	1097	70652
Yale-RSV-0327	N 	1125	2329	72374
Yale-RSV-0327	P 	2331	3220	44407
Yale-RSV-0327	M 	3224	4180	72648
Yale-RSV-0327	SH 	4190	4599	387
Yale-RSV-0327	G 	4644	5565	4725
Yale-RSV-0327	F 	5619	7521	92743
Yale-RSV-0327	M2 	7567	8527	74403
Yale-RSV-0327	L	8460	15037	91803
sample	name	start	end	depth
Yale-RSV-0329	NS1 	45	576	37673
Yale-RSV-0329	NS2 	596	1097	25416
Yale-RSV-0329	N 	1125	2329	108163
Yale-RSV-0329	P 	2331	3220	34991
Yale-RSV-0329	M 	3224	4180	84814
Yale-RSV-0329	SH 	4190	4599	545
Yale-RSV-0329	G 	4644	5565	6656
Yale-RSV-0329	F 	5619	7521	140922
Yale-RSV-0329	M2 	7567	8527	99967
Yale-RSV-0329	L	8460	15037	112996
sample	name	start	end	depth
Yale-RSV-0330	NS1 	45	576	157468
Yale-RSV-0330	NS2 	596	1097	48660
Yale-RSV-0330	N 	1125	2329	248462
Yale-RSV-0330	P 	2331	3220	114042
Yale-RSV-0330	M 	3224	4180	227993
Yale-RSV-0330	SH 	4190	4599	135386
Yale-RSV-0330	G 	4644	5565	340834
Yale-RSV-0330	F 	5619	7521	270819
Yale-RSV-0330	M2 	7567	8527	216603
Yale-RSV-0330	L	8460	15037	201423
sample	name	start	end	depth
Yale-RSV-0336	NS1 	45	576	4821
Yale-RSV-0336	NS2 	596	1097	253
Yale-RSV-0336	N 	1125	2329	15869
Yale-RSV-0336	P 	2331	3220	16356
Yale-RSV-0336	M 	3224	4180	19499
Yale-RSV-0336	SH 	4190	4599	836
Yale-RSV-0336	G 	4644	5565	10
Yale-RSV-0336	F 	5619	7521	33238
Yale-RSV-0336	M2 	7567	8527	18900
Yale-RSV-0336	L	8460	15037	20739
sample	name	start	end	depth
Yale-RSV-0339	NS1 	45	576	48475
Yale-RSV-0339	NS2 	596	1097	3817
Yale-RSV-0339	N 	1125	2329	154468
Yale-RSV-0339	P 	2331	3220	81757
Yale-RSV-0339	M 	3224	4180	51670
Yale-RSV-0339	SH 	4190	4599	876
Yale-RSV-0339	G 	4644	5565	3961
Yale-RSV-0339	F 	5619	7521	218719
Yale-RSV-0339	M2 	7567	8527	170499
Yale-RSV-0339	L	8460	15037	171531
sample	name	start	end	depth
Yale-RSV-0342	NS1 	45	576	30777
Yale-RSV-0342	NS2 	596	1097	40499
Yale-RSV-0342	N 	1125	2329	87025
Yale-RSV-0342	P 	2331	3220	30078
Yale-RSV-0342	M 	3224	4180	49846
Yale-RSV-0342	SH 	4190	4599	392
Yale-RSV-0342	G 	4644	5565	2481
Yale-RSV-0342	F 	5619	7521	116834
Yale-RSV-0342	M2 	7567	8527	72058
Yale-RSV-0342	L	8460	15037	98662
sample	name	start	end	depth
Yale-RSV-0345	NS1 	45	576	37119
Yale-RSV-0345	NS2 	596	1097	84824
Yale-RSV-0345	N 	1125	2329	118206
Yale-RSV-0345	P 	2331	3220	47618
Yale-RSV-0345	M 	3224	4180	85150
Yale-RSV-0345	SH 	4190	4599	602
Yale-RSV-0345	G 	4644	5565	7753
Yale-RSV-0345	F 	5619	7521	156744
Yale-RSV-0345	M2 	7567	8527	107134
Yale-RSV-0345	L	8460	15037	133168
sample	name	start	end	depth
Yale-RSV-0346	NS1 	45	576	98648
Yale-RSV-0346	NS2 	596	1097	198574
Yale-RSV-0346	N 	1125	2329	228907
Yale-RSV-0346	P 	2331	3220	72679
Yale-RSV-0346	M 	3224	4180	113303
Yale-RSV-0346	SH 	4190	4599	112926
Yale-RSV-0346	G 	4644	5565	221458
Yale-RSV-0346	F 	5619	7521	166025
Yale-RSV-0346	M2 	7567	8527	216642
Yale-RSV-0346	L	8460	15037	149477
sample	name	start	end	depth
Yale-RSV-0347	NS1 	45	576	16108
Yale-RSV-0347	NS2 	596	1097	29327
Yale-RSV-0347	N 	1125	2329	45452
Yale-RSV-0347	P 	2331	3220	19829
Yale-RSV-0347	M 	3224	4180	42772
Yale-RSV-0347	SH 	4190	4599	201
Yale-RSV-0347	G 	4644	5565	1507
Yale-RSV-0347	F 	5619	7521	59109
Yale-RSV-0347	M2 	7567	8527	40221
Yale-RSV-0347	L	8460	15037	55543
sample	name	start	end	depth
Yale-RSV-0352	NS1 	45	576	21808
Yale-RSV-0352	NS2 	596	1097	70078
Yale-RSV-0352	N 	1125	2329	61118
Yale-RSV-0352	P 	2331	3220	35015
Yale-RSV-0352	M 	3224	4180	37874
Yale-RSV-0352	SH 	4190	4599	299
Yale-RSV-0352	G 	4644	5565	3897
Yale-RSV-0352	F 	5619	7521	81577
Yale-RSV-0352	M2 	7567	8527	59761
Yale-RSV-0352	L	8460	15037	75184
sample	name	start	end	depth
Yale-RSV-0354	NS1 	45	576	5033
Yale-RSV-0354	NS2 	596	1097	3184
Yale-RSV-0354	N 	1125	2329	17932
Yale-RSV-0354	P 	2331	3220	3801
Yale-RSV-0354	M 	3224	4180	8444
Yale-RSV-0354	SH 	4190	4599	341
Yale-RSV-0354	G 	4644	5565	1466
Yale-RSV-0354	F 	5619	7521	23919
Yale-RSV-0354	M2 	7567	8527	31546
Yale-RSV-0354	L	8460	15037	18938
sample	name	start	end	depth
Yale-RSV-0355	NS1 	45	576	55888
Yale-RSV-0355	NS2 	596	1097	128037
Yale-RSV-0355	N 	1125	2329	160152
Yale-RSV-0355	P 	2331	3220	54643
Yale-RSV-0355	M 	3224	4180	148249
Yale-RSV-0355	SH 	4190	4599	887
Yale-RSV-0355	G 	4644	5565	6173
Yale-RSV-0355	F 	5619	7521	184237
Yale-RSV-0355	M2 	7567	8527	124971
Yale-RSV-0355	L	8460	15037	165733
sample	name	start	end	depth
Yale-RSV-0361	NS1 	45	576	122640
Yale-RSV-0361	NS2 	596	1097	203827
Yale-RSV-0361	N 	1125	2329	262951
Yale-RSV-0361	P 	2331	3220	93250
Yale-RSV-0361	M 	3224	4180	154569
Yale-RSV-0361	SH 	4190	4599	113801
Yale-RSV-0361	G 	4644	5565	312825
Yale-RSV-0361	F 	5619	7521	220217
Yale-RSV-0361	M2 	7567	8527	273143
Yale-RSV-0361	L	8460	15037	176383
sample	name	start	end	depth
Yale-RSV-0363	NS1 	45	576	47521
Yale-RSV-0363	NS2 	596	1097	63742
Yale-RSV-0363	N 	1125	2329	141150
Yale-RSV-0363	P 	2331	3220	45835
Yale-RSV-0363	M 	3224	4180	113133
Yale-RSV-0363	SH 	4190	4599	809
Yale-RSV-0363	G 	4644	5565	4252
Yale-RSV-0363	F 	5619	7521	174420
Yale-RSV-0363	M2 	7567	8527	121651
Yale-RSV-0363	L	8460	15037	141738
sample	name	start	end	depth
Yale-RSV-0365	NS1 	45	576	7348
Yale-RSV-0365	NS2 	596	1097	134
Yale-RSV-0365	N 	1125	2329	6955
Yale-RSV-0365	P 	2331	3220	5512
Yale-RSV-0365	M 	3224	4180	12046
Yale-RSV-0365	SH 	4190	4599	15108
Yale-RSV-0365	G 	4644	5565	22076
Yale-RSV-0365	F 	5619	7521	34031
Yale-RSV-0365	M2 	7567	8527	32052
Yale-RSV-0365	L	8460	15037	26011
sample	name	start	end	depth
Yale-RSV-0367	NS1 	45	576	223254
Yale-RSV-0367	NS2 	596	1097	397573
Yale-RSV-0367	N 	1125	2329	390667
Yale-RSV-0367	P 	2331	3220	115332
Yale-RSV-0367	M 	3224	4180	196196
Yale-RSV-0367	SH 	4190	4599	99454
Yale-RSV-0367	G 	4644	5565	308802
Yale-RSV-0367	F 	5619	7521	281340
Yale-RSV-0367	M2 	7567	8527	456840
Yale-RSV-0367	L	8460	15037	306557
sample	name	start	end	depth
Yale-RSV-0369	NS1 	45	576	4421
Yale-RSV-0369	NS2 	596	1097	38474
Yale-RSV-0369	N 	1125	2329	67833
Yale-RSV-0369	P 	2331	3220	28461
Yale-RSV-0369	M 	3224	4180	42717
Yale-RSV-0369	SH 	4190	4599	447
Yale-RSV-0369	G 	4644	5565	5683
Yale-RSV-0369	F 	5619	7521	106699
Yale-RSV-0369	M2 	7567	8527	65010
Yale-RSV-0369	L	8460	15037	79438
sample	name	start	end	depth
Yale-RSV-0373	NS1 	45	576	203265
Yale-RSV-0373	NS2 	596	1097	331621
Yale-RSV-0373	N 	1125	2329	422398
Yale-RSV-0373	P 	2331	3220	135195
Yale-RSV-0373	M 	3224	4180	207682
Yale-RSV-0373	SH 	4190	4599	176106
Yale-RSV-0373	G 	4644	5565	439600
Yale-RSV-0373	F 	5619	7521	336267
Yale-RSV-0373	M2 	7567	8527	457235
Yale-RSV-0373	L	8460	15037	292736
sample	name	start	end	depth
Yale-RSV-0377	NS1 	45	576	69885
Yale-RSV-0377	NS2 	596	1097	122644
Yale-RSV-0377	N 	1125	2329	211111
Yale-RSV-0377	P 	2331	3220	89333
Yale-RSV-0377	M 	3224	4180	122107
Yale-RSV-0377	SH 	4190	4599	1378
Yale-RSV-0377	G 	4644	5565	9578
Yale-RSV-0377	F 	5619	7521	303762
Yale-RSV-0377	M2 	7567	8527	190921
Yale-RSV-0377	L	8460	15037	222572
sample	name	start	end	depth
Yale-RSV-0381	NS1 	45	576	861
Yale-RSV-0381	NS2 	596	1097	1997
Yale-RSV-0381	N 	1125	2329	70350
Yale-RSV-0381	P 	2331	3220	38197
Yale-RSV-0381	M 	3224	4180	22494
Yale-RSV-0381	SH 	4190	4599	599
Yale-RSV-0381	G 	4644	5565	807
Yale-RSV-0381	F 	5619	7521	128681
Yale-RSV-0381	M2 	7567	8527	72557
Yale-RSV-0381	L	8460	15037	68257
sample	name	start	end	depth
Yale-RSV-0385	NS1 	45	576	0
Yale-RSV-0385	NS2 	596	1097	0
Yale-RSV-0385	N 	1125	2329	1047
Yale-RSV-0385	P 	2331	3220	12986
Yale-RSV-0385	M 	3224	4180	13920
Yale-RSV-0385	SH 	4190	4599	307
Yale-RSV-0385	G 	4644	5565	4
Yale-RSV-0385	F 	5619	7521	42637
Yale-RSV-0385	M2 	7567	8527	298170
Yale-RSV-0385	L	8460	15037	14446
sample	name	start	end	depth
Yale-RSV-0388	NS1 	45	576	6011
Yale-RSV-0388	NS2 	596	1097	116568
Yale-RSV-0388	N 	1125	2329	117724
Yale-RSV-0388	P 	2331	3220	447841
Yale-RSV-0388	M 	3224	4180	288982
Yale-RSV-0388	SH 	4190	4599	56044
Yale-RSV-0388	G 	4644	5565	114666
Yale-RSV-0388	F 	5619	7521	583665
Yale-RSV-0388	M2 	7567	8527	696888
Yale-RSV-0388	L	8460	15037	324967
sample	name	start	end	depth
