sample	name	start	end	depth
Yale-RSV-0065	N gene	1125	2327	121174
Yale-RSV-0065	P gene	2331	3244	41701
Yale-RSV-0065	M gene	3254	4208	151586
Yale-RSV-0065	SH gene	4218	4630	46436
Yale-RSV-0065	G gene	4675	5600	36078
Yale-RSV-0065	F gene	5653	7552	235826
Yale-RSV-0065	M2 gene	7609	8568	217480
Yale-RSV-0065	L gene	8501	15080	112364
sample	name	start	end	depth
Yale-RSV-0066	NS1 gene	45	577	64600
Yale-RSV-0066	NS2 gene	594	1098	48944
Yale-RSV-0066	N gene	1125	2327	120794
Yale-RSV-0066	P gene	2331	3244	52168
Yale-RSV-0066	M gene	3254	4208	181644
Yale-RSV-0066	SH gene	4218	4630	52644
Yale-RSV-0066	G gene	4675	5600	19051
Yale-RSV-0066	F gene	5653	7552	165898
Yale-RSV-0066	M2 gene	7609	8568	220836
Yale-RSV-0066	L gene	8501	15080	91767
sample	name	start	end	depth
Yale-RSV-0067	NS1 gene	45	577	47205
Yale-RSV-0067	NS2 gene	594	1098	51941
Yale-RSV-0067	N gene	1125	2327	95737
Yale-RSV-0067	P gene	2331	3244	40588
Yale-RSV-0067	M gene	3254	4208	144724
Yale-RSV-0067	SH gene	4218	4630	31869
Yale-RSV-0067	G gene	4675	5600	11706
Yale-RSV-0067	F gene	5653	7552	188476
Yale-RSV-0067	M2 gene	7609	8568	203062
Yale-RSV-0067	L gene	8501	15080	92927
sample	name	start	end	depth
Yale-RSV-0068	NS1 gene	45	577	54945
Yale-RSV-0068	NS2 gene	594	1098	185494
Yale-RSV-0068	N gene	1125	2327	108539
Yale-RSV-0068	P gene	2331	3244	73732
Yale-RSV-0068	M gene	3254	4208	133957
Yale-RSV-0068	SH gene	4218	4630	67572
Yale-RSV-0068	G gene	4675	5600	65581
Yale-RSV-0068	F gene	5653	7552	204403
Yale-RSV-0068	M2 gene	7609	8568	165436
Yale-RSV-0068	L gene	8501	15080	88541
sample	name	start	end	depth
Yale-RSV-0070	NS1 gene	45	577	87775
Yale-RSV-0070	NS2 gene	594	1098	214046
Yale-RSV-0070	N gene	1125	2327	167208
Yale-RSV-0070	P gene	2331	3244	91319
Yale-RSV-0070	M gene	3254	4208	194639
Yale-RSV-0070	SH gene	4218	4630	67781
Yale-RSV-0070	G gene	4675	5600	59618
Yale-RSV-0070	F gene	5653	7552	346279
Yale-RSV-0070	M2 gene	7609	8568	302957
Yale-RSV-0070	L gene	8501	15080	168911
sample	name	start	end	depth
Yale-RSV-0071	NS1 gene	45	577	39893
Yale-RSV-0071	NS2 gene	594	1098	34113
Yale-RSV-0071	N gene	1125	2327	116786
Yale-RSV-0071	P gene	2331	3244	14621
Yale-RSV-0071	M gene	3254	4208	162817
Yale-RSV-0071	SH gene	4218	4630	34807
Yale-RSV-0071	G gene	4675	5600	26626
Yale-RSV-0071	F gene	5653	7552	195073
Yale-RSV-0071	M2 gene	7609	8568	312206
Yale-RSV-0071	L gene	8501	15080	87449
sample	name	start	end	depth
Yale-RSV-0072	NS1 gene	45	577	892
Yale-RSV-0072	NS2 gene	594	1098	402
Yale-RSV-0072	N gene	1125	2327	3984
Yale-RSV-0072	P gene	2331	3244	47
Yale-RSV-0072	M gene	3254	4208	2942
Yale-RSV-0072	SH gene	4218	4630	13
Yale-RSV-0072	G gene	4675	5600	97
Yale-RSV-0072	F gene	5653	7552	18994
Yale-RSV-0072	M2 gene	7609	8568	4851
Yale-RSV-0072	L gene	8501	15080	6368
sample	name	start	end	depth
Yale-RSV-0073	NS1 gene	45	577	28540
Yale-RSV-0073	NS2 gene	594	1098	15328
Yale-RSV-0073	N gene	1125	2327	38645
Yale-RSV-0073	P gene	2331	3244	11791
Yale-RSV-0073	M gene	3254	4208	48930
Yale-RSV-0073	SH gene	4218	4630	12460
Yale-RSV-0073	G gene	4675	5600	3926
Yale-RSV-0073	F gene	5653	7552	59282
Yale-RSV-0073	M2 gene	7609	8568	73413
Yale-RSV-0073	L gene	8501	15080	30100
sample	name	start	end	depth
Yale-RSV-0074	NS1 gene	45	577	66949
Yale-RSV-0074	NS2 gene	594	1098	178376
Yale-RSV-0074	N gene	1125	2327	127420
Yale-RSV-0074	P gene	2331	3244	61836
Yale-RSV-0074	M gene	3254	4208	143020
Yale-RSV-0074	SH gene	4218	4630	52838
Yale-RSV-0074	G gene	4675	5600	46705
Yale-RSV-0074	F gene	5653	7552	245395
Yale-RSV-0074	M2 gene	7609	8568	223791
Yale-RSV-0074	L gene	8501	15080	128177
sample	name	start	end	depth
Yale-RSV-0079	NS1 gene	45	577	732
Yale-RSV-0079	NS2 gene	594	1098	3479
Yale-RSV-0079	N gene	1125	2327	4467
Yale-RSV-0079	P gene	2331	3244	8474
Yale-RSV-0079	M gene	3254	4208	11405
Yale-RSV-0079	SH gene	4218	4630	1457
Yale-RSV-0079	G gene	4675	5600	2931
Yale-RSV-0079	F gene	5653	7552	16121
Yale-RSV-0079	M2 gene	7609	8568	15676
Yale-RSV-0079	L gene	8501	15080	4602
sample	name	start	end	depth
Yale-RSV-0080	NS1 gene	45	577	118712
Yale-RSV-0080	NS2 gene	594	1098	80405
Yale-RSV-0080	N gene	1125	2327	214083
Yale-RSV-0080	P gene	2331	3244	66139
Yale-RSV-0080	M gene	3254	4208	263491
Yale-RSV-0080	SH gene	4218	4630	54557
Yale-RSV-0080	G gene	4675	5600	25043
Yale-RSV-0080	F gene	5653	7552	345419
Yale-RSV-0080	M2 gene	7609	8568	395683
Yale-RSV-0080	L gene	8501	15080	166109
sample	name	start	end	depth
Yale-RSV-0081	NS1 gene	45	577	36270
Yale-RSV-0081	NS2 gene	594	1098	55441
Yale-RSV-0081	N gene	1125	2327	69383
Yale-RSV-0081	P gene	2331	3244	25110
Yale-RSV-0081	M gene	3254	4208	89498
Yale-RSV-0081	SH gene	4218	4630	25210
Yale-RSV-0081	G gene	4675	5600	14521
Yale-RSV-0081	F gene	5653	7552	101283
Yale-RSV-0081	M2 gene	7609	8568	99996
Yale-RSV-0081	L gene	8501	15080	48597
sample	name	start	end	depth
Yale-RSV-0082	NS1 gene	45	577	72734
Yale-RSV-0082	NS2 gene	594	1098	109584
Yale-RSV-0082	N gene	1125	2327	123286
Yale-RSV-0082	P gene	2331	3244	44564
Yale-RSV-0082	M gene	3254	4208	141942
Yale-RSV-0082	SH gene	4218	4630	30529
Yale-RSV-0082	G gene	4675	5600	27162
Yale-RSV-0082	F gene	5653	7552	194093
Yale-RSV-0082	M2 gene	7609	8568	211465
Yale-RSV-0082	L gene	8501	15080	95213
sample	name	start	end	depth
Yale-RSV-0083	NS1 gene	45	577	5261
Yale-RSV-0083	NS2 gene	594	1098	13733
Yale-RSV-0083	N gene	1125	2327	28245
Yale-RSV-0083	P gene	2331	3244	35624
Yale-RSV-0083	M gene	3254	4208	53524
Yale-RSV-0083	SH gene	4218	4630	8740
Yale-RSV-0083	G gene	4675	5600	8703
Yale-RSV-0083	F gene	5653	7552	80547
Yale-RSV-0083	M2 gene	7609	8568	102430
Yale-RSV-0083	L gene	8501	15080	22370
sample	name	start	end	depth
Yale-RSV-0084	NS1 gene	45	577	54587
Yale-RSV-0084	NS2 gene	594	1098	123979
Yale-RSV-0084	N gene	1125	2327	83465
Yale-RSV-0084	P gene	2331	3244	42550
Yale-RSV-0084	M gene	3254	4208	91380
Yale-RSV-0084	SH gene	4218	4630	40246
Yale-RSV-0084	G gene	4675	5600	33177
Yale-RSV-0084	F gene	5653	7552	163473
Yale-RSV-0084	M2 gene	7609	8568	163320
Yale-RSV-0084	L gene	8501	15080	88746
sample	name	start	end	depth
Yale-RSV-0086	NS1 gene	45	577	63900
Yale-RSV-0086	NS2 gene	594	1098	148158
Yale-RSV-0086	N gene	1125	2327	136008
Yale-RSV-0086	P gene	2331	3244	74397
Yale-RSV-0086	M gene	3254	4208	160846
Yale-RSV-0086	SH gene	4218	4630	55463
Yale-RSV-0086	G gene	4675	5600	56163
Yale-RSV-0086	F gene	5653	7552	246020
Yale-RSV-0086	M2 gene	7609	8568	205276
Yale-RSV-0086	L gene	8501	15080	117438
sample	name	start	end	depth
Yale-RSV-0087	NS1 gene	45	577	85572
Yale-RSV-0087	NS2 gene	594	1098	244461
Yale-RSV-0087	N gene	1125	2327	155555
Yale-RSV-0087	P gene	2331	3244	93029
Yale-RSV-0087	M gene	3254	4208	178441
Yale-RSV-0087	SH gene	4218	4630	71389
Yale-RSV-0087	G gene	4675	5600	63129
Yale-RSV-0087	F gene	5653	7552	289252
Yale-RSV-0087	M2 gene	7609	8568	275179
Yale-RSV-0087	L gene	8501	15080	152876
sample	name	start	end	depth
Yale-RSV-0089	NS1 gene	45	577	67064
Yale-RSV-0089	NS2 gene	594	1098	168867
Yale-RSV-0089	N gene	1125	2327	120645
Yale-RSV-0089	P gene	2331	3244	58734
Yale-RSV-0089	M gene	3254	4208	134237
Yale-RSV-0089	SH gene	4218	4630	49523
Yale-RSV-0089	G gene	4675	5600	41640
Yale-RSV-0089	F gene	5653	7552	197940
Yale-RSV-0089	M2 gene	7609	8568	203161
Yale-RSV-0089	L gene	8501	15080	117932
sample	name	start	end	depth
Yale-RSV-0090	NS1 gene	45	577	66563
Yale-RSV-0090	NS2 gene	594	1098	34931
Yale-RSV-0090	N gene	1125	2327	109255
Yale-RSV-0090	P gene	2331	3244	37672
Yale-RSV-0090	M gene	3254	4208	136636
Yale-RSV-0090	SH gene	4218	4630	28509
Yale-RSV-0090	G gene	4675	5600	10786
Yale-RSV-0090	F gene	5653	7552	132089
Yale-RSV-0090	M2 gene	7609	8568	192692
Yale-RSV-0090	L gene	8501	15080	81618
sample	name	start	end	depth
Yale-RSV-0091	NS1 gene	45	577	112813
Yale-RSV-0091	NS2 gene	594	1098	331362
Yale-RSV-0091	N gene	1125	2327	219002
Yale-RSV-0091	P gene	2331	3244	111220
Yale-RSV-0091	M gene	3254	4208	243027
Yale-RSV-0091	SH gene	4218	4630	85515
Yale-RSV-0091	G gene	4675	5600	73829
Yale-RSV-0091	F gene	5653	7552	393515
Yale-RSV-0091	M2 gene	7609	8568	340848
Yale-RSV-0091	L gene	8501	15080	169273
sample	name	start	end	depth
Yale-RSV-0092	NS1 gene	45	577	4611
Yale-RSV-0092	NS2 gene	594	1098	5776
Yale-RSV-0092	N gene	1125	2327	32496
Yale-RSV-0092	P gene	2331	3244	8718
Yale-RSV-0092	M gene	3254	4208	17771
Yale-RSV-0092	SH gene	4218	4630	4543
Yale-RSV-0092	G gene	4675	5600	3500
Yale-RSV-0092	F gene	5653	7552	33208
Yale-RSV-0092	M2 gene	7609	8568	51219
Yale-RSV-0092	L gene	8501	15080	10222
sample	name	start	end	depth
Yale-RSV-0093	NS1 gene	45	577	4089
Yale-RSV-0093	NS2 gene	594	1098	7933
Yale-RSV-0093	N gene	1125	2327	16506
Yale-RSV-0093	P gene	2331	3244	9299
Yale-RSV-0093	M gene	3254	4208	6330
Yale-RSV-0093	SH gene	4218	4630	3417
Yale-RSV-0093	G gene	4675	5600	3855
Yale-RSV-0093	F gene	5653	7552	21572
Yale-RSV-0093	M2 gene	7609	8568	33938
Yale-RSV-0093	L gene	8501	15080	8436
sample	name	start	end	depth
Yale-RSV-0094	NS1 gene	45	577	59473
Yale-RSV-0094	NS2 gene	594	1098	50161
Yale-RSV-0094	N gene	1125	2327	114243
Yale-RSV-0094	P gene	2331	3244	54912
Yale-RSV-0094	M gene	3254	4208	69523
Yale-RSV-0094	SH gene	4218	4630	46609
Yale-RSV-0094	G gene	4675	5600	21866
Yale-RSV-0094	F gene	5653	7552	183462
Yale-RSV-0094	M2 gene	7609	8568	207953
Yale-RSV-0094	L gene	8501	15080	101445
sample	name	start	end	depth
Yale-RSV-0095	NS1 gene	45	577	94234
Yale-RSV-0095	NS2 gene	594	1098	141844
Yale-RSV-0095	N gene	1125	2327	182794
Yale-RSV-0095	P gene	2331	3244	63245
Yale-RSV-0095	M gene	3254	4208	231361
Yale-RSV-0095	SH gene	4218	4630	50622
Yale-RSV-0095	G gene	4675	5600	45085
Yale-RSV-0095	F gene	5653	7552	319893
Yale-RSV-0095	M2 gene	7609	8568	324990
Yale-RSV-0095	L gene	8501	15080	175536
sample	name	start	end	depth
Yale-RSV-0096	NS1 gene	45	577	117453
Yale-RSV-0096	NS2 gene	594	1098	151902
Yale-RSV-0096	N gene	1125	2327	221433
Yale-RSV-0096	P gene	2331	3244	67942
Yale-RSV-0096	M gene	3254	4208	278770
Yale-RSV-0096	SH gene	4218	4630	52525
Yale-RSV-0096	G gene	4675	5600	42573
Yale-RSV-0096	F gene	5653	7552	313241
Yale-RSV-0096	M2 gene	7609	8568	363982
Yale-RSV-0096	L gene	8501	15080	183111
sample	name	start	end	depth
Yale-RSV-0098	NS1 gene	45	577	599
Yale-RSV-0098	NS2 gene	594	1098	2800
Yale-RSV-0098	N gene	1125	2327	8826
Yale-RSV-0098	P gene	2331	3244	2299
Yale-RSV-0098	M gene	3254	4208	7436
Yale-RSV-0098	SH gene	4218	4630	3567
Yale-RSV-0098	G gene	4675	5600	128
Yale-RSV-0098	F gene	5653	7552	16105
Yale-RSV-0098	M2 gene	7609	8568	12496
Yale-RSV-0098	L gene	8501	15080	2695
sample	name	start	end	depth
Yale-RSV-0099	NS1 gene	45	577	78989
Yale-RSV-0099	NS2 gene	594	1098	146278
Yale-RSV-0099	N gene	1125	2327	169326
Yale-RSV-0099	P gene	2331	3244	60044
Yale-RSV-0099	M gene	3254	4208	235632
Yale-RSV-0099	SH gene	4218	4630	67089
Yale-RSV-0099	G gene	4675	5600	47300
Yale-RSV-0099	F gene	5653	7552	355068
Yale-RSV-0099	M2 gene	7609	8568	328730
Yale-RSV-0099	L gene	8501	15080	181784
sample	name	start	end	depth
Yale-RSV-0100	NS1 gene	45	577	45176
Yale-RSV-0100	NS2 gene	594	1098	39579
Yale-RSV-0100	N gene	1125	2327	138365
Yale-RSV-0100	P gene	2331	3244	74521
Yale-RSV-0100	M gene	3254	4208	198550
Yale-RSV-0100	SH gene	4218	4630	58695
Yale-RSV-0100	G gene	4675	5600	8762
Yale-RSV-0100	F gene	5653	7552	253484
Yale-RSV-0100	M2 gene	7609	8568	337899
Yale-RSV-0100	L gene	8501	15080	113056
sample	name	start	end	depth
Yale-RSV-0101	NS1 gene	45	577	122576
Yale-RSV-0101	NS2 gene	594	1098	255969
Yale-RSV-0101	N gene	1125	2327	171277
Yale-RSV-0101	P gene	2331	3244	97362
Yale-RSV-0101	M gene	3254	4208	283917
Yale-RSV-0101	SH gene	4218	4630	89954
Yale-RSV-0101	G gene	4675	5600	53471
Yale-RSV-0101	F gene	5653	7552	344133
Yale-RSV-0101	M2 gene	7609	8568	301345
Yale-RSV-0101	L gene	8501	15080	178262
sample	name	start	end	depth
Yale-RSV-0102	NS1 gene	45	577	1154
Yale-RSV-0102	NS2 gene	594	1098	893
Yale-RSV-0102	N gene	1125	2327	6571
Yale-RSV-0102	P gene	2331	3244	17902
Yale-RSV-0102	M gene	3254	4208	1696
Yale-RSV-0102	SH gene	4218	4630	6921
Yale-RSV-0102	G gene	4675	5600	13
Yale-RSV-0102	F gene	5653	7552	2214
Yale-RSV-0102	M2 gene	7609	8568	15661
Yale-RSV-0102	L gene	8501	15080	5891
sample	name	start	end	depth
Yale-RSV-0103	NS1 gene	45	577	208
Yale-RSV-0103	NS2 gene	594	1098	2398
Yale-RSV-0103	N gene	1125	2327	115
Yale-RSV-0103	P gene	2331	3244	2817
Yale-RSV-0103	M gene	3254	4208	13952
Yale-RSV-0103	SH gene	4218	4630	3032
Yale-RSV-0103	G gene	4675	5600	13
Yale-RSV-0103	F gene	5653	7552	15924
Yale-RSV-0103	M2 gene	7609	8568	14535
Yale-RSV-0103	L gene	8501	15080	4523
sample	name	start	end	depth
Yale-RSV-0104	NS1 gene	45	577	147
Yale-RSV-0104	NS2 gene	594	1098	232
Yale-RSV-0104	N gene	1125	2327	2
Yale-RSV-0104	P gene	2331	3244	68
Yale-RSV-0104	M gene	3254	4208	4096
Yale-RSV-0104	SH gene	4218	4630	16402
Yale-RSV-0104	G gene	4675	5600	14
Yale-RSV-0104	F gene	5653	7552	3686
Yale-RSV-0104	M2 gene	7609	8568	7204
Yale-RSV-0104	L gene	8501	15080	2553
sample	name	start	end	depth
Yale-RSV-0105	NS1 gene	45	577	138
Yale-RSV-0105	NS2 gene	594	1098	642
Yale-RSV-0105	N gene	1125	2327	3
Yale-RSV-0105	P gene	2331	3244	16
Yale-RSV-0105	M gene	3254	4208	22142
Yale-RSV-0105	SH gene	4218	4630	86
Yale-RSV-0105	G gene	4675	5600	24
Yale-RSV-0105	F gene	5653	7552	122
Yale-RSV-0105	M2 gene	7609	8568	25
Yale-RSV-0105	L gene	8501	15080	8753
sample	name	start	end	depth
Yale-RSV-0106	NS1 gene	45	577	2398
Yale-RSV-0106	NS2 gene	594	1098	1569
Yale-RSV-0106	N gene	1125	2327	13132
Yale-RSV-0106	P gene	2331	3244	9125
Yale-RSV-0106	M gene	3254	4208	27783
Yale-RSV-0106	SH gene	4218	4630	3637
Yale-RSV-0106	G gene	4675	5600	12
Yale-RSV-0106	F gene	5653	7552	8930
Yale-RSV-0106	M2 gene	7609	8568	27595
Yale-RSV-0106	L gene	8501	15080	5333
sample	name	start	end	depth
Yale-RSV-0107	NS1 gene	45	577	1043
Yale-RSV-0107	NS2 gene	594	1098	3738
Yale-RSV-0107	N gene	1125	2327	7638
Yale-RSV-0107	P gene	2331	3244	4211
Yale-RSV-0107	M gene	3254	4208	12862
Yale-RSV-0107	SH gene	4218	4630	2607
Yale-RSV-0107	G gene	4675	5600	500
Yale-RSV-0107	F gene	5653	7552	25321
Yale-RSV-0107	M2 gene	7609	8568	44753
Yale-RSV-0107	L gene	8501	15080	5531
sample	name	start	end	depth
Yale-RSV-0108	NS1 gene	45	577	90161
Yale-RSV-0108	NS2 gene	594	1098	169669
Yale-RSV-0108	N gene	1125	2327	188463
Yale-RSV-0108	P gene	2331	3244	78020
Yale-RSV-0108	M gene	3254	4208	276371
Yale-RSV-0108	SH gene	4218	4630	81409
Yale-RSV-0108	G gene	4675	5600	56456
Yale-RSV-0108	F gene	5653	7552	352438
Yale-RSV-0108	M2 gene	7609	8568	363661
Yale-RSV-0108	L gene	8501	15080	140019
sample	name	start	end	depth
Yale-RSV-0109	NS1 gene	45	577	109026
Yale-RSV-0109	NS2 gene	594	1098	318247
Yale-RSV-0109	N gene	1125	2327	200052
Yale-RSV-0109	P gene	2331	3244	119152
Yale-RSV-0109	M gene	3254	4208	310722
Yale-RSV-0109	SH gene	4218	4630	102754
Yale-RSV-0109	G gene	4675	5600	78712
Yale-RSV-0109	F gene	5653	7552	451566
Yale-RSV-0109	M2 gene	7609	8568	383387
Yale-RSV-0109	L gene	8501	15080	223644
sample	name	start	end	depth
Yale-RSV-0110	NS1 gene	45	577	174893
Yale-RSV-0110	NS2 gene	594	1098	426056
Yale-RSV-0110	N gene	1125	2327	304758
Yale-RSV-0110	P gene	2331	3244	212738
Yale-RSV-0110	M gene	3254	4208	440514
Yale-RSV-0110	SH gene	4218	4630	143845
Yale-RSV-0110	G gene	4675	5600	95452
Yale-RSV-0110	F gene	5653	7552	676077
Yale-RSV-0110	M2 gene	7609	8568	612772
Yale-RSV-0110	L gene	8501	15080	337754
sample	name	start	end	depth
Yale-RSV-0112	NS1 gene	45	577	55783
Yale-RSV-0112	NS2 gene	594	1098	34910
Yale-RSV-0112	N gene	1125	2327	155251
Yale-RSV-0112	P gene	2331	3244	75411
Yale-RSV-0112	M gene	3254	4208	225461
Yale-RSV-0112	SH gene	4218	4630	77328
Yale-RSV-0112	G gene	4675	5600	19113
Yale-RSV-0112	F gene	5653	7552	242957
Yale-RSV-0112	M2 gene	7609	8568	325124
Yale-RSV-0112	L gene	8501	15080	151311
sample	name	start	end	depth
Yale-RSV-0114	NS1 gene	45	577	56858
Yale-RSV-0114	NS2 gene	594	1098	65882
Yale-RSV-0114	N gene	1125	2327	209608
Yale-RSV-0114	P gene	2331	3244	81273
Yale-RSV-0114	M gene	3254	4208	292552
Yale-RSV-0114	SH gene	4218	4630	94880
Yale-RSV-0114	G gene	4675	5600	30167
Yale-RSV-0114	F gene	5653	7552	427510
Yale-RSV-0114	M2 gene	7609	8568	385207
Yale-RSV-0114	L gene	8501	15080	135559
sample	name	start	end	depth
Yale-RSV-0115	NS1 gene	45	577	7162
Yale-RSV-0115	NS2 gene	594	1098	57345
Yale-RSV-0115	N gene	1125	2327	141899
Yale-RSV-0115	P gene	2331	3244	42957
Yale-RSV-0115	M gene	3254	4208	167279
Yale-RSV-0115	SH gene	4218	4630	53925
Yale-RSV-0115	G gene	4675	5600	26371
Yale-RSV-0115	F gene	5653	7552	284883
Yale-RSV-0115	M2 gene	7609	8568	270377
Yale-RSV-0115	L gene	8501	15080	111027
sample	name	start	end	depth
Yale-RSV-0116	NS1 gene	45	577	131835
Yale-RSV-0116	NS2 gene	594	1098	371698
Yale-RSV-0116	N gene	1125	2327	213701
Yale-RSV-0116	P gene	2331	3244	113217
Yale-RSV-0116	M gene	3254	4208	331919
Yale-RSV-0116	SH gene	4218	4630	104959
Yale-RSV-0116	G gene	4675	5600	70601
Yale-RSV-0116	F gene	5653	7552	428155
Yale-RSV-0116	M2 gene	7609	8568	402651
Yale-RSV-0116	L gene	8501	15080	253316
sample	name	start	end	depth
Yale-RSV-0117	NS1 gene	45	577	1661
Yale-RSV-0117	NS2 gene	594	1098	64288
Yale-RSV-0117	N gene	1125	2327	182406
Yale-RSV-0117	P gene	2331	3244	84271
Yale-RSV-0117	M gene	3254	4208	190103
Yale-RSV-0117	SH gene	4218	4630	79804
Yale-RSV-0117	G gene	4675	5600	4183
Yale-RSV-0117	F gene	5653	7552	395635
Yale-RSV-0117	M2 gene	7609	8568	388389
Yale-RSV-0117	L gene	8501	15080	120322
sample	name	start	end	depth
Yale-RSV-0119	NS1 gene	45	577	806
Yale-RSV-0119	NS2 gene	594	1098	945
Yale-RSV-0119	N gene	1125	2327	3375
Yale-RSV-0119	P gene	2331	3244	30
Yale-RSV-0119	M gene	3254	4208	9018
Yale-RSV-0119	SH gene	4218	4630	56
Yale-RSV-0119	G gene	4675	5600	50
Yale-RSV-0119	F gene	5653	7552	20259
Yale-RSV-0119	M2 gene	7609	8568	27829
Yale-RSV-0119	L gene	8501	15080	6786
sample	name	start	end	depth
Yale-RSV-0120	NS1 gene	45	577	3120
Yale-RSV-0120	NS2 gene	594	1098	30950
Yale-RSV-0120	N gene	1125	2327	40058
Yale-RSV-0120	P gene	2331	3244	89344
Yale-RSV-0120	M gene	3254	4208	159918
Yale-RSV-0120	SH gene	4218	4630	73
Yale-RSV-0120	G gene	4675	5600	59
Yale-RSV-0120	F gene	5653	7552	196034
Yale-RSV-0120	M2 gene	7609	8568	215018
Yale-RSV-0120	L gene	8501	15080	47696
sample	name	start	end	depth
Yale-RSV-0122	NS1 gene	45	577	33124
Yale-RSV-0122	NS2 gene	594	1098	49676
Yale-RSV-0122	N gene	1125	2327	71760
Yale-RSV-0122	P gene	2331	3244	26310
Yale-RSV-0122	M gene	3254	4208	90608
Yale-RSV-0122	SH gene	4218	4630	31861
Yale-RSV-0122	G gene	4675	5600	20241
Yale-RSV-0122	F gene	5653	7552	153100
Yale-RSV-0122	M2 gene	7609	8568	130089
Yale-RSV-0122	L gene	8501	15080	73122
sample	name	start	end	depth
Yale-RSV-0123	NS1 gene	45	577	112384
Yale-RSV-0123	NS2 gene	594	1098	141701
Yale-RSV-0123	N gene	1125	2327	259678
Yale-RSV-0123	P gene	2331	3244	129647
Yale-RSV-0123	M gene	3254	4208	351951
Yale-RSV-0123	SH gene	4218	4630	96754
Yale-RSV-0123	G gene	4675	5600	20823
Yale-RSV-0123	F gene	5653	7552	340961
Yale-RSV-0123	M2 gene	7609	8568	451237
Yale-RSV-0123	L gene	8501	15080	207123
sample	name	start	end	depth
Yale-RSV-0124	NS1 gene	45	577	600
Yale-RSV-0124	NS2 gene	594	1098	3242
Yale-RSV-0124	N gene	1125	2327	4158
Yale-RSV-0124	P gene	2331	3244	3447
Yale-RSV-0124	M gene	3254	4208	6186
Yale-RSV-0124	SH gene	4218	4630	2568
Yale-RSV-0124	G gene	4675	5600	318
Yale-RSV-0124	F gene	5653	7552	7735
Yale-RSV-0124	M2 gene	7609	8568	7491
Yale-RSV-0124	L gene	8501	15080	3171
sample	name	start	end	depth
Yale-RSV-0125	NS1 gene	45	577	4740
Yale-RSV-0125	NS2 gene	594	1098	8648
Yale-RSV-0125	N gene	1125	2327	37364
Yale-RSV-0125	P gene	2331	3244	18327
Yale-RSV-0125	M gene	3254	4208	42741
Yale-RSV-0125	SH gene	4218	4630	7797
Yale-RSV-0125	G gene	4675	5600	2254
Yale-RSV-0125	F gene	5653	7552	40674
Yale-RSV-0125	M2 gene	7609	8568	60067
Yale-RSV-0125	L gene	8501	15080	14808
sample	name	start	end	depth
Yale-RSV-0126	NS1 gene	45	577	154239
Yale-RSV-0126	NS2 gene	594	1098	171371
Yale-RSV-0126	N gene	1125	2327	296183
Yale-RSV-0126	P gene	2331	3244	92141
Yale-RSV-0126	M gene	3254	4208	383507
Yale-RSV-0126	SH gene	4218	4630	137761
Yale-RSV-0126	G gene	4675	5600	46030
Yale-RSV-0126	F gene	5653	7552	546759
Yale-RSV-0126	M2 gene	7609	8568	561182
Yale-RSV-0126	L gene	8501	15080	288422
sample	name	start	end	depth
Yale-RSV-0127	NS1 gene	45	577	372
Yale-RSV-0127	NS2 gene	594	1098	8320
Yale-RSV-0127	N gene	1125	2327	32691
Yale-RSV-0127	P gene	2331	3244	19562
Yale-RSV-0127	M gene	3254	4208	32919
Yale-RSV-0127	SH gene	4218	4630	10101
Yale-RSV-0127	G gene	4675	5600	922
Yale-RSV-0127	F gene	5653	7552	72081
Yale-RSV-0127	M2 gene	7609	8568	84758
Yale-RSV-0127	L gene	8501	15080	19875
sample	name	start	end	depth
Yale-RSV-0128	NS1 gene	45	577	13294
Yale-RSV-0128	NS2 gene	594	1098	11787
Yale-RSV-0128	N gene	1125	2327	64505
Yale-RSV-0128	P gene	2331	3244	39070
Yale-RSV-0128	M gene	3254	4208	62985
Yale-RSV-0128	SH gene	4218	4630	25490
Yale-RSV-0128	G gene	4675	5600	8806
Yale-RSV-0128	F gene	5653	7552	111303
Yale-RSV-0128	M2 gene	7609	8568	139535
Yale-RSV-0128	L gene	8501	15080	38229
sample	name	start	end	depth
Yale-RSV-0129	NS1 gene	45	577	52043
Yale-RSV-0129	NS2 gene	594	1098	52407
Yale-RSV-0129	N gene	1125	2327	168591
Yale-RSV-0129	P gene	2331	3244	58136
Yale-RSV-0129	M gene	3254	4208	184161
Yale-RSV-0129	SH gene	4218	4630	65503
Yale-RSV-0129	G gene	4675	5600	32568
Yale-RSV-0129	F gene	5653	7552	354625
Yale-RSV-0129	M2 gene	7609	8568	310202
Yale-RSV-0129	L gene	8501	15080	129191
sample	name	start	end	depth
Yale-RSV-0130	NS1 gene	45	577	17180
Yale-RSV-0130	NS2 gene	594	1098	19521
Yale-RSV-0130	N gene	1125	2327	42234
Yale-RSV-0130	P gene	2331	3244	7240
Yale-RSV-0130	M gene	3254	4208	52147
Yale-RSV-0130	SH gene	4218	4630	16905
Yale-RSV-0130	G gene	4675	5600	7900
Yale-RSV-0130	F gene	5653	7552	68006
Yale-RSV-0130	M2 gene	7609	8568	74096
Yale-RSV-0130	L gene	8501	15080	38589
sample	name	start	end	depth
Yale-RSV-0134	NS1 gene	45	577	94
Yale-RSV-0134	NS2 gene	594	1098	1215
Yale-RSV-0134	N gene	1125	2327	11001
Yale-RSV-0134	P gene	2331	3244	12
Yale-RSV-0134	M gene	3254	4208	154
Yale-RSV-0134	SH gene	4218	4630	51
